"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E1548_324",0,0.168192407535894,0,0,1.14270325334816,1.03935302165835,0,0.00636814371542576,1.89634931349367,0,1.78623296606483,0,0,0.174486792862377,1.70462214722491,0,2.21893461420554,0,1.74451795029868
"E340_673",0.00303971882049681,0,1.68178922604255,0.134808120485033,0,0,0,1.53805563895411,2.14643686870907,2.20846868003794,0.116930273706289,0,1.46417935435484,0,0,0,0,0,0
"E1702_686",1.60569611131676,0,0,1.30174235719605,1.1607472992009,1.68835264468616,1.59492520411367,0,0,0,1.29464719311985,2.13598261328965,0.00398103091692319,2.08545871223661,1.4780404636045,0.0491826664137806,0,1.64222832664178,1.48104117396999
"E1949_156",0.0185899232078356,0,0,0,0,0,0,0,0,0,1.86090336437636,0,0,0.000670210258813184,0.683739599735239,0,0,0,0
"E1633_634",0.0431916042528897,0,1.7299656817982,0.136107156067543,0,0,0,1.71356646738568,1.97558555811961,2.03700203000158,0,0,0,0,0,0.00770409657340532,1.76065866914406,1.43093364446632,0.00799338958925002
"E128_264",0.020711074439823,0,0,0.0563551915843692,1.31452515122986,1.44946223726871,0.0395350166650341,0,1.88157450396289,0,0,0.0315937500786794,1.84790284043581,0.0138395064807327,0.981336435688398,0.0504899298003758,2.63162467675074,0,1.69634079488186
"E1186_193",0.249016674774914,0.00728885454077425,0.0145854607454703,0,0,0,0,0,0,0,1.47752591283239,0.0317507269963995,0.00589282986891041,0.0697057076429818,2.06799746441473,0,0,2.5724157830885,2.21566048129848
"E858_193",0.0121090797387173,0.564863312596026,0,0,0.897867479273553,1.17141283614976,0.00393505168738327,0,1.69475136193592,0,2.06941500777925,0,0.254150730860865,0.671431277560548,1.86161803973929,0,0,0,1.94137291227042
"E1622_143",0,1.69035997889321,0,0,0,0,0.00694505507534408,0,0,0,1.46786044522228,0.0214535414756635,0,0.00174810651417389,0.688547872279986,0.120467696473046,0,0,1.91338886688562
"E36_116",0,1.47451631569959,0,0.0100450582853337,0,0.00455141009306961,0,0.000474417453732446,1.97085729290684,0,2.18249957474226,0,0,0,0,1.61356825098123,0,0,1.66245045917191
"E346_358",0.0330083550636853,0,0,1.84439282310094e-05,0,0.00178201438705041,0.00326649891949311,1.69097833652916,0,2.23052773707282,0,0,0,0,0,0.00212117520067797,1.89542182058603,2.37736234362071,0.00201826828397889
"E189_365",0.02258326492489,0,1.88602788768756,0.0485189990560388,0,0.071888115669327,0,0,0,0,0.0256551552721802,0,0,0.00159716426812975,0.00486349840747018,0,0,0,0
"E1586_462",0.0406185959597285,0,1.68803326880892,0,0,0,0,1.56976999880581,1.93155457910371,0,0,0.0654088176192875,1.66755223214304,0.0406436787858342,0,0,0,0,0
"E58_79",0,1.32405389044796,0.00758246448183291,0,0,0,0,0,0,0,2.26826693084799,0,0,0.00402005440222162,0.009452180128947,1.31058377434943,0,0,1.68984889420487
