"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E567_414",0,0.0261087073862837,2.22652135245184,1.75130643428273,2.50859526295275
"E1550_169",2.09335296194628,0,0,0.267450123031513,0
"E573_239",1.69793161769993,1.95974846321219,0,0,0
"E74_102",0,0.00932642647481885,0.254261986119142,0,1.89479310115022
"E1747_373",2.03698806295255,2.27954532685126,0,0,0
"E501_154",0,0.00126194051025446,2.25173251584565,1.9803794035712,0
"E886_358",2.11071086310161,1.81451227447278,0.0223447926173274,0,0
"E498_478",2.94639626321271,2.00627217371609,0,0,0
"E833_432",1.74374598679517,2.18803615610595,0,0,0
"E910_233",0.026982988993079,0.0106226701548422,1.82327521832008,2.05455748714273,1.78073412959597
"E1093_49",0,0,0,0,2.14890501333362
"E890_496",0,1.99750644696709,0,0,0
"E114_186",2.34718366852726,0,0,0,0.0381884727531959
"E1169_295",0,0,0.0632031541479098,0,0
"E1810_399",0,1.92850439786798,0.0726274992952188,0,0
"E1695_133",0,0,1.77227629955702,1.89905061607124,2.06508019985176
"E1995_420",2.38075742012067,0,0,0.0202496741590878,0
"E404_484",2.42692512878666,1.86695628846071,0.00661497569642127,0,0
"E906_114",0,0,1.18406961106461,1.32872275407411,1.82981764040137
"E1327_320",2.21916362677667,0,0,0.0129195530771441,0.0350692511546202
"E1605_389",0,0,2.16820095537505,1.85584993015093,2.47209725855785
"E1594_359",2.17705875187979,1.94489359079185,0,0.00166000188921224,0.0473632934331741
"E488_317",0,2.05520145582405,0.0138145605383649,0,0
"E686_108",0,0,0.629111417095722,1.28724866271113,0
"E665_151",0,0,1.1460606281315,1.78046623952933,1.69641294736289
"E927_355",2.78533411249431,1.83323817668914,0.0206190010653898,0,0
"E1372_28",0,0,0.0232622432459823,0.0198473921513909,2.65583726205286
"E1496_415",0,0,2.09140055930383,2.58147962531814,1.83669156253935
"E1809_290",0,0,1.86302028338093,1.91281099614804,2.24866633499628
"E629_432",0.0231729512714547,0,1.80833628950885,2.08779365238321,2.5149728998676
"E1308_67",0,0.00404629929636113,0.0109130527171011,0.0723720095384825,1.99099907795203
"E1100_441",2.43361894321783,2.75756551363698,0,0,0
"E1951_236",1.8355383032098,0,0,0,0
"E169_182",2.56944986221097,0,0,0,0
"E1696_161",2.12066185926344,1.89116157015652,0,0,0
"E1544_332",2.27728791931257,0,0,0,0
"E1870_300",2.3033329282253,0,0,0,0
"E54_358",2.30998346794851,1.92092137129807,0.00128076480363226,0.0239672965182303,0.0035581968705539
"E520_109",0,0.00106393369075222,1.51111142185554,1.59288400947238,2.09480487922266
"E1346_174",1.66811533026599,0,0,0.218446116333386,0
"E391_155",2.48508517459302,0,0.00179740183784287,0.0201643597089663,0.000243765462448372
"E1736_204",2.1837119403116,0,0.00292733649765091,0.016544662198642,0.00189894333062112
"E1218_191",0,0,0.089711146321442,0,0
"E222_170",0,0.00403173830895596,0,0.47448554298056,0.275052634684564
"E1213_9",0,0,0.545819259186928,0.00354624123826381,0
"E1089_277",0,0.0188445331710301,1.90191989411854,2.40620286856717,0
"E1454_40",0.105263674401347,0,0.00827837957237889,0.0431617688662048,2.0590969087402
"E37_370",2.41907447300359,2.11939983233726,0.00935739642434211,0,0.0196854310328427
"E1349_459",1.6989209465316,1.97295228343626,0,0,0.0140445889869292
"E1620_103",0.256187914505074,0.000842491234708382,0.802858877025446,2.14447897555044,0
"E1818_5",0.00792731136607749,0.00552755295349856,0.857762587629099,0,0
"E485_138",1.71530848648062,0,0,0,0
"E735_200",2.2626370232994,2.45905766541718,0.00202304710613595,0.00614387611368701,0
"E538_119",0,0,0,0,0
