"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E920_284",0.0131198684096047,0.0048098528128942,0.0153535587624787,0.0120480091371389,1.84592255329303,0.0122094446737836,1.93431186797635,2.12387757012123
"E1643_340",0.153401142271398,0.165525874128271,1.94927695961051,0.00415501748796591,2.00750872263547,0.0648778885766175,0.0248315685761061,2.10156309477475
"E112_305",0.393884996785267,0.154276297082238,1.89614179819264,0.10674116445988,2.36048802624027,0.0140997556082498,0.0342580035467616,2.0921946233208
"E788_475",0.0830605125791994,0.0173930771272644,0.0161434129849912,0.0211191239514658,2.79807565112849,0.00954855125974716,1.49740385201125,2.55955368702056
"E1260_422",0.0097979917172104,0.0840974766978692,2.08784354442935,0.00113877867001736,1.89714095462028,0.00338584635704214,0.0157091599848998,2.92169223916501
"E1735_219",0.137220151065058,0.033240196620874,0.0159347273756051,0.0422849355738577,1.64346643943259,0.00199369154837771,2.16538066941858,2.31360426471525
"E797_211",2.16285117046376,1.71023842104161,2.26694458145006,0.0047458755125199,0.00578964693812772,0.079601709054301,0.00782764268105092,1.73286374639385
"E1864_188",0.0566501535585708,0.0126854297290798,0.0319881004149973,2.31851681598982,2.03723752312221,0.139646805304007,0.0192842730764283,0.0290457054356367
"E1992_492",0.000541010198704231,0.00773542049264001,0.0398611159943855,0.0305080146803633,1.78124908869583,0.0177121936781447,2.63383785800037,2.07405308002092
"E168_389",0.0208240970245772,0.00949028718063414,0.0024290854404728,0.0260936948321706,1.94149673170631,0.125507209382783,1.9068489877767,2.31367810378426
"E914_105",0.0348116283379787,0.0295237691208848,0.452166026183,0.0578813958076011,1.366313696267,0.12899178108008,1.36617166955581,2.10989993191259
"E1411_471",0.0080243204572015,0.00276585352342212,0.00392540708321209,0.164750758389407,1.76465739435245,0.00554021416004346,2.4510057751204,1.83422360587025
"E1218_418",0.0168173648571389,0.0370139402191959,0.0190493840940976,0.00737080593991075,2.2526325473263,0.0227926250164564,1.89290282505934,2.02476112902383
"E1645_410",0.0786784191828286,0.00677689626312566,0.000916683958804475,0.0290408591564758,2.30689287353762,0.00359031918342667,1.83011822863687,2.02693246886701
"E225_266",0.0170894291917942,0.0731062433548956,0.0470499162319604,0.0261311291160084,2.37205072361516,0.0347216425367828,2.10825350895807,1.96127850147631
"E1191_246",0.0100528913531283,0.00464924455791688,0.000400827034933336,2.17452980842256,2.10668562073163,0.0188470522784403,0.00191367223791888,0.0641767397129334
"E1685_168",0.0553160905189233,0.00462739624364551,0.0877019125673387,1.37626530000421,2.20725739378846,0.0175057733686017,0.0732697927245946,0.133797247789229
"E1010_434",0.003109273055147,0.0238010400877339,0.00107203374546517,2.01753486757307,2.20070025173028,0.00626060951850965,0.0430993783592429,0.00238063212570072
"E11_326",0.0622884557255083,0.046456261219615,0.000341012781337668,0.019106222338999,2.0718313591038,0.00885590919238108,2.35493514507095,1.56612195665493
"E1046_316",0.0266809818637884,1.8609446437801,2.06299699799288,0.0418178865869346,0.00414125411620347,2.88843905875623,0.000149004805657798,1.9550897812428
"E1294_280",0.000212477772248156,0.0405263697548105,0.00280397615652543,0.0289863488227821,2.57953768883031,0.113131054731547,2.4717528993177,1.72640234161271
"E605_445",0.0266607624890983,0.0419526648041882,2.29028228591038,0.0138265164268776,2.38033482603946,0.0242233933427867,0.0752962155559485,2.00033642519387
"E83_273",0.0282890949010354,0.00018388862773825,0.32401189780843,0.789355396624642,1.25219398496885,0.00143572436105719,0.814832503711253,0.989747033742671
"E1066_177",0.0342078918057434,0.00424296129799555,0.338707929009885,0.00950607619788622,2.0296192801228,0.035911831578792,0.54845150206692,1.76314258009657
"E1453_191",0.0498879699740924,0.0220173661007415,2.29031024762176,0.0357316003195232,1.61937905914182,0.00477534514034739,0.109215760430644,2.16583199508454
"E1180_7",0.533016872134058,0.535048184973517,0.689516402098294,0.390792708797671,0.938734059314874,0.808401475327157,0.282129046899219,0.711250655196654
"E1597_82",0.229676011337448,0.0221807894681162,0.05079224051778,0.800868305273294,2.2865864658323,0.0199917013904801,0.840781460425854,0.959713782508174
"E375_59",0.102197238102098,0.0489366236592422,0.588773614968883,1.34764619124075,2.06480994630015,0.107233245423389,0.308490834726049,0.572221415932709
"E671_33",0.0456838101039687,0.179972789693582,0.30014535196762,0.728805185342973,1.03245306337859,0.291794095047651,0.642087864193467,0.312164386925548
"E1390_203",0.111365961866714,0.035552298766421,0.0225171699775294,0.00516962933146055,2.94958019816121,0.226389025741987,1.70999010720142,1.96582468826959
"E945_217",0.0104986208594847,0.0190195507318753,0.0190712585127983,2.4733046455631,1.53030487986568,0.000151662884453129,0.0183746637264106,0.0943066517340431
"E1351_465",0.0147580019866273,0.0784673590813361,0.0127888336912,0.00533412198250458,1.79566865018684,0.0243415757143534,2.42791101069937,2.8356311663394
"E1179_297",0.00266992604072723,0.0687180591154061,0.0763417524200036,0.0232930661658409,1.87540089791945,0.00478801859266326,1.79918815555273,2.34854775757735
"E1455_245",0.00439950341693737,0.0509307454056621,0.0321273935577874,2.21625084384508,1.4229485500548,0.0544889940777312,0.00793216892494078,0.00410889946351175
"E670_181",0.0197721808189613,0.0422634905112167,0.00253324322420797,2.59991016497135,1.73867481620949,0.00589161897401089,0.00670573237692683,0.0160475683474675
"E1002_244",0.0289791466532053,0.00303585369294674,0.00185590092662111,2.39276998765802,2.6341276105873,0.00105840288455013,0.0114039565315799,0.0181115194840632
"E74_483",0.00411524075090694,0.00465875849472552,0.0676696374970092,1.47283428148774,2.01620844899868,0.013168301950066,0.00650587052663961,0.0183906537921194
"E812_20",0.423011164303746,0.156880073873571,0.206794425562526,0.149227841727101,0.45359306477457,0.740847696069521,0.0635810581504622,0.569404523875423
"E381_327",0.0231490374492891,0.00517398560869007,0.0264409737258071,0.0445855568126034,2.24345509150546,0.023971405922923,2.11113186387121,2.42579477378178
"E341_399",0.0169300121966738,0.0109493035084852,1.93126760049648,0.0194221561692995,2.49889317103114,0.00360209402522812,0.00207331443908831,2.94332354977516
"E1667_8",0.642236820110022,0.444984818618774,0.319600266765136,0.620964690502403,0.789224297467827,0.628264885165823,0.654832317781266,0.947207189267329
"E1624_113",0.00706979546227584,0.145228310692626,0.00985426379294248,0.00470946643681751,1.79218213561648,0.0304921719215935,2.21445836496127,2.4642450256782
"E635_156",0.0170741316504413,0.0235732133103399,0.173353984109698,0.0678176299472032,2.69530701967349,0.150729696106541,1.37804954383835,2.18484404137983
"E404_1",0.90808554295529,0.976289976765196,0.855339277552427,1.00800184517141,0.931677295805975,0.82995721994744,0.751261230032939,1.01290843387882
"E1861_192",0.0254459853772452,0.0622368723173516,2.04514624059075,0.0668352791621424,1.777729411703,0.0124419628358877,2.17659073580011,2.07087611188628
"E230_172",2.74608804140097,1.8069091698764,1.82512812002946,0.0102067804592856,0.00775761391571927,0.0087846372094453,0.0339671823158265,2.58501005842406
"E970_184",0.00915243134809409,0.00164123806495769,2.25297048408982,0.0336091868201851,2.24660973455802,0.00742749040000751,0.0247297826908287,1.74702131224933
"E1976_308",0.0390648512347912,0.0173087587551715,2.13520648415056,0.00792849277467552,2.0780145666368,0.0131779169902236,0.0222407650647169,2.75085228029083
"E1721_123",0.150401371744189,0.014031526510185,0.89932845600948,0.00345605365694001,2.62030091046915,0.0363925928320578,1.41796908262513,1.85180560515835
"E477_481",2.64801730142651,1.63724807643325,2.21946126058773,0.0625496798492384,0.0082971352484557,0.00288027876154283,0.00347459891412735,2.26828855561951
"E318_88",1.62416449887831,1.18440054119338,1.07123445647282,0.527157501258801,0.915580446239173,0.713843150322328,0.576923127462478,1.25362062852203
"E70_363",0.00112587108965111,0.00172381649650149,0.0024365276226905,1.61498956158897,2.31288192661434,0.044955296172986,0.101372952187799,0.0573004940085502
"E967_389",0.0331845067911067,0.0195881215774289,0.0164163494100604,1.75987876819507,2.36086747701142,0.026555655338923,0.00153009709606323,0.00185615919914815
"E1421_479",0.00631476256597207,0.0289805292086252,0.0759577466794983,1.76489186815454,2.03965953282379,0.00830224822753243,0.0230005650351714,0.0452667179681988
"E1931_263",0.0060912241984515,0.00540457699272445,0.00431833485494997,0.0290077049240468,2.37291592118647,0.0149819831440005,2.20564978501121,2.84837032803747
"E234_341",0.00382562243310346,0.0341835915481528,0.0505343888661109,0.00386224816609723,1.90622500343613,0.00219832742381761,2.39569782417957,1.91750750814424
"E666_328",0.0103746804995204,0.00032427920928877,0.00587857723848824,2.6854257355211,2.16382697233956,0.0126114538892167,0.0591022702666529,0.0164155586942768
"E69_324",0.0405912773819765,0.0290206856177918,2.2560744451665,0.00683593346096534,2.99142240260717,0.00722135831378678,0.0676511992446537,1.84300140794593
"E1203_356",0.0800920626981078,5.17103000278246e-05,0.033006998678792,0.00691430352839145,2.02397436082398,0.00358731978519964,1.83673182552376,1.91501800752568
"E537_412",0.0498133913011357,0.0130494817416228,0.176616819801199,1.5610868057204,2.13079859132,0.0126770380420232,0.0236688330641288,0.00988848753964824
"E1450_100",0.349782520370301,0.272125252320923,0.392962116389135,0.00258514054142246,1.94353729743688,0.263699266989989,1.8170292368865,1.88291153266004
"E1896_117",0.497420031208993,0.0532330972365569,0.279955573494173,0.0585052616426593,2.87004016800496,0.500713986816571,2.23542107586349,1.9431460938093
"E437_439",0.0045600090667439,2.62840366348145,2.22569109060997,0.00537218092614813,0.060067730586182,2.0901536272452,0.00425314447560653,1.73277034093521
"E814_346",0.0371599101149019,0.0152402309137198,1.90497564821022,0.00701429203494351,2.30667678150811,0.00148765598538486,0.0202518685949432,1.65189134172386
"E167_311",0.00662862477117218,0.0383313804565358,0.00660026478849407,0.00354207458581969,2.30265531226831,0.0020701504286913,1.95909778292582,2.26759051761483
"E1867_223",0.0129583365333949,0.00375514707978,0.0488865862377185,0.0230433568964716,2.35144113678155,0.00876810292193307,2.51418913365036,1.78232588025588
"E882_315",0.609702343385775,0.00941285710682868,0.00186136650727464,0.00551296076953941,2.3028292263216,0.0263595542596331,2.6795444955411,1.73369159638101
"E389_155",1.90656616042048,1.72714875855404,2.10215237911063,0.0299170727401049,0.604267050451803,0.049640019106391,0.0820030649707469,2.08745428652356
"E1183_80",0.795534844203211,0.236370905402613,0.236443041457157,0.304382849407255,1.70836785773137,1.34276910076192,1.42614199152365,1.81486201594698
"E851_10",0.243386122927277,0.247720617991409,0.49577478471948,0.688397973824032,0.388097577175202,0.607387708737592,0.412893636108024,1.01648634697306
"E1692_416",0.0142832770275774,0.00774179952454462,1.59022022735903,0.00321018324819448,2.352672637826,0.0380311309532506,0.0103724670194493,2.28181230542652
"E1265_359",0.00242996864734445,0.000795086118814821,0.00670303533006713,2.501251783044,1.57787475029051,0.0500049578749059,0.0108984520791816,0.0254154620767747
"E571_140",0.498832736616383,0.669419556474078,2.03733805283303,0.0240995869672053,1.4867387034857,0.111836713487221,0.0617556303319275,2.06794576630546
"E870_211",0.00273543163814152,0.0121828486235733,0.0103265361368883,2.58166837684972,2.92394300808382,0.0176492646963596,0.0238974450238197,0.00360367741516829
"E1650_121",0.0162433039129051,0.0582560621064208,0.233683418495182,2.21719112155693,1.8785985885621,0.107828217261867,0.105161684090883,0.791508746825522
"E215_224",2.04095386887906,1.94726771288102,2.64746134355291,0.0425867941992579,0.0161318488427596,0.280714413514191,6.02354918689367e-05,2.0332014122033
"E594_271",0.0160778562583319,0.0123925733186354,0.00435444216893326,1.94140213230635,2.13752852642731,0.00510216181654483,0.00720028738848365,0.043128629790598
"E900_83",1.0053889370377,0.625357201995056,1.30837974430201,0.571803974968734,1.28182827912659,0.4686284126772,0.29700913159719,1.3684971915917
"E434_216",0.0388441276567893,0.0103927456540954,1.91227521560483,0.0102400770640944,1.9533936281611,0.0011020830031907,0.0936273785110596,1.80551738394776
"E1281_252",0.00884113214255098,0.000263462549208846,0.0210769562385259,2.50185326430414,1.85429359822006,0.00249875083905489,0.00392148360315692,0.0669767859599515
"E565_183",0.00414212509693503,0.0209460682639263,0.0054576660469955,1.37932232808915,2.04643954201719,0.00229678332570097,0.0104588818563848,0.013334790742572
"E1933_79",0.0219551040338763,0.0298045575003113,1.09591976774087,0.000905394930554581,1.3275498352631,0.0476544545026817,0.554836934462939,1.97879181027257
"E1898_82",0.01966000653836,0.0190088218829384,0.252040857671672,0.630544058431013,1.84142384863868,0.0170171664853707,0.23004041908893,0.419747545696066
"E113_312",0.0561443808103992,1.81889087294244,2.31311313488051,0.0220040803218095,0.0254504465214583,1.8271042706194,0.0130150170450748,2.12068838672619
"E679_122",0.0124066070554438,0.0206518209989723,0.844842753751448,0.698166367094728,2.29921936914638,0.0550916428677239,0.821415671265306,1.41825438719075
"E1648_264",0.00480199610695026,0.00556988435522795,2.4013146574352,0.0890470575128157,2.51297159276926,0.0097081724377317,0.0258187844344637,1.88865985357935
"E1595_406",0.00988496902438238,0.00514771831123667,2.45180359544613,0.031555988711543,2.38175195204204,0.00570634677519287,0.00159645239483048,2.13287603154067
"E1239_298",0.0228900161251909,0.0219970991016532,0.0643823979896972,0.0059631775450993,1.96046004731002,0.00590819726086684,2.19951652236595,2.29135171688492
"E456_315",0.0790721205326526,0.0449420135890629,0.0070469779243721,2.56325746499094,1.83101757396724,0.0487415429558214,0.0191336125562152,0.0400580046555203
"E917_482",0.00962704496756716,0.0204295817693403,1.79492530274009,0.00395460729088329,1.93110262141945,0.00199217339500115,0.00100302556298418,2.00296757110604
"E1086_38",0.167491631953702,0.0468566611982471,0.553974244961671,0.3810429015623,2.2928754030519,0.131986017037852,0.987480562887311,1.96011347399347
"E1683_388",0.0217943389765615,0.0210809247459801,1.76392611333581,0.00190940480576706,2.50248985000464,0.101448706158397,0.0104915080500592,2.6775562389539
"E655_116",0.072188021732061,0.0171450651767492,0.296570291188798,2.2012999426793,1.91036826419954,0.0589787776286687,0.117633109569246,0.100232732259396
"E1632_184",0.00776230231408019,0.00499252316872461,0.242926942360284,1.84832131962055,2.13865354805534,0.00386595912456542,0.1457727201479,0.139774933811975
"E1889_477",0.0439525000102587,0.00348964422621455,0.0360367874381915,2.08908893552602,2.33003157822281,0.0395835111851396,0.0156172164813483,0.0091751634052695
"E953_134",2.4709236989739,1.67242713903836,1.62814873596823,0.00748105368873576,0.0615246455592721,0.145748041287468,0.00121630876054039,1.69155931877033
"E1348_195",0.00699602292950754,0.158766534583351,0.365197628975454,0.00747775653441937,1.71329833813525,0.000642232891073772,2.33669975413577,2.03323156274295
"E886_60",0.0232086599593995,0.0692162612158246,0.611591827091973,0.0836843604526772,1.91061269085054,0.150023023718169,1.45531805679236,2.06034009407487
"E776_282",0.0162246486363082,0.120421088576356,0.0221287311255568,0.00564284665021,1.90342689619893,0.0411353727525291,2.46761723432152,1.62110746618889
"E806_374",0.0134096517851579,0.00335632904444205,0.0095063100389668,0.0367521160540246,1.99369115654605,0.00324575303414184,1.9053295884912,2.37160629546596
"E889_131",0.0437777373667403,0.0286535854795187,1.16548403773455,0.0473853157483844,1.75400981495399,0.00401658770900351,0.22316449981169,2.48234165939306
"E1952_439",0.00374315575050804,0.0936447461982092,0.00230554098556546,1.05378188632096e-05,2.11758747644529,0.0280203166054616,2.50274515533381,2.18381595369499
"E1171_354",2.00876253025002,2.4310973373444,2.12323762636262,0.0272929819873495,0.0170377920687003,0.00703524683836324,0.036900752286999,2.1875183916976
"E1748_423",1.9422721230642,2.16010425723803,2.08851574757475,0.00395058710950144,0.0327834365867226,0.00170387857759418,0.0113505458109493,2.00842241226974
"E1366_396",0.00110882683599644,0.0391121856970078,0.0295319367233481,0.0056033013030542,2.72131547493361,0.00235066124974504,2.19243091928654,2.29062146073626
"E315_40",0.833244427243771,0.214240957951023,0.204618375427332,0.16846515196493,0.363572995049454,1.07388300398099,1.04637853834624,1.80445756768934
"E1912_491",0.00765807776588275,0.0213890707719924,2.25709585406166,0.0544921614839681,1.75496312652497,0.000917868583858213,0.0271341143954174,2.13920270527741
"E357_162",0.0119117417640695,0.00153236635448357,0.0230369687671616,0.0212375164730546,2.32947226654267,0.0293279165038891,1.12335955176405,2.34903198697777
"E1253_155",0.146375384955871,0.0255867260088399,0.0974767021589569,1.86209649963081,1.41614517937521,0.00846761166009322,0.162904164704007,0.05985174178536
"E1806_232",0.0105714796257832,0.00702666526698125,2.34313276037796,0.0283652632321543,1.79025575646742,0.00408979584654514,0.0656391390372385,1.35383838171413
"E272_29",0.263983366967957,0.426816200432453,0.919762084734496,1.19596201814827,1.46839513704454,0.135966241633998,0.523617473019772,0.476584730942871
"E613_157",0.000735988621342848,0.0176342308199536,0.016156947344518,0.0018500953457613,2.52378074091063,0.0264903363247664,1.82959906260853,2.63934009213202
"E657_171",0.0391119506129826,0.00673019349223349,0.122607528775762,0.010488158426174,2.84020987014408,0.000870920900752935,1.59337481122222,2.03171486049437
"E1323_386",0.00154878475385201,0.00839494200620909,2.51445504840176,0.00779034613911782,1.85652397760772,0.128938474085405,0.0230722954739148,1.95882117240473
"E432_158",0.0595484233389379,0.0242793435585789,1.12357885523379,0.0199761639452954,1.88329911703983,0.0796071064652723,1.27439446131338,1.85819423645569
"E857_226",0.009517015171614,0.0367307343287722,0.00442783870134847,2.79745342102274,2.10048364209592,0.0208442955559968,0.0892276116746496,0.0472480345289248
"E475_444",0.0131302978527505,0.0156825864660543,2.73358901682867,0.00108169327506129,1.78984461981715,0.00486753309541895,0.028545181760214,2.52877140457004
"E1571_24",0.473859944972208,0.524695804539926,0.57559885401148,0.101420345793038,0.467697853757466,0.364991923613271,1.47264955554958,1.1061817927547
"E1756_213",0.0602492825630963,0.0673008114772976,1.63729223574304,0.225736121641426,1.91176474095073,0.0523722707699359,0.0618637207785247,1.97696759757867
"E267_267",0.00527543557379758,0.00258195389624215,0.0177831285819663,2.03511458041152,2.30369746936359,0.000104148253029634,0.0175621847448691,0.0738050139642589
"E1905_292",0.0475072949509168,0.0179235697646174,0.0405322662061339,2.40710542472913,2.00202401390903,0.0102050068979533,0.0155896751209784,0.0131650425339161
"E1673_482",0.0602360254015373,0.00396780147814162,2.2017318260994,0.0138212924227397,1.58267340222217,0.00411568612577079,0.0102114307108109,2.33760589528142
"E1950_475",0.0310738824899558,0.00388756730173132,1.04041414780267e-05,0.00754353998104153,2.5934877042217,0.000831523775886185,2.74775577162998,1.57126438286432
"E1012_457",0.00616557252966259,0.00587049010360509,0.0405937314831748,2.22367325156291,1.89329962681503,0.0193801926195797,0.0581978516179004,1.94303184371612e-05
"E429_154",0.0183336764538064,2.25942147264921,1.72508537582723,0.00928339015066993,0.0232989183230615,2.61147175854859,0.0096171615657366,2.1206130521143
"E160_3",0.69205434882455,0.888810915812762,0.821794074092578,0.798100191336258,0.850449120050944,0.995739262128884,0.982163205098553,0.912486275041853
"E768_398",0.00101930741634876,0.0353720187909424,0.0199165060942057,0.0202176512930722,2.16921837066869,0.00329572525133826,2.53288653643061,1.93022158610363
"E436_58",0.560505202347867,0.98318665941859,1.11533894642513,0.13906509455363,1.12885299288406,2.10983308456445,1.21948609412236,1.58694565100925
"E1025_24",0.29815571700114,0.126879990899491,0.268725030489314,1.03081107313059,0.924838177358095,0.183273673255649,0.363199064944061,0.684556953161911
"E1971_486",0.0198759007744839,0.0177388399186315,2.42582049577546,0.00262012621212318,2.75617080984097,0.0779161785855817,0.0564123704721911,2.5132559770908
"E1792_163",0.0162064517218771,0.000919687112840432,0.184277562270937,2.02156525694288,2.63456543253192,0.0080769967761612,0.313455139033269,0.126121643573001
"E1995_261",0.0339354373675373,2.36474691811086,2.15122534534745,0.0106345499784723,0.00915771559335401,2.30111903819951,0.000234756646067605,2.33529670160894
"E1574_148",0.0632048628921548,0.0414500779962247,0.506985807742591,0.0294770388724462,2.36518558008423,0.0166584151438433,1.49852251180528,1.4970535210722
"E1568_215",0.0390524262130183,0.103656622498859,0.0470997556006396,0.00303406202246242,2.20147238586775,0.372033369647274,2.3506776027809,1.50246440156314
"E1085_82",0.0748186521545098,0.205986964448458,0.379823465964901,0.0304646482587171,1.69374524200908,0.224954305242499,1.87871130373003,2.0825735623259
"E220_190",0.0287736548080389,0.0089760732313908,0.0432203683372345,0.000328466484107139,2.08727013226723,0.0606867323498083,1.85664874051358,2.84409278110246
"E1974_7",0.521778229113275,0.537909019133069,0.848550694358291,0.512652267508718,0.597246207079982,0.616884056067509,0.703943889708327,1.082376925752
"E825_147",0.0271560813017889,0.142397361826865,1.72676849976947,0.0356880898448557,1.90081799038318,0.0278838251507073,1.63372737529703,2.32918985126167
"E1939_487",0.00485367786011084,0.000258581897563732,2.48310715570496,0.0432407026782761,1.96355288772221,0.00237746497824068,0.0142381260736797,2.20844895941752
"E1449_222",0.0873782797230844,0.00447972537975191,0.164008183353165,0.0129360859750628,2.28799082346497,0.0323087935469677,2.28295694184152,2.24149011911662
