"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E1560_39",0.0256026278324823,1.4282543227056,0.0320730631472356,0,0.00228929942397212,0,0,0.0118869089356191,0,0.0109168454045465,0,0.0375186554803262,0,0.0210974431879175,0.000197079693458283,2.27518096358423,0,1.38465169163886,2.77462765444143
"E1872_73",0.0205922522007309,1.76053917460519,0,0.0140018515253563,0,0.0613246802096265,0,0.0100626989159087,2.54043221533372,0.174264145722831,1.90048648358723,0,0,0,0.136991044174828,0.917722736981978,0.267953768963255,1.8906417628272,0
"E1950_206",0.051022924487967,1.10074232105052,0.497485788793718,0.00329749676025709,1.11532951185038,1.43395425115593,0.0735530315488443,0.0346183494466718,1.88132712362542,2.14163716943745,0,0,1.87585925066658,0.034784376608264,1.48773275071941,0,2.16765362484469,2.52504179002455,2.27770338811849
"E1016_388",0.913567989486402,1.28015890907408,0,1.57993244910362,2.75018098618027,2.15244194898585,1.7844787438049,0.0730023295190627,1.85481549221167,0,1.54676947711691,2.27991365647179,0.0168001466600344,2.25267514940138,1.90565699608401,0.831373847658004,0.0515024119565499,2.54621080664751,0
"E1767_485",1.53249154905103,0.0417496084242288,0.0333242971723632,2.17802970510612,0,1.98212106330458,1.80154873360267,0,0,0.831600078298074,2.49726855541245,1.82077960163559,0.00102519018922091,2.27181365518775,2.41619927228971,0.0146989700418974,0,2.204479256542,2.46578963018829
"E407_352",0.0490478384985087,0.0378217622645626,0,0,1.45002825426662,1.89754586418175,0.00653778779028652,0.0249319281702334,2.08848874838237,2.10706070366981,1.73555964062117,0.0487373842415706,0.00596055959573246,1.49841869061203,1.90183250480972,0.00557145025028731,0,0,1.71565955838732
"E1666_681",1.91186403140602,0.038036679684947,0.108364126993612,2.08500223592556,2.48720629717302,1.84017631971157,2.35739192553027,0.0198537356009447,2.1916828627624,0,0,2.15164485994246,0,1.82241553440127,1.84937874843603,0.0321730041705557,0,2.12174046054665,1.32403784828869
"E180_286",0.0497525214940025,0.109263787345013,0.0129045837911299,0,2.06258978573857,0,0.0327474162975903,0,1.97008789454686,1.52270045733739,0,0,1.63119569212177,0,2.50094343806252,0.059471567775728,1.98091052447282,2.01506322079421,2.08783805201555
"E894_75",0,2.13183777747011,0.0166697270552158,0.00624569403411442,0,0,0.0126306579803017,0.112629246016653,2.27677387226396,0,2.62716154426997,0.0156909473974368,0.0132744429772363,0.100297601793154,0.126376641380728,0.589946942397622,0.0996696623683316,2.2358081749857,2.13683484296295
"E1026_742",0,0,2.0122959168956,0.0144159481073857,0,0,0,1.59724011100382,1.43952102766295,1.67995765157548,0.00676931223723726,0,2.33438549244999,0.0367975349916254,0.0242427950123852,0.0256287607942533,1.91929762074935,1.99615546754189,0
"E74_6",0,0.84427110845629,0,0.017195204338418,0.06582429812396,0,0.00994551118773996,0.0223621422185276,0,0.0179243253715504,1.14530903303991,0.0431490419124239,0.0528474069414178,0.023990866575302,0,1.77426249120227,0,1.07571005642269,1.01854457623041
