"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E510_19",0.806940500164357,0.879507857087798,0,1.23780373947281,0,0.632411425106544,1.49969278136202,0
"E1712_474",0,0.0650288731753663,0.0169633191985782,0.00826625322319727,2.11686057225328,0,2.49357372536843,2.13318479781772
"E1879_52",1.30195502861114,0.498328519998248,0,0.745516345050963,2.43773620021503,1.0863522293238,0,0
"E524_166",0.595063031033902,0,0,0,0,0.115962355657493,1.74597332916564,2.42892947563327
"E449_319",0,0,0,0,0,0.0114627825422053,1.70539608534894,0
"E1618_16",0.512802949888619,0.572727564518597,0,0,0,0.634079402319416,0.834697006913458,1.02554958316118
"E787_309",0,0,0.00931488063870168,0,1.97969666875343,0.00163927728473475,1.98576010763339,0
"E1829_107",1.97571267689783,1.47962065154423,0,0,0.221459220789711,0.086283690759702,0,0
"E652_10",1.36633625489998,0.631417179163285,0.94155439741405,1.67206811099567,0,0.764599280940871,0,0
"E1587_179",0,0.0132698627678034,0,1.89195089800987,3.24279747183557,0,0,0.0249291142148821
"E300_216",0,0,2.01879698826727,0,2.4280488252297,0,0,2.29950314408172
"E655_467",0,0,0,0,2.27005191169343,0.104776356009265,2.22335708179557,2.01106037923522
"E1984_412",0,0,2.03929635744391,0,2.39326902051318,0.0092020547570548,0,2.15002868012442
"E1570_191",0.295716554456752,2.12369933282273,2.3480674216284,0,0,2.57251406738435,0,2.17430618362721
"E1406_226",0,2.35728344646658,2.33848961302173,0,0,2.58849872346053,0,2.1879647819522
"E1881_428",0,0.114782141636489,0,2.15866388793576,2.47169222630369,0.063243566694709,0,0.0267947352491446
"E333_134",0,2.21175903059192,2.0553399185194,0,0,1.67574602401857,0.0366071548954882,2.47485228627964
"E793_371",0,0,0.0510403770111184,0,0,0,2.28172511315168,2.09251205472001
"E227_76",0.550521126168209,0,0,0.0406624938279896,0,0,1.80081493544926,0
"E828_418",0,0,2.00141551798191,0,2.41802214080586,0.00616654568531753,0.0422238459060702,0
"E677_27",0.756718546879703,1.16074709799447,0,0,0,1.20776994772843,0,0
"E1188_414",0.0964825759763116,0.0619983044360249,0.250010435807357,0.0433331966900814,2.32751881093286,0.00292199414300188,2.16368571991649,2.32283156543074
"E649_138",0.181398595576174,0.00384565267453121,0,0,0,0.41006761186851,1.60181884462531,2.40741662963187
"E673_280",0.000388004237349216,0,0,1.94823310877493,0,0,0.0520800026382942,0
"E1917_229",0.126446171715456,0,0,1.93363860837365,2.40362981295551,0.291685340567825,0,0
"E374_14",0.712275231442762,0.731103178151895,0,0,0,0.829296036148384,0,0
"E331_421",0,0,0.0113400545322953,2.12407061004543,0,0,0,0.0367208164018152
