"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E1466_120",0.0045096047370269,0.0485877747845991,1.20884331548083,1.18023142276522,1.2636107879699,1.93027260743959,2.62680200131473,0,0.00191250359595795,1.13151084590224,0
"E1762_259",2.4929721957522,0,0.019202288689281,0,0.0225962336784517,0,0.00242739639296253,2.31469280241359,2.72707747389805,0.0264327490357691,0
"E634_770",0.00414934911572375,0.000885860482419128,2.94184391079948,0,1.63940168104561,2.5012975507849,0.0490314296530936,0,0.0029135594859748,2.37480144281083,0.0267125380053074
"E1462_698",0.00800355452246974,2.7936811801105,0.0169257130654179,0.0174782836487121,0,0.00410808479043644,0,0.109758643261228,1.96454624989167,0,2.16553397658017
"E530_62",2.03234927520061,0.0814990724526901,0,0.00640525916565901,0.0431446855883347,0,0,1.49367123258684,2.58119864998952,0,1.39241330698287
"E405_763",0.00059318046097689,1.71454503688558,0,0,0.0312309116704932,0,0.0811638600818875,0.00945065851459893,2.45063696326848,0,2.30839595618309
"E904_576",0,1.91203326930694,0.00189400514082907,0.0313945718606081,0.00141747841861596,0.0175339038770903,0.12935136133394,0.0478317140528981,2.01365827823015,0.000767164154896983,1.88284494238983
"E1912_357",1.66654948229795,0.0183859258354387,0,0.0293247869792108,0,0.00470961667702923,0.00160713688361474,1.99121424770291,0,0.0912184444847832,0.0638632430673917
"E968_333",2.64311852779318,0,0.00674097345417097,0,0.00783258188909867,0.0150565923277974,0,2.41466770223126,2.38074514139869,0,0
"E698_566",0,1.57990408762804,0.0344793620437306,0.00384329797996546,0,0,0,0.0100673326180493,2.0124232786971,0.0630305180504532,2.44757949275991
"E1072_712",0.000113961460347942,2.26076744403502,0.048532500068221,0.00789729238491989,0,0.025094322468485,0.0134495635967891,0,0,0,2.11921567664551
"E1398_55",1.55671660297166,0.0861049409258912,0.00687423792836284,0,0.000390543661410179,0,0.0290938562399972,1.44223273174361,2.24621608544346,0,0.757285949581541
"E1864_310",0.0311590810887062,1.89639777560815,0.0171875086889362,0.00630222477970613,0.00220898557659395,0.00861617324922122,0.0135822299534781,0,0,0.0250265199848637,2.21479366082118
"E1414_244",0,0.000431560871870493,2.61724139878421,1.18823257916242,2.22189034018605,2.96609540892424,0.151825017110818,0,7.34007469983984e-05,1.97133351439091,0
"E824_328",0.023721460964891,2.56694935767207,0.0986551080904106,0.0064653116344919,0,0,0.00815598265344417,0,2.29992745208381,0.0188254199858324,1.94218774414555
"E1396_595",0,1.94840758552628,0,0,0.00387953609064468,0,0.0161122981768371,0,0,0.00302811044902872,2.42551802365101
"E86_602",2.13500926858757,0.0424972214071562,0.0314751572253654,0,0.00651399466947324,0,0.0190121599749982,2.70617783998547,2.41120018063423,0,0
