"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E1559_49",0.14527978179895,0.029719409703379,0.0877017523944045,0.000558862887163439,0.000519220068294884,0.0630340958482963,0.137311731592425,0.039162419700451,0.849679973508495,0.00816919239776934,1.04812552836814
"E608_310",0.00470437430870355,0.000901619607933055,1.64094442952076,1.20224239118259,1.73786547356072,1.80813399265606,0.0145632975964276,0.0291445547663465,0.0119245177541661,2.10960911141122,0.0500625324558894
"E1432_112",1.45918532642099,0.712979538187835,0.00180332494513173,0.0204823362697405,0.0119538819866155,0.00935709660533771,0.0213127178542249,1.75541943295577,2.45805403276672,0.0389982156972069,1.84252272750843
"E1736_285",1.25030498351977,0.0232024517015542,0.000167224092526435,0.000654133414792924,0.0228593626865711,0.00865370872437106,0.0249839057436755,1.86031785936099,2.10557719173534,0.0206887737763131,0.00101620242638105
"E428_124",1.67065962886614,0.0430552623394339,0.00084282223023374,0.0311235707758823,0.0338351394252244,0.000782369153244116,0.0670352127780263,1.69901442255249,1.55943575377277,0.00385837557801023,0.394666178133962
"E1575_705",0.00185773816393638,0.0726014448084736,2.34681006080346,2.40570574463541e-05,2.03158068425988,2.42464994420211,0.0384458937508266,0.0884899174753136,0.028832962701293,2.45846274903324,0.00200887032871894
"E561_322",0.0121437256859785,0.00809578151036875,2.48415883461517,0.0344384747790077,1.57330534258549,1.70437046320092,0.508614137459727,0.320019190704193,0.0132829912827904,2.54565092878028,0.0228127386634248
"E1722_289",1.44546438662077,0.18835498709491,0.0327825675265395,0.0123696830217183,0.0471927145412639,0.0134625291437328,0.013275380352598,1.73193959870848,1.91625417570145,0.0535178853964575,0.0309675740452368
"E1150_475",2.75805289861536,0.0230324062250826,0.00155556589576401,0.0234003671996459,0.137886527171017,0.00765043322492714,0.001356638759072,2.31788781450499,2.33405133462391,0.0140086176737228,0.0106643599523944
"E165_411",0.00844313617748111,0.0190224933892016,0.0760788951818545,2.3248892824371,1.9046619942348,1.83003988318485,0.0489602490517157,0.570664680390492,0.00208021765373686,2.1272701269723,0.00367769994773008
"E47_383",0.0156037905586726,0.0316986470358011,0.000372151731316603,2.42937350308725,1.96575234434145,1.38818748119592,0.00319970876228066,0.0105072755664956,0.021096985159832,2.28651676463872,0.0157335734310337
"E407_179",1.78363946002644,0.27503585867961,0.00521726876680027,0.0117584728340791,0.00143348982044563,0.0188028750279446,0.0275072404427722,1.78364594213192,2.1587192718869,0.0898208317588514,0.570910720751296
"E1473_384",1.9699726747695,0.0028856620115937,0.00682312162328662,0.0541897845405121,0.000918799058931109,0.0375338143587422,0.0219810591182427,1.25381648299977,2.07718503123334,0.000249527409965629,0.0212921751427441
"E505_99",1.50682889237656,0.24668290613213,0.0202997409208591,0.00789818287473677,0.00122992403216741,0.00188962619193368,0.01307848425725,1.99380446344558,2.32704568414352,0.0262222073426006,1.29046361059636
"E137_319",0.0184593998079734,1.93446617056666,0.00148021915678607,0.0142985640420859,0.0115499069076904,0.00143991441846854,0.0196317745256625,0.0513145650706941,2.24532872428203,0.119613870063899,1.61810636375995
"E236_423",0.0009028812757639,1.8417220167757,0.0208050418616627,0.00455358146807116,0.0294655897811092,0.00528249623537661,0.000833997723638595,0.00444995156529538,1.72096503819358,0.0243721339342168,1.94156758261189
"E1304_65",1.51388082427073,0.173982353361941,0.00312744459787471,0.017537598778126,0.0517944150669767,0.0442005974908035,0.0114881344063151,1.13895359424971,1.63341352392409,0.0225186882439587,2.10930392328286
"E1190_582",0.00103558895399413,0.0010125007592594,2.01764763484522,0.00869836951090693,1.51769413724323,1.66653735106732,0.00389938361223369,0.0036836799834103,0.017926646624496,2.1605267373451,0.00789539802083177
"E1466_206",1.85013854003754,0.00489351316171807,0.000462285434027345,0.0581381574123523,0.00839879355962134,0.00256340392662529,9.47961447604066e-05,2.25242082177149,1.68225439293695,0.0296460994207628,0.074910185103444
"E574_656",0.00322901733948786,2.04965175834797,0.00249808785099374,0.0783711893163599,0.0163272360983139,0.0310011958930817,0.00011282227598859,0.00506335871733472,2.15331679378855,0.00355014067723979,2.44499667469373
"E1137_243",2.08420591840543,0.0136195384260845,0.0350473202342372,0.0266389831510832,0.0016617325610557,0.000446134343543462,0.00414045974577097,1.60534224638285,1.44225528599994,0.0563644456221823,0.0195357953712566
"E1079_464",0.0593813198072181,2.3668704649123,0.00292382664265438,0.000473136886608892,0.00689040682814046,0.00762296403712075,0.00255472355081488,0.0252463321518486,1.70139336866806,0.00773074319911639,1.41484911915509
"E1402_102",0.113159208128165,0.00702516591591805,0.0152681104927396,0.0181587339345666,0.00148358310742391,0.0134127312009821,0.017606713972844,0.543172124811512,1.05821206518412,0.0371347315025945,1.22959847054814
"E116_91",0.104673993798819,0.499736857514627,0.0144585632545823,0.000644811685286959,0.0231324082930362,0.148379728921711,0.00762735946601277,0.0966327831812184,1.83399724254702,0.0783709706684215,1.68341193372367
"E162_558",0.0735398256185414,0.000396529404501402,2.09718810262712,0.00373853209290139,1.96360977212009,1.97325496071758,0.0148315515996507,0.00201899306238499,0.0049079271166273,2.14211326624198,0.0060677926451914
"E501_171",1.48020949628225,0.00125265208278928,0.0275714797468867,6.03173892075423e-05,0.00810930316101232,0.00229810065548698,0.013138024934149,1.67217288569076,1.70377862296544,0.00112109436536625,0.0591669994300873
"E1657_780",0.00925367220773721,2.27466646418622,0.0166661108718357,0.107669497121218,0.00367924699715446,0.00666002808133191,0.0135239203075347,0.0483883775983048,1.74364004150231,0.0394218236168585,1.90000025713417
"E744_559",0.0319847585800006,0.00559909555060209,1.98355756431111,0.0126365301191217,1.91727810750013,1.58498635694741,0.000120913401594393,0.000190945371368387,0.0234765750857458,2.26592946118942,0.00601596601402034
"E1735_491",2.17894841964564,0.00131729917126146,0.0064331766765407,0.0237474377468725,0.00138633968608249,0.0049461016238092,0.0188193582439943,2.0569253724266,1.91502491860031,0.0116276487304552,0.0148396713463585
"E750_758",0.0233219988712853,0.00573565725430483,0.000278446170858145,1.64964780706656,1.82119095249451,1.74476700537722,0.0137032008401898,0.045973391313341,0.00357886720586485,1.79123729542642,0.00890219477314014
"E1276_534",1.76939133660723,0.0146090607432991,0.0156131008466778,0.0263799019250878,0.0151083206280412,0.00481995790894404,0.0415723161632681,2.12582754927887,1.83840849761263,0.0208380249269331,0.00459855935765647
"E731_332",0.0134910172545114,1.99488193523572,0.0199656849285609,0.0311510938397609,0.00144218634177777,0.000127046942061958,0.00773284644470952,0.0168336100742512,1.72869580806793,0.023719817611008,1.95644604489454
"E736_142",2.04508271221364,0.00442870280802579,0.00335080744708691,0.00352149087473376,0.00350010878678497,0.00826177619313196,0.0245108003684495,1.92487784723281,1.65953713099618,0.00806148971863014,0.0219525904039235
"E924_237",2.01627904556563,0.0101053355890734,0.00852351551991153,0.0330711363502334,0.0700677721309718,0.0255443630418073,0.0106719622876824,2.08296158717687,2.14084453303707,0.00105600009988808,0.000111499586600975
"E901_87",1.76388077364644,0.662408853129835,0.007069711896232,0.0264464012361489,0.0024129103556692,0.0385433099936806,0.0115698418785519,1.57654120015219,1.84341803964952,0.00322928880222343,1.43660333673867
"E1911_459",0.0328759505351738,2.33454277127425,0.00110307967611098,0.00729511085353409,0.00561128216535154,0.0119779093535003,0.207092669388388,0.0407700352833193,2.04266631966942,0.0150502596267818,2.09749085553513
"E870_730",1.55526415706466,0.0333627278147525,0.00954021813271672,0.00503541700296844,0.0523438281104841,0.00743054538554261,0.00346612668295004,1.97982529911035,1.85993042275015,0.0276364673059315,0.0315420929170782
"E1063_444",0.00126757635115202,1.43878345965131,0.00468594645172618,0.00947900113865746,0.000575930044302247,0.0367992138110577,0.0156407569740372,0.0188965712103234,1.91230881784773,0.00133157746604115,1.87420724239663
"E1130_795",1.70841414022327,0.0109267383355213,0.00439850959944559,0.00124764629087858,0.0190162913358032,0.00277092376803684,0.0147500849115037,1.9000630961477,1.60979979258207,0.00943342714285118,0.00489844927329405
"E126_486",2.48267149966332,0.0600695133211668,0.00927957068291652,0.0149547473936036,0.0174123873107374,0.00695939073940031,0.0570685285105582,1.90593878424368,2.38374944851262,0.0223058426164234,0.00390091162678622
"E629_702",0.00892925702777846,0.0179709124216205,0.0411408761913913,1.888648744987,2.23759721839771,1.63245674689263,0.0329933401494198,0.0178042498585837,0.0659966014218316,1.54435201154313,0.0171843185057462
"E276_571",0.0139317541544015,0.00664673783190093,0.00158018177527708,1.61018455122106,2.12925894073468,1.76153758738553,0.0126219869050367,0.0102440932383183,0.0263174899804129,2.31976925072765,0.0116438176254672
"E866_763",0.0585237510607215,1.98406251390702,0.0237040247549257,0.0030125453093503,0.053109878959336,0.000676811006113747,0.00438699362448305,0.0781262817360477,2.227610317753,0.0960792119973476,1.75101081104412
"E1799_118",1.51531358590345,0.771748550048099,0.00175922007837215,0.0908280181657198,0.0183536845211961,0.000270203539162704,0.0717288606148026,1.94995076983457,1.27844211094352,0.000561295345256589,1.13508521728603
"E1206_567",2.13192549112873,0.0336146256241206,0.000344196784555976,0.0265466453363385,0.0941740993453473,0.00169143455068103,0.0138653160832596,1.95991283865763,1.78029741717108,0.00177209878818452,0.0771732265545208
"E258_322",0.0136312694896994,0.0379868017981647,1.74937490765635,0.00592279062522582,1.79827515068554,1.99858500224012,0.0111555620458921,0.0119371405000937,0.00263318782617863,1.77358859988586,0.0279477692312686
"E1814_191",2.1614292438343,0.0404866860889033,0.000666387231257982,6.15426872122718e-05,0.0332053716713838,0.00684367282731587,0.0346115365179139,2.23900539004414,2.16052301817514,0.112149584935593,0.122413337000993
"E1838_675",0.0189487700175027,0.00383734716656805,0.00205243949399325,1.99916418083681,2.15078323988931,1.96401926820175,0.0458832298944343,0.0048141831531368,0.00199250522338155,1.89336210960494,0.00455568193746424
"E509_712",0.0816383889592277,1.98816375113183,0.0214012819571883,0.0131387370951394,0.00171213982642695,0.0162020651396841,0.0201170881351403,0.0001347691271071,2.41717716930185,0.0426919790078224,2.0348565147679
"E1796_160",2.41895427045256,0.0363695168224241,1.62947161667527,1.37252505642746,1.37955138701504,2.30263881263919,1.93199744001532,2.06872979994516,0.0479832669489695,1.40857788479875,0.00142380880974222
"E743_65",0.0485192930871685,0.0194968336306541,0.00690385535190498,0.0207850182622469,0.0333842151164004,1.86098968198503,1.6418611377307,0.20135922144953,0.00440618244300649,0.0123441024090427,0.0219165698803119
"E1149_403",0.0331538063803586,0.0155946073554893,1.75509455880881,0.07487887857737,1.85637256528909,1.58633009339917,0.00581445986143653,0.00597609498349065,0.0062651338439619,1.49755568912695,0.00255253227034598
"E688_777",0.046278884380896,0.0153245344808792,1.776896880352,0.0555688421476847,2.1035098070783,1.98975080597322,0.000633431788247109,0.0354052881349427,0.00566726244195014,1.42830848319975,0.00226824285264367
"E1772_399",0.00136821839235125,1.77508289467564,0.00379692737061946,0.00977407845069791,0.00802995688206047,0.0110030168550433,0.0118812925948837,0.022161135008081,2.69888103485069,0.0247884471715267,2.50686931710501
