"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E870_349",0.0560256538913738,0.00181830372620244,0.0456581807391896,1.9846418247037,2.62873625948096,0.0679506574157277,0.0571727862823926,0.036798912365299
"E1272_24",1.68040259562537,1.40879333510342,1.70434129444934,1.50595249782424,2.00538864807205,1.64942239549944,1.28007064763673,2.50103429994907
"E1577_359",0.0120653814250971,0.00107400104163906,0.00227101222774574,0.00387836672676346,2.37519876193706,0.0135956604391264,2.4538692767396,1.8809957401132
"E1921_460",0.0875733349235317,0.00240897044783647,0.0156153256018018,2.7236572265351,2.08148711189423,0.00407419077326506,0.0134774652532521,0.00454671140364503
"E1269_63",0.00536235404235124,0.00115818295105088,0.167438159657606,0.40614221144191,2.05775904394468,0.0111576314290781,2.08436783399119,2.38994939318824
"E115_296",0.000583313563254799,0.0614891392233702,0.163332113105251,0.0173973478552637,2.67142867166875,0.0132006727495971,2.78140009848918,2.17565852394258
"E834_287",0.0460530795775725,0.00525578075161075,1.73137088341237,0.019913967089578,2.34427138127345,0.0468641804053157,0.00307478128378705,2.3217018335952
"E1491_189",0.270912511542097,0.650520405429974,2.9017565598628,0.00743922830044557,2.40949076572806,0.157825887403986,0.306605752877207,2.81256014888686
"E1034_335",0.0121052790576917,0.00370232767343762,0.016511452145229,2.6759113420254,2.19852042073937,0.0868305662467919,0.000487796514742945,0.00387642136262883
"E949_195",0.117893484691741,0.178195620087096,2.64077678338169,0.102991394270594,1.9912464812669,0.200399401600768,0.0394986285785444,3.05766347941562
"E1245_273",0.0244980514709387,0.0306459182422205,0.0136384181528137,3.03271195442422,2.62980265529521,0.0129940150660837,0.0150100154236269,0.00757396153219067
"E114_444",0.00366167530712477,0.106014304897074,2.15841691609305,0.015513960279779,1.72101435321437,0.057134810015875,0.00151390843610946,2.87218589108845
"E682_408",0.00376242107087311,0.000857788804720243,0.0191754429235116,2.22874608227272,1.5299188141927,0.00287563260467363,0.0141768194215268,0.000739084578747681
