"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E61_168",0.000521894053034561,0.980309936339439,0.440170975506763,0.00593390616952368,0,0.0285894103405502,0,0.00255739424722851,1.51188170926935,2.15684378332411,1.91474591405033,0,0.376238793935513,0.0701327606837399,2.02312383714743,0.0293984768473777,1.42871564980971,1.6747009526782,0
"E558_387",0.106833666101576,0,0.000793242652868296,0.107051560813283,2.2292782963178,1.87548277778903,0.0685590558779915,0,2.05930486057701,1.963417483624,2.57660216635331,0.0422646008735642,0,1.90215750122899,2.19229575141463,0.0105858507269082,0.0419883188697544,2.16968230024177,0
"E1701_310",0,0,2.1225936668905,0.0243098509818182,0,0,0.156246208047545,1.76307354213719,1.80851514651513,2.15753741043818,0.314258185851096,0.0286343417977519,1.81395153343833,0.0106973989323881,0.0472157697828615,0,1.78233473178141,0,0.0739288831476964
"E1648_589",2.05925593338265,0,0.0148878198467233,2.32270652016489,1.99857956011865,1.69863570758798,2.40037274281584,0,0,0,2.26113892503068,2.02345573196142,0,2.01479777655437,1.81553674143747,0,0.00959266909403788,2.52584689633298,0
"E181_733",0.0256552370469507,0.0767216751323187,1.7394650743034,0.0189717021799287,0.000762887469308882,0,0.095634012495382,2.06833125280116,0,0,0,0,1.72340756101843,0,0,0,2.29635999607718,2.03571211151689,0
"E716_717",2.15527617009586,0.0444679463278954,0.0084926770162732,2.08799587734987,1.6725032735554,2.22576568631115,2.36448397759417,0,0,0.00169951642889149,2.05772022204402,2.14654106896596,0.0111821320298657,1.92458709708449,2.14184881509786,0.0131570674260908,0,3.01348485532556,2.12751963291184
"E537_638",0.064074946967589,0.0459991883561738,1.9570695341508,0.0115800153324993,0.00940226801632462,0.023930949132732,0.0894055166753798,2.0615395449498,2.01383291226853,1.98357288443478,0.00557893081728839,0.00342487270159969,2.03378112670878,0,0,0.0288295134747704,2.1751517130622,2.33139334778442,0
"E336_20",0.0199424248622674,1.60473243818499,0,0.0178470437284841,0,0.00138043953435953,0,0.0478226503206755,0,0.00721757165706459,1.32611171759246,0.00155521831428441,0.0160365300650952,0,0,1.66780366748998,0.0472630481314705,2.05141542118435,0
"E1831_43",0.00806090361059423,1.90863927720761,0,0.00947734290782237,0,0.0194118394361497,0.00111355085803834,0.00333804628757694,1.7364505366435,0.0420239984079386,2.3897245229725,0,0.00237152849493402,0.00520050659966557,0.00254595642681454,2.36124203008825,0.00707140165089816,0,2.44752236561249
"E1100_397",0.0980550419235023,0,0,0.801516515524486,1.59889090417494,2.31010502035798,0.750695135799445,0.00831180328511717,0,2.51009481512842,2.1999417210127,0.761090391017909,0.0257478035938149,2.21485953116964,0,0.0133268501891033,0.0434356862211762,2.40219247465005,1.61330679293245
"E1484_718",2.01885958479409,0,0.0489995853384313,2.1924534043738,1.91795836133871,2.10140303350654,1.63917757002707,0.0238388237774966,0,0.0102943156445701,2.23830654297197,3.05643199476167,0.0186485075014941,2.20595704880909,1.80408663106742,0,0,1.89448424354264,1.62758887449744
"E1776_321",0.00395514011847092,0.242964130638981,1.47661059516739,0.0243687662060745,0.031819550045333,0.0520215771939512,0.0127172204901262,1.89923665668456,1.55314548344951,2.08631757721044,0.0517596987471299,0.0310179383208249,2.21888175934192,0,0,0,2.07404174368671,2.37629725343998,0.315165250253478
"E1894_390",0.00643400974531657,0.0166207065041321,0.00314666154881909,0.013266891788315,2.145134833333,1.27633196174628,0.0321141422950641,0,0,1.96109896287421,0.885541423533005,0,0.634039244018105,1.10477343133175,2.38653333803169,0,0,2.09109848610415,2.72123244501543
"E316_51",0,2.02401498660027,0.00708764146114901,0.075777920801159,0,0,0.0488901038679247,0.00151632544782356,0,0.0859813506746397,1.76747993557233,0,0.00473551388411582,0,0,2.05870273751417,0,0,0
"E773_64",0.0023011742644814,1.56262763159255,0.0116689550642532,0,0.00475491311467978,0,0,0,1.74760525339478,0.0115610291816019,1.51486083859747,0.00833165821995582,0,0,0.0234105846576644,2.18237823695651,0,1.57494253698579,2.40737258310457
"E1690_353",0.00188053757783238,0,0,0,1.93803180951529,1.9234004200615,0,0,2.03192610236704,1.80328761581557,0.469159017395564,0,0.102183061336223,0.662676794379298,1.93506089089655,0.0462789121151336,0.148809678993324,1.92453701447568,2.23666745685014
"E1587_309",0,0.0162545969869515,2.3404407841236,0.00322200694694957,0,0,0.134349997455705,1.30150569119756,1.30580583765599,2.69762929984391,0.161051328507731,0,1.79106615017382,0.0130624573173486,0.0588524421039121,0.074357371800927,2.18502654738669,0,0
"E1096_625",2.32845620362369,0.00637525880039638,0,2.14731392177606,2.3844998418041,1.92747363946593,2.23843846682831,0.00373936268306862,1.65915429307495,0,2.27748238902861,1.72454830328427,0,2.38504942617693,2.48964130638326,0.157381748885206,0.0138801110312398,2.78922767428982,0
"E906_637",1.4590227411187,0,0,1.46257299065052,2.12571853656528,2.26931188545266,2.03302194296452,0,2.28486847047747,0.0149355032462344,1.98290801739118,1.92527497304593,0,2.38895973770299,2.15357616077283,0,0.0187476503182478,0,2.07303534951287
"E149_376",0.00960400898995839,0,1.68590280451972,3.49463824387624e-05,0,0,0.0076134191737813,1.64645877362805,0,2.14465460894284,0,0.0192774026878682,1.9900419842066,0.00168406089012225,0.00063508276559913,0.00482776693578806,2.02689137913513,0,0
"E945_30",0.00426706752872757,2.02219481808642,0,0.00755063935134413,0,0.120352772265602,0.0751070995082588,0,2.46210236201947,0,1.57703400519642,0,0.0012043194767373,0.00157296572305082,0,1.84286930699718,0.0119084122679617,2.06612437973267,0
"E1800_259",0.0153868280786381,0,0.0101713527100855,0.00255231477607393,1.98423478001261,2.26816762590207,0.0227045370521867,0,2.22842310448166,2.35407541836778,0,0.142674187869918,1.39081220810188,0.142350142352928,1.78600502874737,0,2.28239228318406,2.08295098726286,0
"E1132_389",0,0,2.2534173279384,0.00359737096389289,0.0258177389889916,0,0.0167203160717758,1.92724460224568,0,2.41601242138933,0.0116076173109476,0.00805336414575294,1.37160024869596,0.0170823973350242,0.000724033517350297,0.040905320920405,2.0692977564516,2.06644532678704,0.0146149475376111
"E1326_614",2.41868572216483,0,0,1.59420316280825,1.86691008958178,2.03616953800986,2.17594669628459,0.025195325905932,0,0.000541672166555566,2.46282739879427,1.33457401100223,0,2.70823230470602,1.86599875976124,0.00115334670811189,0.00317867530014154,1.74409606578914,1.67371229660029
"E1631_768",0.115759596369042,0,1.60012379655253,0,0.000102120337386175,0.00447906418198777,0,1.85727227180961,2.17362281583487,2.04455391586538,0.121138353316128,0,2.17349355275602,0.00367217329751794,0.00253595716065553,0.0134810336771623,2.05210549106976,2.50551683403822,0.0558648659182655
"E32_610",2.14724557951488,0.0229202434394945,0,2.08575119964317,2.72728232593968,2.54781627900333,1.91874986066166,0,0,0,2.56624373521992,2.35363852697665,0,2.11473695984663,2.07213918313595,0,0,2.38391167973268,2.17058607931844
"E1289_27",0,1.91422099814535,0.00656711585562374,0.0767426218133252,0.0111768843461509,0,0.00108131096524905,0.0643845774775167,0,0.130904900636098,1.63706387323459,0,0.00145258573628966,0.00134318994586362,0.00121719335731093,2.49592926246674,0.0380255728238669,0,1.94594765596132
