"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1246_208",0,0,0,2.0712618796084,0,0.0915152020507704,0,0
"E466_105",0.0351599299617862,0,0,1.37903270788458,2.35552332434498,0,0,0
"E1821_306",0.109970538643267,0,0,2.03951507207199,2.55843644375476,0,0.00304869976522146,0
"E666_456",1.5853754277231,1.61737873439849,2.19687417991394,0,0,0,0,2.15761600271752
"E205_63",0.287905222976005,0,0,0.134869447989189,2.5225127147239,0.0633284516084271,1.90529655508618,0
"E1383_168",0,0.0991403105809302,1.67374528165428,0,0,0,0,2.10637072735525
"E885_193",0,1.92138785533685,2.2094961034999,0,0,2.27484423971656,0.0137790108970764,0
"E1201_15",1.43996942580577,0.817936109319305,0.955036682089611,0,0,0.545490908524328,0.900687905084784,0
"E833_10",0.751406160797723,0.736040030716112,0.919594929095865,0,0,0.877439967937814,0,0
"E1148_80",1.0034498590739,0.519148016494619,1.8259297423804,0,0,0.0164649217523525,0,1.59565417615888
"E1625_395",0,0,2.05581658793762,0,0,0,0,0
"E1212_191",0.00960326105612717,0,1.60502868896798,0,1.91952452342305,0,0.523077331310236,1.91453994846246
"E451_493",0,0,2.27680051237817,0.0200605342542579,1.87596633373669,0,0.0298370773329701,0
"E470_123",0,0,1.86290400174585,0.0358235948468182,0,0,0.033688441873847,1.65093161218437
"E589_35",1.39319689519952,0.26641306349757,0,1.03885426764677,2.61543508422043,0.546431245815098,0,0
"E663_11",0.169632628184959,0.297814209382221,0,1.16865543202621,0,0.533962098797036,0,0
"E274_497",0,0,0,0.00918817378849635,1.72648300946479,0,1.9675818933511,0
"E610_287",0.00147419335646815,0.00230887466870186,0,0,2.39696165593551,0,1.744135116949,2.03305525557392
"E245_279",0.0142741395980317,0,0,0.00581163614074801,2.52439232313014,0,1.80708660880305,2.80548134911871
"E203_133",0.249952846503908,0,0.23933646163154,0.0140837234935555,0,0.251859208914123,2.3156987293327,2.59795754106527
"E293_116",0.224033136360966,0.095513726471238,0.310408140300995,0.535607587476001,0,0.541198182380066,1.71997775819042,0
"E482_423",0,0.00393801189376701,0,2.31362886559947,1.71291612192694,0.0110734089156563,0,0
"E1223_344",0,0,0,2.38989889784821,0,0,0.0250466981054817,0
"E403_265",0,0.078324206870171,1.88396396069895,0,1.76255160977114,0.109446527713995,0.687793346498318,2.34588687613945
"E881_143",0,0,0,0.0457297071883151,2.68728495641449,0.0109083952530196,2.51321289724051,2.23904053618787
"E63_292",0,0,0,2.58141705534431,2.49706434274509,0.0224009866734908,0,0.201802804116336
"E366_332",0.0180896644991436,0,0,2.657388190368,2.25345653473311,0,0,0.0740452782195555
"E1616_338",0.0255235453058331,0,0.0218868856260303,2.10518479552589,0,0.131677640527249,0,0
"E489_243",0,0.0223650551067251,0,0,0,0,1.8282447860624,2.32764522667544
"E1184_43",0.141609285955605,0,0,0,1.67252125726868,0.28863814706253,1.4586759457353,2.10885555488158
"E215_268",0,0.0153927522735644,0,2.5100026816893,0,0,0,0.00710769804893864
"E452_289",0.0141171530012951,0,0,0,0,0,2.58717719005746,2.24713757873951
"E1378_205",0,0,0,0.351374378579593,2.71488928270098,0,1.42493710456951,0
"E1645_172",0.163883889870769,0.00494974948266803,0,0,2.06104325450061,0.13532147809497,1.92685580577648,0
"E1524_245",0,0,0,2.22061400899317,2.34268851545019,0.0168135438294998,0,0
"E540_294",0.0153700663488731,0,2.45944196261201,0,2.36572029489486,0,0,1.65771345171533
"E798_402",0.00129715413990528,0,1.75706550845289,0.088680149258059,0,0,0,1.9842648290355
"E1460_385",0,0.08860712990237,0,1.54589215312576,0,0,0,0
"E1130_110",0.645611991836521,0.155656075574259,0,0,1.52122653144993,0.215990994462597,1.76898824816605,2.41683394358321
"E1362_302",0,0,0,0.00101278578176338,0,0,2.47639794432044,0
"E1630_469",0,0.126159439008213,0,0,2.46315882488824,0,2.36061860475128,0
"E1708_65",0.0109471838401116,0,0,0,0,0,0,0
"E783_171",0,0.0391737996181315,0,0,0,0,2.35287104623821,0
"E1743_76",1.94319481951054,1.18094574536788,0,0.00597533236323194,0,0.322654293048952,0,0
"E1713_122",1.06911164495184,0.120443724842807,0,0,0,0.0265884923599102,0,1.19357329094601
"E1668_206",0,0,0,1.92360303648113,2.04573236225892,0,0,0.0221565683108637
"E1530_261",0.0056901248518801,0.0706967800518978,2.47498710051939,0,0,0,0,0
"E922_285",0,0,0.0174403922184271,0,1.90804267608384,0,2.36376158139066,0
"E751_47",0.247545621578733,0.174246123521958,0.490295731698036,0,0,0.577426620427134,2.15241381083453,0
"E594_101",0.647632652111148,0,0.0544446006411881,0.823970744380658,1.86928034405148,0.00676080265524618,1.19487803027367,2.33493115428928
"E1915_477",0,0.00955891134851591,0,2.6418179524852,0,0.129760203330993,0.0029249463340355,0.0254038473639008
"E776_290",0.0282731738446152,0,0,0,0,0,2.05824320693743,2.17728802727896
"E782_386",0,0,0,0,0,0.00454485626964819,2.10746873149387,0
"E199_361",0,0.0112594066090285,2.62780145188558,0.00702722237894093,3.05319668350505,0,0.0216896960690522,0
"E1358_76",0.822564411884731,0.30579874753908,0,2.39639667846709,2.12998262466757,0.752596583249297,0.0738444818602256,0
"E1517_407",0.011249847475035,0.0289013840495878,0,2.50795420700084,2.6232062159905,0.0120372582328144,0,0.00591445569316913
"E931_318",0,0,2.38799011380462,0,0,0,0.0253896953958525,2.34043972192733
"E611_108",1.11549876770292,0,0,1.1594043968282,0,0.149073379898236,0,0
"E561_214",0.0440112396269093,0,3.07481276624741,0.106577421439469,2.2973400627823,0,0.00544333363125524,2.4029600727251
"E479_215",0,0.0845553554257602,0.0246075610734981,1.72553368900012,2.50225010060818,0.0108986568026129,0,0
"E1513_209",0.00196983335143422,0,0,0,2.29875276026319,0,0,2.553302306468
"E515_244",0,1.93191499466511,2.59726445106179,0.00648216429837322,0,2.39545727979439,0,0
"E932_87",0,0.0696042227834347,1.71235072637958,1.97762651665411,0,0,1.58821818382974,0
"E742_311",0,0.00602824883090703,0,0.0466927949065623,1.97288834273763,0.0568103827464347,2.23227243810924,2.13425876635945
"E346_489",0.220827608305701,2.51706677733834,2.16825512702894,0,0,1.84628521149406,0,2.49864641604983
"E1891_151",0.00715343706689594,0.0058190406149713,0.00391585193515753,2.276769896606,1.97251944853968,0.033089631131102,0,0
"E11_27",0.361940612276287,0.248832293750457,0,0.461881601529511,0,0.389646573501003,0,0
"E1811_311",0.00112696107474943,0.00191884850530363,0,2.33007182594122,1.92834222145667,0.00833708027155612,0,0.00905415434372634
"E1367_49",1.69196741860917,0,0,0,0,0.488008954118151,0.352780541191557,0
"E673_391",0.00826303453796373,0.00965132039101674,0,0.00126217977639666,0,0,1.69454763784656,2.27690306841319
"E487_152",0.0161965010754618,0.0764375421462127,0,1.70098302795081,2.3784924190587,0,0,0
"E296_456",0,2.19313995737319,2.39168013364038,0.0123793089059823,0.0294078379638332,2.0196788184993,0,2.44400906519179
"E1689_112",0.0659153495279074,0.079017081995612,2.26535222775233,0,2.30353523059234,0,0,0
"E131_48",0.952053207039343,1.21849343463053,1.17820958201115,0,1.55701110465655,0.93637070728142,1.46554757247101,0
"E749_343",0,0,0,2.50051914547196,2.98333161097932,0.0596229484736853,0,0
"E918_430",0,0,0,0,2.15191323651442,0.00192615552734083,1.6496637602727,1.81841212228487
"E1913_222",0,0.0534106355667807,1.99101793650825,0,2.12106533326129,0,0,2.37544440361757
"E1872_120",0,0.0827583817992176,2.03549032120964,0,0,0.00681956890656455,0,2.21586195544535
"E1528_186",0,0,0,2.23535393322365,3.18028508858613,0,0,0
"E1861_401",0.0658485482430674,0.00163411652212952,2.44036006649309,0,0,0,0,0
"E1633_111",0.189603727020572,0,0,1.56956131252269,0,0.110663818521265,0,0
"E49_201",0.0046195836449677,0,2.32992746552643,0,1.66141671198458,0,0,2.39349534039457
"E875_87",0.921998160273644,0.573668430698657,1.67206781356919,0.647353538670079,0,0.340239622124543,0,0
"E641_481",0,0,0,0.0786544452925846,2.28595689675189,0.0105624738599593,2.25218632675936,2.2045976735214
"E1049_436",0,1.97092709821086,2.23820691512471,0,0,2.08424421028791,0.0120034881949481,0
"E1302_306",0.00404378470640367,0.0135129405074563,0,0.0138738344951985,2.22526347671799,0,1.88120243648542,2.58384236975723
"E853_469",0.035174881829359,0,0.000291740365500092,0,0,0,2.05278938152889,0
