"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1857_60",0.654933278055693,0.160277376014716,0.330021711236083,0.361359838929883,1.17101206370182,0.60091670081937,1.32972024658727,1.97911344426658
"E1607_331",0.0387790567541194,1.87574621899113,1.69192272368327,0.000240085128821234,0,1.60973046402493,0.145533698157611,1.77874229447526
"E740_397",0.0411521602952408,0.0141533364313907,0.0431800906615192,2.50179998124875,2.09938609451719,0.0114379304225413,0,0
"E460_198",0.114604356261997,0,0.884003959167233,0.280531768452377,1.73331748295697,0.114925995351118,1.99735713079694,0
"E127_65",0.720192782131659,0.721337798883764,0.729281168152923,0,1.01782263998641,0.802297837990855,1.60084512392302,1.91424010445628
"E1122_57",0.14608748677249,0.125945031395553,0,0.28948468294572,1.42838720359426,1.35133380111444,1.71714005481431,1.74257883287476
"E1691_397",0.0131187256366985,0,0,2.08547941085187,1.79938566277562,0,0,0
"E258_205",0,0,0.0216359904981527,0.535231254746183,2.14854064503825,0,1.06160524763867,1.50600250420193
"E1586_445",0.0068198347646058,0.0295457343305265,2.12477859497287,0.00810431095246428,1.75737920087773,0.0175294805813837,0,1.33911816023585
"E1165_441",0.00180723557020508,0,1.94230131542851,0.025022264952337,1.35975483806769,0,0,1.64526118837385
"E203_43",1.22568367241516,0.52418812185677,0.415717919868583,0.746872483775321,1.10057183330696,0.42758787259935,0.734179138470553,0.49460964753882
"E861_279",0.104683776105589,0.110271530336788,1.40833013299252,0.00458789855403818,1.50867127679702,0.260133109938342,0,1.8407811325792
"E873_300",0.0509770045265558,0.00583563356068797,0.355149538783666,2.25122976889501,1.88017844593853,0,0.443019128105162,0.390158768576946
"E162_120",0,0.0504279590480499,0,1.49851323145759,0,0.0122622309182617,0.0165240612544677,0.106225216099581
"E176_332",0,0,2.14802704486596,0,1.85353866346263,0,0,0
"E1662_54",0.033061968049035,0.132847134627964,0.386866062771977,1.33087127289588,1.94387754646063,0.264995133284021,1.31624712860033,1.61495380696105
"E1817_13",0.440135304174043,0.458231495836805,0.5362655043407,0.535768253424374,1.06810726860615,0.67726934760459,0.567628589597589,0
"E766_338",0.122682372191632,0.0195707524416907,0,0.00296511024481688,2.036287328572,0.0985675843649944,1.20387707885907,1.94722629432768
"E1810_465",0.00534189895126255,0.0123179227285522,0,1.29119092927756,1.72532817042043,0.0992129020837845,0.111726792975675,0.135812585277082
"E1201_450",0.00980717087884346,0.0113414501610388,1.67184394028224,0.467441062390155,1.72001163322022,0,0.0186823276918319,1.62767121816096
"E793_435",0.0245595551621195,1.99330805814661,1.66209556155882,0.00158001725964426,0.0789959005809535,1.90457625927922,0,1.49686659788816
