"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E886_341",0,0.0309165284726548,0,0,1.18652799574097,1.90977651912497,0,0.0194244910317002,2.13554167369851,2.23305886019084,1.86157243744145,0.0919450908235132,0,1.92273008677318,1.50823395980716,0.00740813230224446,0.176426490595004,1.57848840490611,2.05931163078387
"E1428_485",1.49055786825778,0.0129848909924651,0.00929102331375458,1.86919457517257,2.33912808732499,1.35945971409128,1.52691171205328,0,2.09130291907092,0.485627407639802,2.26158325927562,1.68020375982849,0.0391776468178911,1.6958174315558,2.03686888364342,0.0396697377998731,0.0271103021101108,1.6589770066678,2.12135353031594
"E1283_326",0.00185316698394729,0.0027857640608394,0.0443854439344816,0.00856327356941294,2.25012885970467,1.56882081905818,0.00120877379316766,0.0111651695114712,1.27056773067604,1.38579185769205,0,0,0.305569872357581,0.169106976020766,2.47145177800932,0.00419549929473083,0.430452958793788,0,1.22215255734116
"E5_421",0.0261182656859568,0.000508412609068408,0.00406803299039286,0,2.26814636358398,1.93799893079665,0,0.00227163570640614,2.20834451697588,1.85822785109262,1.3943234575416,0,0.43129549988975,1.30108228312432,2.0110694969414,0,0.992345965337815,2.34948726573948,1.89525531911101
"E769_460",0.0033378057118364,0.018659958185935,1.97161505292338,0.0280433360823124,0,0.00344141616964442,0,1.50035572651993,0,1.97537946443028,0,0.072682139152309,2.31730044011938,0.00477823414417558,0,0,1.58468076344522,1.7970440134315,5.72394084237989e-05
"E34_177",0.0692090919505987,1.35683379815741,0.322791589483651,0.0125750773952868,0.146760903636754,0.213678659937228,0.00159716398409128,0.0104637522348044,1.85664894814252,2.23190175296259,2.01333338381227,0,0.356873148335662,0.217790799331718,1.22742162062483,0.0111480138347932,2.20106138170594,1.74815424178167,2.17104265097507
"E1111_587",1.53517787541171,0.0275722230088445,0.00931969160895893,1.83177913854225,2.03472746352271,1.79406638351264,1.25074192316482,0.00863517223787877,0,0,1.81934359612144,1.27665202248976,0.109050527990293,1.21425914363142,1.9796653535677,0,0.0565703155356572,2.02841770534347,1.97314084409978
"E1698_513",2.25867902500727,0,0,2.5008934853655,1.44116228157707,1.6520830680763,2.21062883357846,0.0154627437490508,1.57830571664545,0.0341640969627134,1.96040652167303,2.24744082684686,0.000413707856713972,2.07916372563673,2.88351574384691,0,0.0229267328863225,1.53820646656829,0
"E1472_170",0.132094129844831,0.134569609317657,0.66074893193491,0.00182118139282186,0.0173326376033891,0.0346833657174578,0,0.0616740567036559,2.58548052268357,2.35303659136748,1.56486362021119,0.0294614655880127,0.916042990821298,0.0122274517084536,0,0.0196764916442804,2.21058707086885,1.49357660455454,1.79480033392812
"E1090_534",0,0,0.0736284802646523,0.0285919064738138,1.50636851888618,2.07200178207181,0.00560119699105351,0.00200697798380078,1.92017566712996,1.85490224659292,1.71423830527946,0,0,1.56981007589024,1.65801102828775,0.00656064495253771,0,2.27138723179131,2.03773242096645
"E1689_380",1.14981022107507,0,0,1.99925163659002,1.71523234498082,2.02576946369022,1.61944262508766,0.0305589646136002,1.82376545900553,0,2.21322178710018,2.19031499569569,0.0080964843332223,1.91171277522161,2.24062439339573,0.0112272334649217,0.0333746283442349,1.46828851024459,2.22392161354759
"E759_736",0,0.023909118761924,1.62140570753531,0,0.00107508240472043,0,0.0264825031236968,1.8219619077222,1.95680313351812,1.9463757151668,0,0,1.91673929965415,0,0,0.0020649841351983,2.06712050466136,1.74107687025378,0.00283757733786031
"E47_623",0.0196553189769894,0.0368266814394288,1.71383219920436,0,0.0607600349790092,0,0.0351498891548595,1.93132642828607,2.11835387136369,1.80034519985559,0,0,1.92722058714264,0.0166105138591605,0,0.00260165676498879,1.59856265363693,2.30141352880345,0
"E633_742",0.0282726256173282,0.00809259667091114,1.76927981648727,0.00470683490608176,0.0219485333439735,0.00419335349923905,0.00661445184947293,1.99302289850092,2.54937849238539,1.6493952953943,0.0150979544945132,0,1.89324916408308,0.0363222782280258,0.0299074926870437,0,2.09514272391289,0,0.0400226891786959
"E1401_259",0.00502336720341173,0.0599031506451042,0.222056054538228,0.00557621902687235,1.73886505887649,1.39043039015761,0.0117074165496715,0.00600882598857067,2.30355106489772,2.02701746006566,0,0,1.36171008883107,0.250691011540608,1.95037637899255,0,2.1024212510473,1.5055419636151,1.38773683612179
"E1205_309",0.00493382196905888,0.000927683082817248,0,0.0190597980790619,2.3679276503881,1.53542176917754,0.020248906280706,0,0,2.56749700883938,0,0,0.401856429651561,0,1.36566783335103,0.00075933732157102,0.1803332562181,1.33331893326325,1.62351187444993
"E333_754",0.00313550782711411,0.00409249319584995,1.59051698764696,0.0230316062548588,0,0.00490939004350062,0.0232169406232298,2.39806613236502,1.85287104904456,1.58022753646461,0,0.0330976160765084,1.73386144079131,0,0.000404991242871872,0.17271916258959,2.07847428442376,1.7201325498622,0
"E222_340",0.496843674349298,0,0,1.14806329780288,1.59086398854927,1.85963249206325,0.817194510294012,0.0101712274731743,0,0,1.9839598177863,1.29191780402897,0.0182922744154213,2.0115109905771,1.60724595022239,0,0.00220633839873458,2.08476676297307,2.3258942108638
