"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E1826_55",0,0,0.0103610754792786,0,0
"E1688_303",1.42966922331167,1.64057690700862,0.00899219174923453,0,0
"E138_88",0,0.0453246420019229,0.154086689776587,0.310068509453043,1.37439456580086
"E846_374",2.02341512761856,2.13238721456861,0.000145600117359926,0,0
"E572_403",0,1.97665847518444,0.0920833932560019,0,0.00239465882661259
"E844_257",0,0.0308094010598236,1.7105654681705,2.57264747873792,2.11732320947805
"E103_342",1.51030368873621,2.12561404637879,0,0,0
"E1822_61",0,0.0295816801349503,0,0.154671501607489,1.68477620390793
"E1477_250",1.77782521518905,0,0,0.0591157936324693,0.00260409104652533
"E340_231",0,0,1.30273077495134,1.8508416267588,1.61381928025858
"E1493_251",1.76452013146166,2.21530475204698,0.0148770019904272,0,0
"E110_234",1.42436497810869,0,0,0.00285524921751568,0
"E973_104",0,0,0.687006707398476,0.934938005038916,0
"E1198_234",0,0,2.13110134580373,1.74355488727871,1.6980978734284
"E365_334",0,0,1.82143559012346,1.63529408593335,1.85149523085407
"E1937_480",1.65328975483657,1.85492271541656,0,0,0
"E1277_321",0,0,1.9906396327558,1.58203777069455,1.49972442722231
"E944_408",2.11233093000421,1.50613041447549,0,0.0109374708171165,0
"E336_342",0.0269242845486299,0,2.16429794450629,1.565084282581,1.77961176275392
"E497_177",0,0,2.11381424984772,2.2108456266085,1.99883423244999
"E1545_178",1.9831590603496,1.68378788283894,0,0,0.0101124286457763
"E970_152",1.62341680395751,0,0,0,0
"E368_195",2.13821209427373,0,0,0,0
"E1955_473",2.11633126376475,1.39431675016706,0,0.000408888404359927,0
"E954_279",0,0,1.55140661741174,1.54969983074247,1.47339187480482
"E1445_277",0,0,1.75770510008903,2.15079052183511,1.66979930344441
"E1816_384",0,1.7816613247855,0,0,0.0348487246273594
"E1352_387",0,0,1.63901384852088,2.08051438810877,1.5795880234972
"E1478_488",0,0,0,0,0.0155069174227139
"E804_160",1.45204952253184,0,0,0,0
"E511_298",0,0,2.02403839698977,1.62263034157598,1.4555183480275
"E1344_135",0.0200933042889125,0.001985939112371,2.021661994032,1.66296875429847,1.95723454191671
"E1275_468",1.81270730647823,1.15253246739403,0,0,0.00730452312840597
"E1844_123",0,0,0,0,0
"E1751_230",0,1.15105206835581,0,0,0
"E235_13",0,0,0.442161094285479,0,1.32998163214014
"E1929_76",0.0879711460293728,0,0,0,1.31789913904918
"E517_421",0,0.0463011686507415,1.8298667026253,2.01325345512494,2.23486490916261
"E1836_329",2.44648192981295,0,0,0,0
"E1465_92",0,0,0,0,0
"E76_2",0.0165109737252224,0,1.58255344975863,0.0194862798426985,0.358824673423013
