"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E229_381",1.9834020187026,2.2011011643341,0.0273781832963653,0,0
"E286_109",0,0,1.82233687943621,2.13552027766231,0
"E1024_238",0,0,2.55670248790075,0,0
"E1634_182",0.40608553642023,0.00434020717164844,0,0,0
"E302_143",0,0,0,1.55091793608343,0
"E451_81",0,0,0,0,2.61124728741996
"E265_270",0,0,2.11656444420515,2.47073372373178,0
"E292_171",0.023350328052994,0.110333709759227,1.67758548810915,0,0
"E1157_402",4.90373002708076e-05,0,1.85864406867303,2.08992516603282,0
"E1615_395",1.98251744691682,2.03328189492665,0,0,0
"E1608_190",0,0.078477463236844,0,2.33209332082026,0.852758704179609
"E1982_317",0,0,2.13136330058079,0,2.4669030683408
"E1913_12",0,0.0154869508288129,0,0,0
"E196_238",1.85895766386044,1.91084642074716,0,0.0150546543360492,0
"E1489_382",0,0,0,0,2.45658096037417
"E1322_380",1.93845307848616,0,0,0,0.0113027843373727
"E862_196",0.00898900728893265,0,2.2140776894564,2.18094773598918,2.69590617153731
"E668_310",0.00149607278378708,0,2.51853804221997,2.23220448315769,0
"E1753_468",2.41277034705547,2.56354852545789,0.0157031220748006,0,0
"E865_311",0,0,0,1.55885678696954,0
"E347_5",0,0.0532130203510632,0,0.0325145971641145,0
"E301_100",0.445742090223034,0.0202117599461823,0,1.36570424526789,0
"E1010_234",0,0.00371896758696956,0,2.11224137559612,0
"E1398_192",0,0,0,0,2.56428629673425
"E1065_477",0,0.039635814785647,2.11492168074874,2.41503284625348,0
"E222_157",1.45540371684764,0.127740247746784,0,0,0
"E1790_67",0,0,0,0,2.35850837503436
"E1805_134",1.97630462319553,0.0280367502084929,0,0.491817347147804,0
"E948_141",0.0431050309048801,0.0469978416953605,1.71779654993424,1.84670279239862,2.8652804690973
"E1208_413",0.00837663750544002,0,0,2.71184074379592,0
"E90_457",0,0.0612724465097673,0,0,0
"E1402_201",0,0.00485045962212209,2.63897684887152,1.86203088699409,0
"E1061_98",0.328934178998334,0.00154179078018798,0,0,0
"E1936_29",0,0,0,0,2.21483752158001
"E358_444",0,0.00268511993062444,2.30131264271539,2.30308547944904,0
"E146_226",0,0,0,0,0
"E1144_466",0,0,0,2.29701736190554,2.33752417079352
"E528_361",0.0706275513604974,0.0841742398097419,2.43715514555324,2.29597122497885,0
"E1958_172",0.01929125044162,0,2.45813901298784,2.26641660385932,2.44006835308509
"E985_20",0.0580764785379982,0,0,0,0
"E1269_24",0,0,0,0,0
"E937_389",0,0.00199381435816414,0,2.32630614470882,0
"E886_232",0.0173139256844408,0,0,2.35942128735309,2.0304203434586
"E1379_128",0,0.00203433977446169,0,2.37733870596532,2.24638365583505
"E624_316",2.2738601278368,1.96583485055404,0.00176218824999882,0.0207353377866264,0
"E1529_127",0.0164119819412469,0,1.91504086964329,0,3.12279115110964
"E1453_185",2.43558870290659,0.0674378891745015,0,0.279643360937544,0
"E242_425",0,0.000139150002107112,2.31609958661555,0,0
"E529_245",2.27788674606622,2.19165797280898,0,0,0.0236693264323571
"E1428_71",0,0,0,0,1.74488212561369
"E1827_410",0,0,2.5064460831698,1.7537014339152,2.55301990871458
"E44_347",0,0,0,2.03219577753368,2.55823053793521
"E1550_410",2.43585083139044,2.09302724308259,0.0158041326022667,0,0.0236086484126123
"E1240_231",0.0662568810762087,0,2.60738677437918,2.4372361772547,0
"E968_359",0.0325054425061413,0,2.20743990797709,2.35024307656708,0
"E1020_64",0.184817835890167,0,0,0,0
"E159_52",0.0272183368542214,0,0,0,2.36892271687466
"E1468_288",1.92048848029668,1.82197083655057,0.0143963899838182,0,0
"E63_238",2.71801944592829,1.64237333478905,0,0,0
"E667_201",0.0931611377236064,0.0142698963436473,2.20711006503574,0,0
"E971_211",1.30103354406598,0.00336919672578088,0,0,0
"E1350_158",2.08402212926505,1.92086706185954,0,0,0.0522190821064969
"E1539_54",0,0,0,0.139366042458139,2.36348514561046
"E1495_289",2.00263903615261,2.13609476986994,0,0,0
"E162_352",0,0,0,2.19420896943574,0
"E1563_457",0,0,1.97104040058757,0,0
"E1395_150",0,0,2.15876167496863,0,0
"E480_312",2.56183107344664,3.01217285553459,0,0.00429432695335741,0
"E278_479",1.7689078644017,1.64612574184274,0,0,0
"E252_473",1.86888185545436,2.39825523672901,0,0,0
"E320_315",0,0,2.35048577146248,2.45724269768687,2.25050880134651
"E1089_437",2.52923845182228,1.79697583180788,0.0111032883032013,0,0
"E1173_436",0,0.000484901535969896,1.55532264709454,2.60186107014415,2.72809936693662
"E1517_165",0.011610701073878,0,0,0,1.90001064049503
"E538_54",0.221303090511619,0,0,0.0188979128414275,0
