"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E1619_208",0,0,0.609458189465325,2.00076920065486,1.5355127402659,2.62297692197754,1.0566167406114,0,0,1.98038979489888,0
"E1416_470",2.10653924359413,0.00268612163002425,0.00785458719072632,0.00560775376706262,0.0123983718367757,0,0,1.95518149857714,2.25702575612226,0,0.0534088858125984
"E1132_642",0,1.96645592014737,0.0705164639263441,0.0681779497382788,0.0179059473509344,0,0.00681824892281139,0,1.70610944617603,0,1.98980421335256
"E812_111",0,0.985752358848118,0.000539737352887393,0,0.0556319990558749,0,0.0154193787816541,0,1.8371719574154,0,2.79655829105522
"E1736_220",1.86369552625969,0,1.78143241139518,1.18984256695888,1.86816426998396,1.79652856686573,1.90119397012412,1.6278147925636,0,1.98484383529122,0
"E1641_420",0,0,0,1.91462007310929,1.93941995118769,1.4633708462203,0,0,0.0104242099460388,1.92983990344586,0
"E884_154",0,1.47935255535982,0,0.00808379953624729,0,0,0,0.0312173877236743,0,0.0602726101630909,2.05099744704178
"E474_147",0,1.08514464075299,0,0,0,0,0,0,2.28231541912795,0,1.67243019515595
"E971_654",1.87863310033549,0,0,0,0,0,0,2.44721010912774,2.25311085307132,0.0704697483272041,0
"E1053_701",0,0.0060719203713254,2.2261477963174,0.0672493809351086,2.3258639040722,1.60149704806493,0,0,0,1.90806875010859,0
"E1286_280",2.08059283602069,0,2.37017423377192,2.07987430333195,1.43914442165867,2.35275303435574,2.01667031492573,1.93742088065457,0.000123925718569369,1.74454156827888,0
"E288_677",0,2.55419857480961,0,0.100817419751674,0.00207606158651146,0,0.0409603412289208,0.00611689461162627,0,0.00212656893570084,2.19304784911704
"E1040_218",0,0,1.2871680931117,1.9325564172406,1.91914912560199,1.97239464558475,1.15836119068,0,0,2.13137591130338,0.024305785457411
"E1292_235",1.64915883197357,0,0.0167275481202413,0,0,0.0272610048385219,0.0475115426065359,2.52195053010004,1.70620698851232,0,0
"E468_638",0,1.81422055903444,0,0,0.0594180403651057,0.1336294175647,0,0.108601332567356,2.13146666212484,0.0704290689377001,2.39936853292183
"E550_351",0,0,1.37351381349372,0.92853758099502,2.47371710995187,2.07076561950206,0.503723002792611,0,0,2.27364391832226,0
"E1300_217",0,1.6728824205327,0.0271048365258982,0,0.00125796571456724,0,0.02908706007585,0,0,0.0121351330214155,1.95723460577877
"E1936_470",0.02204215994903,2.0102454763236,0,0.03862199602266,0,0,0.00636627989422056,0,0,0.140429261424604,1.75397756271343
"E1956_245",0,1.47240697438303,0,0.0179977736318598,0,0,0,0,2.20905047825508,0,1.75988565932761
"E367_10",1.26355493823404,0,0.0138309720591009,0.0492962843325251,0,0.499518601572468,1.16039820946534,0.718608212135677,0,0.00609638792044867,0.237897885554461
"E904_367",2.53860732907807,0,0,0.00560131806356073,0.0530748202174204,0,0,2.63877709400557,1.72520830389894,0,0.00069085078010452
"E1036_550",2.08668957891912,0,0.0117549304536151,0.0665654982461224,0.0127649214378474,0,0,1.89812602215711,1.87053327993729,0,0
"E592_389",0.010497864179843,0,0,2.0162617976619,1.68046445342485,1.87213088671939,0,0,0,1.67222767095687,0
"E401_139",0,0,0.0446168117634902,0.00178694738746311,0.0833229776559478,0,0.0390385135057012,0,0,0,1.82172253397757
"E835_183",1.87882408337905,0,0,0,0.0482935811581445,0,0,1.94432948075572,0,0.110659497856654,0
"E1006_45",0,0,0,0,0.00316823188335749,1.7789394071248,1.31193793554754,0,0,0,0.113603932197298
"E765_774",0,2.19130626232413,0.0156344394271344,0,0,0.0165143483910481,0,0.000983143605031571,0,0.131426511648264,2.5087480066476
"E1035_635",1.84754342429186,0,0.0360437517399312,0.0419931493282219,0.0205026701009805,0.00112933179243305,0.00186237363107031,1.94259086244203,0,0,0
"E1386_580",0,1.47247237958618,0.0296947097459258,0.0734785799529375,0.0105829504185169,0,0.0705048576099164,0,0,0,1.88958309248176
"E202_546",0.0230986451640838,2.20799993082463,0.0431726966524087,0,0,0,0.0279895075780234,0.00420075978891035,2.14492825807693,0.0215822069450294,1.8847124170622
"E1152_709",0.0949586563878591,2.32470785187557,0.00207192655970192,0.0074837409667936,0.111787886460479,0,0,0,0,0,1.58844697255178
"E872_226",0,0,2.09298476815713,0.146336546087383,1.90785452500053,2.33348294372325,0.0191404785630517,0,0,2.04213598341208,0
"E870_223",0,1.2996944488276,0.0728625396432119,0.00259999081003222,0,0,0.0079731841073486,0,0,0.010279158640803,1.84416140244381
"E854_716",2.03861289429133,0,0.00988567660232766,0,0,0,0,2.14415218207763,1.94692249283117,0,0
"E1407_392",1.94131458429296,0.0638751415542038,0.0708782317471868,0.127733487089414,0.00202120512458879,0,0,1.84848453500706,2.74776194103727,0,0
"E1387_68",0,8.66661216978651e-05,0,0.0097540026575212,0.0144743808023014,0,0.0483481058041281,2.17894678695387,2.43236610868159,0.0592129325652883,0
"E932_203",0,1.68483862824063,0,0,0,0,0,0,1.92713314674821,0,2.31703097565821
"E338_97",2.25505489309628,0,0,0,0.016864317165387,0,0,2.23762842541635,0,0.0742292373512836,1.10219764924786
"E1750_580",0.00211713341707629,1.54903989476704,0,0.0360890795533054,0,0.00108369111337317,0.00404174847506132,0,0,0.0088310334253561,2.46571727362823
"E1872_577",0,0,0.215882134776538,2.10414642952656,2.13311865053658,1.64445534882617,0.0211850767021837,0,0,2.12349208862262,0
"E1260_451",0,0,0.168350405994243,2.32314009935057,1.81440206307743,1.94734104433956,0,0,0.00110640119773476,1.95695423783511,0
"E1625_90",0.114315421486623,0.20487853925747,0,0.0521093928217071,0,0,0.0378503541281223,0,1.50361760198605,0,2.31352659589943
"E934_18",0.469246242161644,0,0,0.00652226783915425,0,0.306714593373212,0.410552903368535,0,0,0,0.856685127390005
"E1143_678",0.033090631218819,1.60336325164552,0.0250836944505968,0,0.031448072841717,0.0666125647460862,0.179093120740234,0.00155841287188855,2.41319235403945,0.00379988633215284,1.65039042852758
"E643_243",0,1.84561144873675,0.0250336287817414,0,0,0,0.0760142150879714,0,0,0,1.84211581168364
"E303_150",1.91347997359226,0.0388751350125178,0.00423854332603135,0.0432472325598209,0,0,0,2.38327307040304,0,0,0
"E295_481",2.72662864348446,0,0.00251303088359247,0,0,0.00960435836571136,0,0,2.30457675354747,0,0
"E1840_156",0,0,2.08491588537039,1.92032474035925,2.41700844107815,1.92068034692826,2.11597797305746,0,0.0109288209671732,1.91539661016833,0
"E1538_655",0,2.34272264848187,0,0.000372454397004143,0,0,0.0122999478998117,0,0,0,1.80651427239558
"E170_385",1.90284204888476,0.00143270055663403,0,0.00504279107971535,0,0,0,0,2.2576749831855,0,0
"E127_701",2.01641140229097,0,0.000864952978159827,0,0,0.00107740441003462,0,0,1.90836605357316,0,0.00711759674869662
"E1820_731",0,0,2.13473404033294,0.0266969161850495,1.8057927526432,2.58534647903604,0,0.109750399360304,0.00861924355519748,1.82680379044796,0
"E1134_349",0.0112401746172752,2.38415612420049,0,0,0,0.00591000546051529,0.085869522380101,0,2.60079190554799,0.00531472043583629,2.1127693792992
"E457_536",1.90468076668835,0.0319331211741769,0.100567785998173,0.0380919229909503,0.00737564349469193,0,0.00844204341607555,2.30314806869082,2.55582660753543,0.00616213152186201,0
"E1722_287",2.66846149308264,0,0.0419328636714646,0,0,0.0353149280928376,0,1.85049328923433,2.26860568310169,0,0
"E123_20",0,0,0,0,0,1.19185966481907,0.857270130638728,0.341382988606428,0,0.00208035339654997,0.424956850795711
"E1706_265",1.62962229612955,0,0.00645068266243507,0,0,0.032660280254112,0,2.29527521282548,0,0,0.0243603328099036
"E990_762",0,0,2.56124690459406,0,2.29654925766134,1.9651684581882,0.00518799653416798,0,0,1.93523877856734,0
"E743_593",2.25065321928184,0,0.00442762665939833,0.0416511249390585,0,0,0,2.49730445696811,1.66003081451768,0,0.0081806196593235
"E1618_774",1.85533952358608,0,0.060864102491029,0,0,0,0,1.75352367333124,0,0.00535135662459145,0
"E1113_362",0.0137102962699144,2.06239714736025,0,0,0,0.0188119487006881,0.0605666139460595,0.0101855479460385,0,0.002794936499517,2.02320494251871
"E1600_771",0.00382802166719087,1.52164768329867,0,0.0722130274763894,0.00334360987610672,0,0,0,2.27502177065746,0,2.01334127321053
"E1746_68",1.0530224299269,0,0,0.00078486440920027,0.0928969671527128,0.037075699696475,0.00323240740125736,0,1.32670970310203,0,0
"E596_787",0,1.84681441754124,0,0,0,0.0213943379681739,0,0.0335558035743303,2.43943578988129,0,1.8689070725609
"E1721_392",2.39845466510629,0,0,0,0,0.117651368302141,0.0489888971433877,2.66146164263971,2.20155986884718,0,0
"E699_162",1.78773743213852,0,0,0.0321334985365834,0,0,0.058478407110383,1.77966648866515,2.66170196550498,0,0
"E1624_393",0.00181681196470053,1.99469880104805,0.0381454653415514,0.0173241761070376,0.0669566539926704,0,0,0,2.15686966459483,0,2.02360113619933
"E1377_253",0,1.64271333740658,0.0640374228736253,0.00182287251650402,0,0.0214771606273133,0,0,0,0.00317602176233891,2.7228548366001
"E1602_319",0.0233543928628116,0,0.117016611870542,1.76029067535948,1.81477176243135,1.67510441632258,0,0,0,1.66129233644127,0.000604033032301243
"E1411_5",0,0.0051240332103981,0.00747845646181228,0.00146424932732053,0,0.0814020895050278,0.270955285305361,0,0.761601226879193,0,0.262712934989646
"E441_682",0,0,2.15299954695922,0,1.79942237129237,2.18033355613184,0,0,0,2.55716438460029,0
"E250_232",1.78944444335741,0.00325026781607375,0,0.000686763624852882,0,0,0.0639028048869478,2.32089578888374,0,0,0
"E48_187",0,2.01555497477396,0,0.00821521333436466,0,0,0,0.0219330726967009,1.79046214625734,0,2.14728836770133
"E243_235",2.06758176608069,0,0,0,0.00398657812637089,0.00788748871110764,0,2.2233314033376,2.14758898019378,0,0
"E1104_71",0,0,0,0,0.000819104567815867,0,0.0859687727519344,0,0,0.0702836290075741,0
"E1752_543",0,0,0,0,0,0,0,2.1319995114934,1.79835561036532,0,0
"E4_250",1.41437412353182,0,0.000539565678241305,0,0,0,0,1.93301479963329,2.21409662900281,0.00155910651763005,0.0260107520761786
"E541_264",1.76313384567557,0,0,0.0534845775219153,0,0.00911451686165056,0,2.4440371259274,0,0,0
"E931_164",0,1.65822160402669,0,0.0494892404978014,0.000354675898164893,0,0,0,2.07671769374514,0,1.91223121647255
"E430_465",0,2.12639480932388,0.124210851131141,0,0.0126241437116575,0,0,0,0,0,2.66651701982539
"E612_264",0,0,0.48064516519931,0.83693892846032,2.03161853995593,2.14399967972295,0.326511910619064,0.00320399988800958,0,2.69153845475431,0
"E47_291",0,1.89486105343007,0,0.00838461178239738,0,0,0,0,0,0,2.25040393390875
"E1179_632",0,2.63893183880917,0,0.00684751095878304,0.00383999953235103,0,0,0.00203653434564129,1.78337839008965,0,1.96045681552049
"E1098_780",1.76016518540924,0,0.0504872140311633,0.000102786926529047,0,0,0,2.5934986701531,2.55532531715202,0.0111842874488919,0
"E186_529",0.00161796928984752,2.01098133688471,0.00744747322316679,0,0.0814526587367234,0.0350210868559446,0,0,0,0,0
"E151_384",0.0303107230246374,2.00610923017644,0.00166014799358595,0.0199512993598247,0,0,0,0,0,0.0211352183763654,1.73686092393983
"E269_652",0,1.84781417091163,0.0359640337813169,0.0511629963891912,0,0.000196705981266818,0,0,2.63070219534481,0,1.93413717246803
"E1313_66",0,0,0.0251312477870313,0.0235313937446236,0,0,0,2.51589446160995,2.31858904601191,0,0.28382967009842
"E1937_689",0.0392994076212234,2.52911647315713,0,0,0,0,0.080781240708646,0,0,0,1.81616737270811
"E1971_432",0,0.0205311744166399,0.00503789985208525,0,0,0.00556675736906181,0,1.83661278717682,0,0,0
"E1670_18",0.844591069800743,0,0.0112780851148491,0.00130142175856753,0.0103017873863821,0.314440908060096,0.459864203668466,0,0,0,1.269466889891
"E319_555",2.20913595946448,0.0126568249751177,0,0,0,0,0,2.1540718396829,1.41476306693173,0.00416452118853063,0
"E1902_540",0,0,0,0,0,0,0.0590744880523807,2.57034030442138,0,0.00609093716079769,0
