"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E1561_26",0,1.55307823088862,0,0,0,0,0.0171412927258282,0.000978825610463638,0,0,1.64673653718586,0,0.0296684201790508,0.00234100745367843,0,1.60133266992837,0,0,0
"E378_630",0,0,1.44135734292266,0,0,0.00386607415100973,0,1.8049481816809,0,0,0,0.0229431435585102,2.12674777054521,0.00317805554157366,0,0,2.11841207890271,2.28440792173798,0
"E1414_701",2.24257614976741,0,0,2.04815876577945,1.88038562250578,0,1.61233545558002,0,0,0,1.86086615017658,1.82423806078164,0,2.15429602831952,0,0.00362873146850082,0.0198524349473905,2.04258735736157,0
"E1728_783",0.0465197944254351,0,1.60082654924052,0.018258644154105,0,0,0,2.8021753126203,1.41734864145936,0,0,0,1.70888882399334,0,0.0355603877566496,0,2.41698133897842,0,0
"E1396_698",1.628080390901,0.140528680904167,0,2.26768583356629,2.11705051627396,2.07304118192803,1.89094593032072,0,2.16038754715053,0,1.98539804852949,2.49634363197249,0,2.77169497180636,1.92756626705937,0,0.0236739199918381,0,2.34132970896562
"E433_603",0,0.019212309769692,2.35272274979584,0.000178896591209517,0.0029253488033217,0,0.000636417040150285,2.5026542173943,0,0,0,0,2.11281913738366,0,0,0,2.24776061997792,2.46550449528884,0
"E1453_766",0,0.00179386084176575,1.89436758366908,0,0.00781590684714096,0,0.00342236863984413,2.25710987873051,1.72188345955081,1.51043884173603,0,0,1.74307991398458,0.0325563483698625,0,0.0451006871239232,1.9732247070146,2.12130654806876,0
"E1718_159",0,2.1085840700218,0,0,0,0.00435506374445884,0.00931388862922352,0.0260516265486024,0,0,0,0.0424518772600413,0,0,1.5736629696532,0,1.99383540189671,0,0
"E243_700",1.18918802014786,0,0,2.23294971408961,2.07489702676679,2.21804885335008,2.30493790594833,0,2.58945051614576,0,0,2.0759579774378,0.0174175857642607,2.25595914785955,2.6647235532932,0,0.00264121036672315,0,0
"E327_646",0,0,1.99850069117348,0,0,0,0,1.90041266063226,0,0,0.000146797644518507,0,2.13760594007253,0.0748547154936674,0,0,1.6435904318552,1.43433957898295,0
"E1390_671",0.00574068293064971,0.0114344860435786,1.82881496197912,0,0,0.0263180395417037,0.00139552975461026,1.44684916200731,2.28194129635132,1.99030184749543,0,0,2.15683857582,0.00796544213828871,0.0542161721616779,0,1.61570348780701,2.75197824978761,0
"E375_137",0,0,0.0682680430972269,0,0,0,0.381633641009966,0,0,2.13361572719509,2.00996267475413,0,0,0,0,0.0501029005499879,1.96031241885548,0,0
"E1989_64",0,1.94710896249494,0,0,0.00538981388693325,0,0,0,1.81705794858272,0.289503418716341,1.63260692055457,0,0,0,0,0.920591909925283,0,0,2.29352816084584
"E1484_265",0,0.00978091372368655,1.7828059020803,0.00903385445817359,0,0.00106847815728538,0.000993212343247611,1.01941150548394,0,2.00752082686362,0,0,2.16289733727647,0,0.021322961304186,0.120377136538021,1.96417973500516,0,0
"E1931_641",1.70406078384268,0,0,1.81366621837875,0,1.67249631520928,1.9890991451719,0.0321830629826328,2.51615485146042,0,1.81054126846913,2.65911279257226,0,1.40157185311292,2.33853000754951,0.0476225863528345,0,1.99297346788651,0
"E1351_601",1.57084819290259,0,0,2.19993108657946,2.16091550743281,1.93892667464375,1.740529154001,0,2.28809412985974,0.0771621486987895,2.09896190229037,1.63599502433167,0.0544661599953197,1.92640585343091,2.12350324597059,0,0,2.24002431378363,2.48539478802801
"E742_766",1.56702648977057,0,0,2.12487963333533,2.63124622762281,2.33972449787662,2.58528847438728,0,0,0,1.65272225373548,1.6992806582253,0,2.16117843187663,2.23690157224712,0,0,2.04086418215921,1.71454413453639
"E1673_30",0.00168055426340719,2.43574122096921,0,0,0.0024829507686725,0,0,0,1.91967629015308,0.0102934971612051,0,0,0.0253936228685332,0.00766395828647197,0,1.94583348019313,0,2.27414270107981,0
"E1234_595",2.32174452238806,0,0,2.29189750755015,1.81720997287755,1.58501168613482,2.11523350362255,0,2.50427159256852,0,2.55055517302886,1.73681501735215,0.0191239970701083,1.91366595247448,0,0,0.015824733238123,2.36445954369975,1.75965813185003
"E1616_1",0,0.211350050060403,0,0,0,0.01,0,0,0.211197558358378,0,0.215815608684946,0,0.01,0.00462790753472779,0,1.94002270389594,0,0.205428206501578,0
"E1085_347",0,0,2.5988162471363,0,0.0462208567149875,0,0,1.82498422580289,0,1.87127363070536,0,0,1.94710657950307,0.0593445404418725,0.00134298101466377,0.049256395154481,2.08669260139747,1.75932635118383,0.165054168936947
"E1270_409",0,0,0,0.14688087407745,0,0,0.155616726281985,0,1.80593051601961,2.3682915412977,0,0.256607203461807,0,2.00985541608032,1.89916601802064,0,0,0,2.02179770378836
"E262_378",0.529760861093328,0,0,0.706466526582987,1.97384362596938,0,1.228013718212,0.000529763419119816,0,1.03656141365799,0,0.721913275443563,0,1.60448498804445,0,0,0,2.42538010254999,1.64381718149578
