"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E886_341",0,0,0,0.00911195118855302,1.18652799574097,1.90977651912497,0,0,2.13554167369851,2.23305886019084,1.86157243744145,0,0.0599895877117266,1.92273008677318,1.50823395980716,0,0.176426490595004,0,2.05931163078387
"E1428_485",1.49055786825778,0.0129848909924651,0,1.86919457517257,2.33912808732499,0,1.52691171205328,0,2.09130291907092,0,2.26158325927562,1.68020375982849,0.0391776468178911,1.6958174315558,2.03686888364342,0,0,0,2.12135353031594
"E1283_326",0,0,0.0443854439344816,0,2.25012885970467,0,0,0,0,0,0,0,0.305569872357581,0,2.47145177800932,0,0,0,0
"E5_421",0,0.000508412609068408,0,0,2.26814636358398,1.93799893079665,0,0,2.20834451697588,1.85822785109262,0,0,0.43129549988975,0,2.0110694969414,0.00349968134575034,0,2.34948726573948,1.89525531911101
"E769_460",0.0033378057118364,0,1.97161505292338,0,0,0,0.0153725152588469,1.50035572651993,1.72759131282414,1.97537946443028,0,0,2.31730044011938,0,0.0214796679387139,0,0,0,0
"E34_177",0,1.35683379815741,0,0.0125750773952868,0.146760903636754,0,0,0,1.85664894814252,2.23190175296259,2.01333338381227,0.0148461464656041,0,0,0,0,2.20106138170594,1.74815424178167,2.17104265097507
"E1111_587",1.53517787541171,0,0,1.83177913854225,2.03472746352271,1.79406638351264,1.25074192316482,0.00863517223787877,0,0.369788009808782,1.81934359612144,1.27665202248976,0,0,1.9796653535677,0,0,2.02841770534347,1.97314084409978
"E1698_513",2.25867902500727,0,0.0328263822745179,2.5008934853655,0,0,2.21062883357846,0,0,0.0341640969627134,1.96040652167303,2.24744082684686,0.000413707856713972,2.07916372563673,2.88351574384691,0,0,0,0
"E1472_170",0.132094129844831,0.134569609317657,0.66074893193491,0,0,0,0,0.0616740567036559,2.58548052268357,2.35303659136748,1.56486362021119,0,0,0,0,0,2.21058707086885,1.49357660455454,0
"E1090_534",0.005010239793073,0.00399602635520951,0,0.0285919064738138,0,2.07200178207181,0,0,1.92017566712996,1.85490224659292,0,0,0,1.56981007589024,0,0,0,2.27138723179131,2.03773242096645
"E1689_380",1.14981022107507,0,0,1.99925163659002,0,2.02576946369022,1.61944262508766,0,0,0,2.21322178710018,2.19031499569569,0,1.91171277522161,2.24062439339573,0.0112272334649217,0,0,2.22392161354759
"E759_736",0.00263375738785354,0,1.62140570753531,0.0159344999003952,0,0,0,1.8219619077222,0,1.9463757151668,0,0,1.91673929965415,0.0089871438156994,0,0,2.06712050466136,0,0
"E47_623",0,0,1.71383219920436,0.0148681145015557,0,0.00952893408053111,0,1.93132642828607,2.11835387136369,0,0,0,1.92722058714264,0.0166105138591605,0,0.00260165676498879,1.59856265363693,2.30141352880345,0.0227425094352774
"E633_742",0,0,1.76927981648727,0,0,0,0.00661445184947293,1.99302289850092,2.54937849238539,0,0.0150979544945132,0,1.89324916408308,0.0363222782280258,0.0299074926870437,0,2.09514272391289,0,0
"E1401_259",0,0,0,0,1.73886505887649,0,0,0,2.30355106489772,2.02701746006566,0,0,0,0,1.95037637899255,0,2.1024212510473,0,1.38773683612179
"E1205_309",0,0,0.00736112139953973,0,2.3679276503881,1.53542176917754,0,0.00842057111955506,0,2.56749700883938,0.087539660320795,0,0,0.0444966546813436,1.36566783335103,0.00075933732157102,0,0,0
