"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E1499_495",2.10023816882128,0.0314746706858048,0,0,0,0,0,0,1.82420855337741,0,0.0289363385757635
"E691_298",0,0.00043510799705736,0.000561194397019741,0.00148639830356518,0.000388758243222042,0.00463540716175005,0,0,2.48925837134172,0,0.00293325899291829
"E1878_774",0,0.0028686224119446,0.00573560122630203,0,0.0325912366313091,0,0.0170222089695937,1.84459805818303,2.17634778094308,0.00250419029078277,0
"E1981_669",0.00855929368196066,1.80184239331833,0.00205666786574819,0,0,0.0273835571291628,0,0,2.01391927795769,0.0718511249361953,2.11964045417155
"E1665_52",0,0,0.0159293601089245,0,0.0149354602209516,0,0,0,0,0.00525401340222198,1.85999915321551
"E1357_41",0,0,0.0543480225604743,0.0417836174143856,0,0,0,0.00597366864054066,0,0,1.33591018790258
"E1511_705",0,1.59443926993686,0,0,0,0.00547951389165857,0.00816683449598234,0,0,0,1.97993154080712
"E1258_38",0,0,0,0,0,1.2722518900189,0.888993623190083,0,0,0,0.160235535253505
"E1771_632",0,0.021889304591521,0,0,0,0.0159296033507544,0.0191647622068915,0,2.30005784774161,0,0
"E1158_669",0,1.67746133328457,0.0360849685785317,0.00916277506194506,0.00277949125614372,0.00107605013650364,0.013443516100831,0,0,0.0619690662635825,1.99492043011958
"E434_455",2.50795910321985,0,0,0,0,0,0,0,2.06711523134621,0.0027313952341604,0
"E436_671",1.30744499998782,0.0817888560514775,0,0.0930405203214869,0,0,0,0,0,0.00231961754806462,0
"E469_287",2.32754388252507,0.0448480254349178,0.0148220243705117,0,0,0.0998146913373035,0.0376280626682424,1.97160887669227,2.4066681509247,0,0.063913007323106
"E1271_39",0,0,0.0641113084729886,0,0,1.39353432850081,1.47161305286045,2.05566810143349,0.0513282829652485,0,0.350355568056298
"E676_252",2.25500637697873,0,0.0382218015835948,0,0,0,0.106614206075074,1.67806445705966,2.2147063249768,0.00278916938416825,0.0203942604529971
"E1084_327",2.09964601285249,0,0.116246901076792,0,0,0.00193448872498609,0,2.35794302962848,1.55122069559702,0.0609628585729148,0
"E1420_321",0,0,0,0,0,0,0,1.95968281012199,2.02355885326659,0.0421704885264803,0
"E159_266",0.0204629830613853,0,0.0634478832058765,1.32485522324217,1.86436241571522,1.83400066800088,0.377784072175349,0,0,2.27211897229693,0
"E1137_82",0,0.548186704284543,0,0,0,0,0.0842855672252317,2.04771802647333,0,0,1.0916520133705
"E1176_71",1.15839971185713,0.546664354776188,0,0,0,0,0,1.4573515774534,0,0.00342605835528959,2.0192203029194
"E1355_342",2.13074471172263,0,0,0,0,0,0,0,2.26459592492977,0.0253014721597134,0
"E564_232",0,1.86945161395663,0,0.0508899561526693,0.00242592114086432,0,0,0,2.39181001986006,0.0234255657880157,1.98537906657748
"E1545_328",2.61064089025015,0,0,0,0.0398162615826128,0,0,1.64723794547406,2.49490626746455,0,0.0240358106202636
"E272_99",2.21962015588166,0.0255214603622504,0,0,0,0,0.105733750563829,0,1.85181095071001,0.0025062883795758,1.13220874509425
"E1989_207",0,0,0,0.00851471293002044,0,0,0,0,1.6576983116995,0.0858367390520617,0.218345302466061
