"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E1597_344",0,0,0.0246467069799327,0,0.0358176785538324
"E1260_214",2.01385161112103,2.33627485594851,0.0389297477871018,0,0
"E317_204",0,0.00434868342131711,2.32250713537712,2.17493726685404,1.86646751415344
"E1271_252",1.68040408315408,0.0460988771366236,0,0,0
"E368_109",0,0,0.00180315390111957,0,0
"E1995_275",0,1.83983588169816,0,0.00717540386922384,0
"E757_166",0,0,0.0138192061924783,0,0.00407565754275458
"E1772_131",0,0.0138539400021229,0,0.0158597017182058,0.120514789505074
"E1018_68",0.424396024989168,0,0,0,1.65607857151756
"E1861_326",0,2.39215623794244,0,0.0169935148309373,0
"E1666_238",2.07066769126003,0,0,0,0
"E283_9",0,0,1.06221313341052,0,0
"E1173_334",0.00510917885494745,0,1.82678209592199,1.8990361013516,1.81249001722989
"E31_419",0,0,2.34478247211549,1.82703643486499,1.71675144259343
"E878_455",0,0,1.76191573300896,2.18445067526564,1.81354766498068
"E794_59",0.0132170924150545,0,0,0.157958740179397,1.98507558695757
"E1594_259",1.89531437012832,2.33292402059666,0,0,0
"E634_173",0,1.86145775586774,0,0,0.00824222700569194
"E914_107",1.94395784888078,0,0,0,0
"E96_148",0.0448439861038937,0.0063994985826237,0.951822448974626,1.84703226424999,1.9579545663132
"E1477_220",0,0,0,0,0
"E1873_397",0.0062350858207934,0,1.94184258065812,1.9718815724794,2.37033128778237
"E1830_113",0.539561157561546,0,0.0175043034289286,1.03507912565852,0
"E80_330",0,0,0,0,0
"E961_437",1.91609979010486,2.44083315002577,0,0.0243139611015561,0
"E1635_428",0,0.279392596173561,0,0,0
"E476_312",1.9426217192916,1.9845250382749,0,0,0
"E56_75",0,0,0.514448622636527,0,1.9680281785362
"E628_357",2.14611127818105,1.91604491790499,0,0.0240273697100849,0
"E382_251",0,0.0626396630249877,1.51932461236942,2.26421302174357,1.81747688436827
"E1782_136",0,0.0370886705142042,2.11893979224652,1.71486850404232,1.90616149187236
"E1688_332",0,2.32803571722051,0,0,0
"E860_376",0,2.178411879949,0,0,0.00690052826466345
"E736_330",0.0159347509552549,0.00596619115277206,2.0675797989642,1.92566517041988,1.69603453403121
"E966_125",2.01284877006208,0,0,0,0
"E173_461",0,0,2.2256729985889,2.36762658809416,2.18170884986626
"E916_102",2.02531593445646,0,0.0877324172657252,0,0
"E1946_353",2.66030756828914,0,0,0,0
"E1858_340",0,1.90527397885585,0,0.00618994787386603,0
"E527_77",0,0,1.1029835296973,1.16573159235527,1.92905859169178
"E1256_367",0,2.06561296876468,0,0.0365067961242479,0.00991181648803476
"E1032_171",0,0,1.48392017276302,1.65326311585739,2.08857065808812
"E1212_374",1.95669775428767,1.65477527749165,0,0.0973671116428986,0
"E481_37",0,0,0.0784229309692683,0.00122089505739196,2.05076952704668
"E1437_59",0.0768509085748316,0.0258430068031504,0,0,1.97411716989893
