"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E801_438",0.338789363313492,0.00271702544873523,0.0114624825359586,0.353490132577076,1.84778898163526,0,0.552496265993782,0,0,1.8593895239834,2.47914727364003,0.497764950168142,0,0,2.17348330594264,0,0.015686559036115,0,1.74242719126833
"E1_769",1.84165874717716,0,0.005118492700765,2.5544670536564,2.20855522377123,2.20716511762414,1.70826262662827,0,2.25745743978408,0,2.17534910134834,2.18749011443266,0,2.0537939601706,2.02243018774368,0.0429652877217735,0,0,2.69448059034557
"E1795_733",0,0,1.84536378110659,0,0,0,0,2.32912716920722,0,1.99208505470562,0.00278524265611545,0,2.01178863648103,0,0,0,1.8680288113319,0,0
"E645_767",1.70456470027336,0,0.0114177062726703,2.25289898554328,1.71388151858026,1.68363695836728,1.7534600680387,0,0,0.0137295254107596,0,1.927144368113,0,0,2.38951311569751,0,0.00864290285311104,2.23909025558936,1.72358636527031
"E487_58",0,2.65329655702691,0.000566807421711378,0,0,0,0,0.0528819123873832,2.31765986325376,0.0454459135958419,2.01702797751335,0,0,0,0,1.46663206804662,0,2.22069124479756,2.21161736848268
"E284_5",0,1.22043254145821,0,0.00550712778166248,0,0,0,0,0,0.00116493069551438,0,0.00714461307366708,0,0,0,1.76782381192003,0,0,0
"E1797_596",0,0.0139791738532397,2.70988994728367,0,0,0.0123072605852729,0,1.97895418581037,0,2.11429649977619,0,0,1.99802514890709,0,0,0,0,2.46534961525912,0.00535501303205781
"E1058_571",2.09615753150348,0,0,2.84325519992255,1.69123569685318,2.01236450438304,1.49525610593607,0,0,0.101040501469057,1.93347548902747,1.96056701071795,0,2.23777011314093,2.04060792706566,0,0.00942858690423308,0,2.4867051558226
"E426_671",0,0,2.30922190726046,0,0,0.00886814201840748,0.0208781770341633,1.71083939464654,0,2.20256357388943,0,0,2.26160209767406,0.0377270094627571,0.0266320648687416,0,2.01407236320209,2.35262471366957,0
"E1421_298",0,0.0435442599688295,0,0,2.27797133311114,2.53004499988571,0,0,1.70969286049678,0,1.04715089596162,0,0,0,2.01725273790531,0.048538294368864,0,0,2.15684900469672
"E1342_303",0,0,0,0,2.39786461244277,2.33408618729854,0,0.00961689812306056,0,0,0,0,0,0.0192441705037497,2.24795413707406,0.0273227263159617,0,2.34407348025443,1.89738563408266
"E1838_217",0,0,0,0,2.11271890740983,2.18646373036031,0.00114281743838162,0,2.10490777747148,2.01348135133736,0,0,0,0,2.08045116020169,0.0133653619706517,0,2.44527990734607,2.39704370049894
"E1205_441",0.0105533753302163,0.10975177342065,0.00469762652290989,0.00467744571393744,1.86168829407335,0,0,0,1.92575116140024,1.9207749745338,1.40331203238159,0,0.0203454280252166,1.84072074600903,1.57097213266175,0.0144590455963737,0,2.56615661303738,2.31122722079516
"E243_17",0,1.69071964973655,0.00182698926732947,0.0497133522941859,0.010918536994913,0,0,0.0321668346687707,0,0.0294094034482993,1.75413757433371,0.00455091302869038,0,0,0,1.51567745744569,0,0,1.26874564472731
"E1297_71",0,2.2899371946027,0,0,0,0,0.00225182749618415,0.0145108378067704,1.41872150746884,0,0,0,0.00931029059418641,0,0,1.48754793795087,0,1.944970380174,0
"E955_615",1.5429989602993,0,0,2.36470734500531,2.29449483864787,2.53472422822658,1.33197223197187,0.0261792513500572,0,0,2.23838354991562,2.17154512226019,0.0156507740088821,2.35585642776719,2.19040046209575,0,0,0,1.84964205082223
"E1249_687",1.76940667288335,0,0,2.06847001010403,1.59817639647014,2.34916857841954,1.85230490628686,0,0,0,1.96005076852319,1.72243572169441,0,1.9381462677795,0,0.0313582553096222,0,0,0
"E911_206",0,1.11749697540582,0,0,1.95147785979979,1.58471562762667,0.0146069649606898,0,2.27842612207286,0,1.58552271228909,0.069261564771702,0,1.04309692395613,2.19210465981461,0.041008788892651,2.60603680719861,1.70856195545839,2.27239211797569
"E356_143",0,2.80114316644311,0,0,0.00724262976024947,0,0,0.0227734136696861,2.14855982985643,0,1.92435762986553,0,0,0,2.06591855600838,0,1.95575699752384,2.42272504955937,2.19087001340544
"E585_315",0,0,0,0.00855670550582463,1.96612490618273,1.94945105726222,0,0,0,1.83680748323127,0,0,0,0.47919227650073,1.93746204453625,0.022160580477539,0.164650518251428,2.24308894616433,0
"E1875_274",0.0200137261092271,0.0971768341320852,0,0.0177931886099432,0,1.95455857893537,0,0,2.42730231689634,0,0,0.00922622687530925,0,0,2.09018567455966,0,0,0,2.26682101544873
"E1395_781",0,0,2.22213232825517,0,0,0,0,2.50773696340472,2.31799291827004,0,0,0,1.86755016694202,0,0,0.0127708584611845,0,0,0
"E64_718",2.37745158696838,0,0,2.35174510801513,2.0551775168951,2.18236462135256,1.81310624826734,0,0,0,1.97452423715253,1.6386450529616,0.0164953358344618,1.77949305386004,2.411117590294,0,0,1.77263216894162,1.93530830897593
"E1582_573",0.0678246277464516,0.00584186966179017,1.83603129298933,0.00102583182557472,0.000207359067429826,0,0,1.94465520435684,2.32307655869168,0,0.00215342545942657,0,2.23380160660744,0,0,0,2.14847734139398,0,0
"E395_752",0,0,2.32077579300331,0.0132529170832607,0,0,0,2.20204366292921,1.89011871187112,1.84242275449232,0,0,1.80603040907481,0,0.000444825099006507,0.0296270830073931,0,0,0.0098706446822714
"E700_361",0,0.0036700251595958,0,0,2.00612411358716,2.02039641122206,0.0355196462140689,0.0656752417833066,0,1.5138179145524,0,0.00677535958741488,0,2.16372813167614,0,0,0,0,2.33034940080552
"E709_134",0,2.57913049170665,0.215180061380026,0.0743296142918639,0.000533362362585554,0,0,0.0635528669847575,2.30610450046931,0,2.12429658165315,0,0,0,0,0.120042119444578,2.32230153112047,0,2.54552487885343
"E1343_759",0,0,2.20373847005013,0,0,0,0.0106977888185053,1.45916254458479,0,1.99335569892309,0,0.000643827993415414,1.63085564511277,0,0.0233654557476654,0.00633818423433626,0,0,0.707045131633505
"E84_794",0,0,1.66118916011606,0.0017193411599892,0,0,0,2.1339791321639,2.34601099219332,2.30097679848292,0.0162212773041721,0,1.8891713885073,0.0110946133825628,0,0,2.13583547232535,0,0
