"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E166_163",0.0157781383411471,0.291292616651109,0.127753223578787,0,0.112666935342052,0.00616491704898902,0.0162396321686804,0,0,1.70493707770523,1.7253290850346,0.0262768071786055,0.120069118998908,0.0282633957847198,2.09102928898279,0.00653877953504377,2.26282472879924,1.82989355667796,1.52605279474953
"E820_188",0.0121603406979808,1.95488986677199,0,0.00153923210288742,0.107552102974336,0,0.00913769391138055,0,1.9220286896167,1.81466023266208,2.3825947208726,0,0.143696811132488,0.0567717824144158,1.77873330912857,0.0149003058832843,2.09354505715219,0,2.44125088255761
"E217_667",0.0107620559188024,0,1.92707950092325,0.0378190835138944,0.0383402321026202,0,0,2.90195446497245,0,1.75711458236045,0,0,2.33202793921777,0,0.104629575424417,0.0101533454029949,2.00125346291699,1.84455083891921,0
"E1808_595",1.3473744789081,0.00610600406788809,0,1.54356169702081,1.90278137603177,1.38224015822103,1.46717230806744,0,1.65973926383878,0,1.29248318596287,1.1341272918974,0.00261342351671934,2.10900380082536,1.64127524451751,0.00741512944776488,0,0,2.15379666035754
"E152_767",0,0.0611643115929486,2.51160165037177,0,0.0112873401835281,0,0.00175980184159283,1.81511081044207,1.9291771040397,1.83299676524476,0.447765629586242,0.0396796154270149,1.90828468227909,0,0.0277331761387934,0,1.5674880239277,2.08328487843645,0
"E1043_780",0.0030838555408303,0.0230311906720152,1.60864659014991,0,0,0.0524459492998311,0,1.7966415094573,0,1.92780445190871,0.0646419886768524,0.042554713402411,2.12017193812505,0.0325136491505132,0,0.000522459279579745,1.8938508210028,0,0.00262786714018405
"E1198_730",0.00341018518911566,0,1.98387075204531,0,0.0224441061066375,0.0126690766580505,0.0194791409710509,1.48391098218051,2.74959037521111,1.38398010735979,0,0.00239244687167715,2.16415535885869,0.0168606210393053,0.00400937953318754,0.011743469588177,2.05331686542872,1.83789999291476,0.0730373683333428
"E1232_728",0,0.0419955844347735,2.30014627635435,0.0429473646841798,0.0173121581257385,0.00417491704930543,0,1.81608162358757,0,1.88876980346538,0,0.0291385045016524,2.1978554430733,0.00197318644806128,0.0178559303323947,0.00800353732659268,1.70301400846082,1.97850470104715,0.00460720501846415
"E265_692",2.34404125014797,0.00647906257705347,0.00348941456651563,2.91618025461363,2.30921215576823,1.79451644591873,2.25766360030835,0.0121201978146547,2.16151434512925,0,1.8417433404827,2.23762833662357,0.0182888282362006,2.34129122528263,2.51470758421587,0,0.0508511168386711,2.18772561288861,1.83752481605453
"E9_243",0.0513640397589967,0,0.0388782571267843,0.00273107415169254,1.82149281107827,1.92937241010755,0.0123110793873142,0,0,2.12427185833715,1.01852387006149,0.00310789732002762,0.323904285803629,1.08583708166862,2.39591765033154,0.00592644621597859,1.8826210611259,2.21403841337925,1.90954620485068
"E543_624",0.000776039880126927,0.0201807252312161,2.37234935026044,0.00225634248745506,0,0.0188753170622601,0.00307512131572244,1.47650063862832,1.13915752890204,2.36498990439581,0,0.0176024088736626,1.39487902573088,0.0220072027962248,0.00825255273133859,0.0148145914167349,2.12133364392482,2.01225979038299,0.382130881601835
"E1000_598",0.0220491909816366,0.00664412303692044,2.09346297029512,0.00634340147677207,0,0,0.00485285455703769,2.13011399175332,2.03703729380971,2.47516504459372,0,0.00274656695703084,1.50621365087752,0.0160959258643318,4.48144237189733e-05,0,1.87386825935897,0,0
"E733_433",1.4960149065836,0.0298148072584954,0,1.98715467927915,1.67992491473041,1.47421207826182,1.83873714865277,0,0,0.0556806919465779,1.93352339337244,1.58912619157756,0,1.70072843934825,1.92668865012957,0,0,1.64487554531109,1.73554605219517
"E233_201",0,0,0.95470671035943,0.0470178150812317,0.00879963849934939,0.00200606668050753,0.0292082808523449,0.00387611167357141,0,2.1198968486936,0.990834956683041,0.0450221303134476,0.741536671969718,0,0,0.0392253668561001,2.12866725888258,2.205324328043,1.80055684983749
"E1775_604",0.0141510229372076,0,1.6179359506305,0,0.00309974412854298,0.00309985994670681,0.00417304043711589,1.33043894075337,1.4058157737448,1.87912792138364,0.496765474212807,0.00423517844799482,2.23847117619706,0.0164283253716149,0,0.0100566727299844,1.1795412513168,0,0
"E255_347",0,0.0145787199045362,0.435454450030572,0.0170384277041569,1.25884597479683,1.29875381372018,0.0292798676684537,2.04023377745038e-05,1.79390088143531,2.41107417026603,0,0.0270212834774062,1.34788033959758,0,0.698732721897514,0.0296352072257032,0,2.30291579943371,1.62994198594284
"E1875_782",0,0.057053945730702,2.06445497316476,0.00262864968067147,0,0.0592195133822541,0.0380190688873144,1.96237662407061,0,1.65924559091012,0.0707264206677792,0.0258798837091704,1.55393275293251,0.0757296253241647,0.0132183433960088,0,1.88690939210723,1.60012617152089,0.132818885208367
"E1955_169",0,0,0,0,0.0217633205358035,0.0218854707045579,0,0.0218225454420931,1.82031058337029,0,1.85690888852023,0.00839566854601141,0.009339715711648,0,0.779133273041922,0,0,0,1.63452768855345
"E453_459",0.0254280739962522,0.00794370837372868,1.88945382269217,0.00483813543920426,0,0.00103158208381609,0.0933316599871224,2.37727454274315,1.7304241431296,2.07438394549436,0,0,2.04242254058538,0.0212678005331701,0,0.0659759471897527,1.69710542617863,2.10010390531956,0.0117070283424738
"E1475_44",0.000746104493125892,1.45122983714494,0.0194561957312401,0.00133151704260476,0.00187894454584395,0,0.00155666976475339,0,1.96918731882339,0.0352206027125011,1.84087841019659,0.121533589999083,0,0.009288546411029,0.00765494399332816,1.73845452767289,0,1.87117464741965,1.50743519049245
"E866_460",0,0.0364232736658679,1.94432180814887,0.00649640411343127,0,0,0.0202265004017921,1.22832309290677,1.81152613332758,1.80508358454444,0,0.00892100091890777,2.32064756859387,0,0,0,1.96726156282648,1.82961580507654,0.148815381528681
