"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E1560_39",0.0256026278324823,1.4282543227056,0,0,0,0,0,0,0,0.0109168454045465,0,0,0,0.0210974431879175,0,2.27518096358423,0.00424101264748783,1.38465169163886,2.77462765444143
"E1872_73",0,1.76053917460519,0,0,0.00449047696916414,0,0,0,2.54043221533372,0.174264145722831,0,0.00307091238375112,0,0,0.136991044174828,0.917722736981978,0,0,0
"E1950_206",0,1.10074232105052,0.497485788793718,0.00329749676025709,1.11532951185038,0,0,0.0346183494466718,1.88132712362542,2.14163716943745,0.438503978181869,0,1.87585925066658,0,0,0,2.16765362484469,2.52504179002455,2.27770338811849
"E1016_388",0.913567989486402,1.28015890907408,0,1.57993244910362,2.75018098618027,2.15244194898585,1.7844787438049,0.0730023295190627,0,0,0,2.27991365647179,0,2.25267514940138,0,0.831373847658004,0,2.54621080664751,0
"E1767_485",0,0,0,2.17802970510612,1.54310748849925,0,1.80154873360267,0,0,0,2.49726855541245,1.82077960163559,0,2.27181365518775,2.41619927228971,0,0,2.204479256542,2.46578963018829
"E407_352",0,0,0,0.00116380933711776,1.45002825426662,0,0,0,2.08848874838237,2.10706070366981,0,0,0,0,0,0.00557145025028731,0.0380511227090969,0,0
"E1666_681",1.91186403140602,0,0.108364126993612,2.08500223592556,2.48720629717302,1.84017631971157,2.35739192553027,0.0198537356009447,2.1916828627624,0.014288802958104,1.65485313164375,2.15164485994246,0,0,0,0.0321730041705557,0,0,0
"E180_286",0.0497525214940025,0,0,0,2.06258978573857,0,0,0,0,0,0.00346293793121356,0,1.63119569212177,0,2.50094343806252,0.059471567775728,1.98091052447282,0,0
"E894_75",0.00894808922473957,2.13183777747011,0.0166697270552158,0,0,0,0.0126306579803017,0.112629246016653,2.27677387226396,0,2.62716154426997,0,0,0,0,0.589946942397622,0,2.2358081749857,2.13683484296295
"E1026_742",0,0,2.0122959168956,0,0,0,0,1.59724011100382,1.43952102766295,1.67995765157548,0,0,2.33438549244999,0,0,0.0256287607942533,1.91929762074935,0,0
"E74_6",0,0.84427110845629,0.00671346557545421,0,0,0,0.00994551118773996,0,0,0,1.14530903303991,0,0,0.023990866575302,0,1.77426249120227,0,0,0
"E467_37",0,1.71247789524113,0.0160282136059838,0,0,0,0.0532325934621375,0.010980574656048,2.96482882442542,0.0141347152903634,0,0.0624678540530384,0,0.0314777845003968,0,1.7593259432199,0,2.04904228681821,2.12045006910344
"E351_701",2.36329871749505,0.00227996330754853,0,0,0,1.80874311864457,2.06958955002392,0.00363294685766418,1.66830164739138,0,2.04359024126276,0,0,1.86874478785252,0,0.0967544829208978,0,2.53846507791721,0
"E1391_432",0,0,0,1.8690322866307,1.93527966153268,2.12352239626584,0,0,0,0,0,2.21245583600161,0,2.92563046746724,2.02446639010824,0.014225365611069,0,0,2.03052073141495
"E32_764",1.75181843102641,0,0,1.96670358702973,0,0,1.89224027312292,0,1.91574917989228,0,0,2.20403007514414,0,1.92236869538536,0,0,0,2.36820574960555,1.93219798367434
