"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E1724_310",0.00319989096104704,0,1.4916934980157,0,2.0851445979251
"E1808_13",0,0,0,0.050362006354088,0
"E184_372",2.2889727155338,1.44537616155724,0.00616974873519768,0.0248832264086016,0
"E1198_122",0,0,1.66456999492911,1.61466320551707,0
"E230_214",0,0,1.82609522553121,2.3881263116724,1.95004360354356
"E1976_352",0,0,1.5050858199462,1.57676892209547,2.22608548839864
"E95_54",0.0710541246052072,0.00457813872765804,0,0,1.24036816404389
"E1523_200",1.3319336595551,0,0.012836160635335,0,0
"E957_48",0,0.00130545869326462,0,0.0417968330694175,2.38470362209396
"E3_281",0,0.0320993043078274,2.15329744219737,2.13119732781013,1.70979342330162
"E1439_444",2.1906054829129,1.6246368829365,0.0176643794377492,0,0
"E1146_297",0,0,2.23432236741425,2.15676087309799,1.89489393724377
"E757_443",0,1.66954111136328,0,0.00955584043497397,0
"E1159_425",1.90680307554943,1.66088783160452,0,0.00952926415564349,0.0102021488044765
"E1324_293",1.84317548699577,2.08681709868125,0.000707155553200826,0,0.0110889497197113
"E1284_486",2.28365706895567,1.57216315272539,0,0,0
"E1771_118",0,0,1.7810450429978,1.37998084821492,1.99085926808561
"E602_163",2.03789957685613,0,0,0.00602770381168303,0.0204323951297862
"E320_146",0,0.0314845166418223,2.15302000842086,1.80556346444613,0
"E1969_338",0,0,1.8448227819357,2.23867215852341,1.89268838385224
"E1914_236",2.16596367181948,1.87175597350129,0.0166678684779375,0,0
"E885_484",0.0131354904282112,0.0230580373028586,2.1111757280654,1.9999353367207,1.95962149825817
"E1723_315",2.35246794023689,0.0789712028086934,0,0,0
"E692_295",1.62814961219984,2.01073933569838,0,0.108049574661088,0
"E1419_9",0,0,0,0,0
"E431_225",0,0.0965277820333709,1.6979373329676,0,1.893755017619
"E627_425",0,0.0175827612186258,1.74161009009308,2.23251367229696,1.88556531887316
"E1259_267",2.48323195764345,0,0,0,0.00560291382848545
"E505_303",0,0,2.22153364627947,1.99719653178319,2.39678941218409
"E571_337",0,2.16178738046679,0,0,0
"E554_77",0.00275512393554984,0.0264279476849268,0,0,1.78251135123273
"E1894_278",1.29114578396416,0,0,0,0
"E269_87",0.00968119242050345,0,0,0,1.84772172909938
"E1713_218",2.38407374025741,2.13081758781953,0,0,0.0147957407057345
"E1110_399",0,0,2.47351065076159,1.74113656046585,2.07334660062259
"E213_225",0,1.91856071534608,0,0,0
"E1046_274",0.010523044670022,0,1.55543173777633,2.40082452680109,2.17041018701017
"E1179_144",0,0,0.0281826685604229,0.0427935958828038,0
"E1045_96",0,0,0,0,0
"E596_232",0,0,2.40373032716756,2.1208729283201,1.78330623943169
"E921_490",2.11895898445291,1.98481002382102,0,0,0
"E1209_433",0,1.30887303444755,0,0.0329798048706716,0
"E131_187",0,0,0.0489588749758466,0,0
"E1749_228",0,0,1.83798791084637,2.11772832146173,1.80628244099395
"E454_465",0.0043844898613896,0,0,1.65333084163893,2.54230042653364
"E1964_111",0,0.00240764345492134,1.52981348180294,1.56549012642013,1.65819279863178
"E1921_85",0,0,0,0,2.15566433814544
"E670_27",0,0.0232421529196731,0.00117903668117139,0.00804620697935055,0
"E185_314",1.91240869013701,1.62632455045019,0.09488735394604,0,0
"E1717_213",0,1.96275686691695,0,0,0.0207759967601902
"E1917_305",1.78815898572383,1.76864844962472,0,0.00850399624139659,0
"E498_148",1.24525979607073,0,0,0,0
"E979_27",0,0,0,0.000935810509506842,0
"E869_6",0,0,0.993327148903535,0,0.953090688977472
"E900_201",1.79933112829328,0,0,0,0
"E437_275",1.78249348797036,2.3846349194634,0.00150174901014192,0.011145199379125,0
"E1529_133",0,0.00306799586062238,0,0,0
"E36_480",0.00475949032942999,0,1.71199247948856,2.20732487472973,1.53933132334239
"E770_454",0,0,1.69914818149047,1.43201394056605,0
"E1789_27",0,0.000814133298230464,0,0.0311286453650153,0
"E1151_85",0.0336625431881327,0.00707542118957199,0.462606349747128,0,2.25980289935925
"E1963_129",1.13688425241356,0.0241843333548305,0.0325514638349552,0,0
"E1856_91",0,0,1.0111121721401,1.18194025608342,0
"E1577_144",1.94955535280026,0,0,0,0
"E617_161",0.00319800654640074,0.00523576720276038,1.46968870752442,1.65124076375817,1.91215547751508
"E83_239",0,0,0,0,0.0130510979711643
"E1390_459",1.75544464333077,1.87122682123627,0,0,0.00346938546772577
"E422_39",0,0.0221307048203213,0,0,1.90616582630245
"E964_368",0,0,1.94414939280595,2.05117558812005,1.6436184159101
"E860_24",0.00442250595432197,0.0105931814017435,0,0,1.78673264529254
"E1133_15",0,0.0140075078998881,0,0,1.46822678153316
"E1223_410",0,0,2.75096829197983,1.66276573816173,2.28502250580394
"E1014_432",0,0.019648155332637,1.81992820058756,1.78875302828536,0
"E1888_97",0,0,0,0,1.40148908981557
"E1021_21",0,0.00711931288544236,0,0,2.09194744529427
"E989_20",0,0,0,0,1.90035770406305
"E1775_472",1.80929285998807,0,0,0,0
"E365_209",0,0.0513358209605651,1.85467226501714,1.80559598406275,0
"E1518_315",2.028760413617,2.18342823500886,0.0117123672771384,0.000463356877128106,0
"E1629_63",0,0,0,0,0
"E228_136",2.20593127717116,0.00105110045520945,0.00452858946693752,0.00694558335753897,0
"E802_243",1.85763085375139,1.89891169283871,0,0,0.0337522162917354
"E1858_207",0,0.0123395350443478,2.22850777649852,1.8107888841133,2.01146041388645
"E440_91",0.64456866057299,0.000841156603073441,0,1.34382810582428,0
"E593_429",1.93552686619212,1.82637664569219,0.00162437764601147,9.4192320479981e-06,0
"E48_274",0,0,1.88592586259831,1.83671186715352,2.06560646686173
"E1375_435",0.00926569851138774,0.041885942921241,2.21826422067608,2.51361652551556,1.78217455575824
"E1420_463",0,0,2.01487130948053,0,1.81114874723489
"E1813_68",0,0,0,0,0
"E540_457",0,0,1.88906219614344,1.81239968025767,2.00665312080429
"E1459_363",0,0,1.98277735777087,2.30751670066461,1.98458713061356
"E1033_36",0,0,0.00400251950921711,0,2.12213768201408
"E526_65",0,0.00490381215605992,0,0,1.66960087767806
"E1885_429",0.0155827473298474,0.0791505880405999,1.74534363276693,1.93543513928294,2.30941161769449
"E1090_20",0.010695608653203,0.0034761445142572,0,0.0129445054501617,0
"E1132_48",0.00463274477517355,0,0.0601142709528722,0.00225487874372441,1.89249336955138
"E469_79",0,0,0.757445884452739,0,0
"E215_39",0,0.00240638850014757,0,0,0
"E1708_355",0.00501460861870973,0.000359235703855661,2.48868161141557,2.25583603179512,1.92184864796382
"E558_453",0,0,1.72002322373635,1.90898287488235,2.72725104299584
"E1381_313",0,0,2.07235128765066,1.38182086761507,0
"E283_442",0,0.0158631915583737,2.269713895219,1.52238033090688,1.9404957810033
"E1670_254",1.89736753858302,1.88862787968979,0.0146254610265031,0.0367649783809045,0.00138835984127704
"E1371_299",2.18096824947438,1.51454280227788,0,0,0.0279320264227777
"E391_442",1.62692847358809,2.17206303642004,0,0,0
"E808_221",2.27476072764604,1.55311649170574,0,0,0
"E1613_286",0,0,1.78061046026342,2.31941746576664,0
"E625_76",0,0,0,0,0
"E1092_214",1.76254885667521,1.99351973756367,0.0229821012036944,0,0.0207583270308531
"E52_335",0,0.00246207425801207,1.92275783724059,1.77608372119544,2.067388597127
"E1010_303",0,0,1.59941379801277,1.88777990193758,0
"E1235_305",0,0.074846912281508,0,1.58968546037807,2.3555291666136
"E559_435",1.97458879854137,1.8874284470585,0,0,0
"E1457_470",1.88742030862351,1.58152921057026,0,0.00858014005873618,0
"E1389_26",0,0,0,0,1.50335135926593
"E951_307",0.00745612197769813,0,2.32377853768068,1.88829184199538,2.34002181990918
"E716_48",0,0.0187247461484391,0.0337184256003672,0,2.41185859309114
"E1620_286",0,0.00162951628129957,1.66533478252649,2.07218507167303,0
"E127_24",0,0,0,0,1.53188748815349
"E1357_409",1.99019662658916,1.49642323388565,0,0,0
"E877_217",1.70716751679544,1.7175323831371,0,0,0
"E718_337",1.58947599173278,2.79990816827308,0.0153295434881139,0.000351845790388964,0.000356299161017963
"E1077_169",0.0018100975384167,0.0175868801426074,1.89899248900987,2.14549746054173,2.33279719700525
"E1848_436",0,0,1.58194400913786,1.43550002296475,2.18395150817867
"E1167_495",2.2381160991455,1.57010454668408,0,0.0300493002427268,0.0376569716097173
"E887_182",2.33021744926273,2.33365402519395,0,0.000262898715773387,0
"E234_286",0,1.94501778559044,0,0,0.00248934653493008
"E1728_377",1.86834481745009,1.76774845711364,0.0289921553481524,0,0.0051908137217781
"E706_304",0.0129723969402735,0,0,1.89822269848858,1.79125549234083
"E1271_371",0.00577826420060039,0,2.15581191411473,2.4579397589796,2.20600811137019
"E845_182",0,0,1.53071107793838,1.61671754835192,1.97968157592474
"E1793_311",1.94239244630011,2.2897842935925,0.00254461621066461,0,0
"E1911_96",1.69764287802253,0,0,0,0
"E1628_87",0,0.010350259825624,0.182683219358694,0,1.46633484886386
"E408_107",0,0,0.00535181840672445,0.0274527852305148,0.335163474263903
"E1042_73",0,0,0,0,1.34022169309568
"E8_295",2.46807341848338,2.30784403033314,0.00421413403298512,0,0
"E1135_179",0,1.97859060164801,0.00294065153549571,0.0272958103101671,0
"E1506_117",0.0301657276427443,0,0,1.80768497196427,2.14661854209278
"E1767_185",0,0.00775173505805388,1.72903899269104,1.85633122582374,2.28824609466482
"E1660_343",0,0.013041323783739,1.87343982167464,2.06128650317377,0
"E356_296",0,0,1.50640835142726,2.14756030875232,2.62714825460345
"E1635_133",0,0,0.73358150438684,0,1.60285323317458
"E824_153",1.96668135955575,0,0,0,0
"E974_434",0,0,2.13205415698313,2.20666993496847,0
"E1625_386",2.22257190889741,1.75836690827637,0.0427319575701187,0,0
"E1913_444",0,0,1.47878624974469,0,2.4979178790281
"E1638_278",2.34473026844906,2.14613274552765,0.0137507688953696,0,0.048318772984745
"E1834_85",0,0,1.84117614879998,1.87065751225396,1.74144460996277
"E122_108",0,0,1.48038897766751,1.70138010252673,1.39718866556578
"E1499_210",0.132485614381228,0,0,1.57676509615498,0
"E510_496",0,0,0.0854875876229974,0,0
"E1809_440",0,0.0169504593547165,1.69090542081825,2.07445814284004,1.88115853736614
"E1949_319",1.96764600751109,2.06252569366221,0.0103394818294259,0,0
"E870_227",2.29486454420097,1.65710194063406,0.0023577404721878,0,0
"E1610_361",0,0,1.72039025716353,2.69314547488713,1.78099436021994
"E738_420",1.95976111249078,2.03170540142972,0,0.0247612719622188,0
"E512_346",1.83523216622565,2.32260430373284,0,0.00347597870041234,0
"E1903_260",1.97537373555858,0,0.0149999598684893,0,0
"E691_482",0,2.21895973352931,0,0.0205304113706042,0
"E695_112",0,0,0,0.594555997203333,0.00890949264292068
"E1516_397",1.78312050438108,2.08484203985502,0.0680327923956344,0,0
"E1668_298",0,0.00160125109205982,1.97263682569912,2.18458302831862,1.7813995831827
"E1472_193",0,0,0.0128527261265106,0,0
"E1240_383",0.0257086679929064,0,2.10709683537377,2.45707607948991,2.27574617569793
"E359_303",2.00609738337447,2.39028945695823,0,0.0615412697066474,0
"E1361_237",2.22013676426163,0.0582558247054498,0,0.0104975403902908,0.0681015038481077
"E1606_443",1.94083585042557,1.96403048624427,0,0,0.0241947137830474
"E1070_437",0,0,1.66617371060815,2.1875182525616,2.41532084070874
"E1144_95",0,0,0,0,2.04135643979756
"E64_280",0,0,0,1.81364814629352,0
"E457_180",0.00131154349841029,0,1.88919678453075,2.24222347595912,1.81097668674839
"E1366_87",0,0.0112187914164262,0,0,0
"E488_157",0.0161251182442921,0.00206342991238448,1.59018101647903,2.13913922103902,2.12002413974427
