"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1676_323",0,0,0.0682610693293399,0,0,0.0309396828931055,1.64542530854246,0
"E458_448",0,0,2.06485744044064,0,0,0,0,1.69462089205134
"E1264_395",0,0,0,0,2.03822445656963,0.000437030063023498,1.95002803236449,0
"E1246_247",0,0,0,1.58339152152933,2.13341488018692,0,0,0
"E1520_461",0.0676872123612366,0,0,2.23299256308318,0,0,0,0
"E776_53",0.79983300731373,0.332571430283734,0,0,0,1.21455364055519,1.08795201966351,0
"E478_411",0.0570110882518789,0,0,2.22395804580289,2.2126967162972,0,0,0
"E1750_203",0.0119317934129123,0,1.83371215142964,0,0,0,0,0
"E1037_317",0.000558354015817772,0.00280579192606134,0,1.8012781454051,2.6452261855317,0,0,0
"E942_333",0,0,0,2.35212201893032,2.5401759537991,0,0.131644276754188,0
"E1483_215",0,0,1.78650672229839,0,0,0.0942546467048976,0.536889745982561,2.16477207806415
"E496_242",0,0.0172595385561184,0,1.67361866990657,0,0.00239635680477689,0.00128074218043159,0.0116061759201694
"E436_427",0,0,1.70163733172821,0,0,0,0,0
"E1013_171",0,0.00785656327040171,0.0290263733000411,0,0,0,1.80609975660647,0
"E1576_353",0,0.0129501933672365,0.00935543667507336,0,0,0,2.1305449178814,2.38755638257828
"E722_42",0.110364948397127,0,0,0,2.31349069826146,0.187965738735177,0,0
"E731_89",0.152291022307125,0.486294329171601,1.35759301534481,0,0,0.413994807192947,0.105800642774399,2.37803710689592
"E963_247",0.0302639676182299,0,0.12134249393394,1.66951643009568,2.50088491660844,0,0,0
"E1821_335",0.0182538872414678,0,0.000171202983715535,2.16710044013002,1.91726042851399,0.0319907222850363,0,0
"E1906_365",0,0.0317914208181699,0.0504855886210818,0.0734416168679874,2.13114857168512,0,1.79718713522723,1.77297056022022
"E1330_137",0,0,1.50537868307105,0,2.0255438447078,0,1.60316106768016,1.95016779884806
"E1513_55",0.854129421547061,0.808144902332395,1.30647215324398,0,1.79209575293918,0.274520196742118,0,2.42260397313932
"E711_94",0.0418965975567899,0,0,1.73794346861582,1.92332706863229,0,0,0
"E96_297",0,0,0,0,2.58872256151905,0.00101960080506697,2.36805705189605,0
"E163_211",0,0,0,1.61375446615933,1.9105580524682,0,0,0
"E1041_83",0.0252325722487402,0.0163841004821338,0,1.65048058102158,0,0,0.701602250205917,0
"E188_393",0,0.0184455173621828,1.66867511219256,0,2.36896586884859,0.00170590803208953,0.00575357547812757,2.67814900840879
"E1104_118",0.394226977936514,0.0782389795228366,0,1.26662800225289,1.33836139455825,0.442674485077201,0.412953221312329,0
"E692_144",0.00288182503604248,0,0,2.54305674194179,2.73240191234033,0,0,0
"E783_376",0,0.0183777839303583,0,0,0,0.197766555300044,1.77639942499181,0
"E98_288",0.0489726677456342,0,0.0607953693352643,0,2.12594535775777,0,1.71120216709874,0
"E1128_214",1.44220334032122,0.0972179528692249,0.350305320026236,1.61772545938323,0,1.49001088466902,0,0
"E1496_430",1.84438551157856,2.04868295704638,2.02458164984068,0,0.0309655590649548,0.0184522619959251,0.0619247527627034,0
"E706_334",0,0,0,0,2.64013296763271,0,2.20552256442982,0
"E624_264",0,0,0,2.28950416237727,0,0,0,0.0012607089231155
"E634_185",0,0,0.0166187658778647,0,2.08651271752968,0.148985797626638,1.60964118649462,2.65928084875689
"E1794_399",0,0.00940422947554878,0,1.42713442503155,2.1129897689905,0,0,0
"E818_146",0,0.09231899905851,0,0,0,0,1.30077241046674,0
"E500_432",0,0,0.0321590524699715,0.00382091150765113,2.14710581594609,0,1.96683875316762,1.88609790782345
"E1866_245",0,0,0,0,0,0,1.61696502631345,2.61586574897722
