"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E782_261",0,0,0.875284942330701,0,0,0,0.00468110420158683,0,0,1.27484358310452,0,0,0,0.0117931335647709,0,0.0515858335475774,0,0,0
"E1706_107",0.0494530221171962,2.28649515833957,0.0148329852438946,0,0,0.0501019733266613,0.00404522193702123,0.0229678634479441,2.1297749099211,0.0955908466967891,2.68579982277072,0.019916059065303,0.0229810732406225,0,0,1.7682415885277,2.04485859520112,0,2.24509641049642
"E1063_38",0.000424057174758508,2.34659037758322,0,0,0.00535742977948289,0,0,0,0,0.0981708852277658,0,0,0.00755592055070738,0,0.00515574820781761,1.75328214361828,0,2.23882901517701,1.63353268765033
"E713_656",0,0,2.26925322273811,0.00224979287300355,0,0,0,1.74976137020952,1.95947702303303,2.43831515662473,0.0666267018683314,0.00434732706721449,0,0.055652345742138,0.00956111238434843,0.000761492583704824,2.19097733730791,1.86931163656407,0
"E1812_47",0.00970392489749904,2.31388844885461,0,0.00659150676540748,0,0.0222559370865986,0,0,0,0,1.66869009336911,0.000165303380479486,0,0,0,1.87030166446169,0,2.2137444552124,2.05120012181918
"E1822_659",0,0.0151135319202634,2.04797100217823,0,0.00301234538587083,0.0247575572005818,0,1.84617352305705,2.16184520738788,1.78748204717439,0,0.044239311420974,2.03427041524172,0.024098796175778,0,0,2.48205673986173,3.17838060352158,0
"E1088_573",1.55868580180497,0,0,1.59167875856563,2.24867867812796,1.69497933947518,1.11459074885558,0,2.26766053735946,0.221405507102992,2.2517104403707,1.49622679052293,0.0127425967602114,1.64392364226537,2.35588471543498,0,0,2.3180967033706,2.12171424131134
"E636_545",0.0536474586379502,0,1.75992257929722,0,0.00819159717198679,0,0,2.19442554476683,0,0,0,0.11203467661327,2.07944580582066,0.0652518411014732,0,0,2.01464369604858,0,0
"E1882_300",0.091330313476043,0,2.21029522083652,0.00194079154927672,0,0,0.00129758486328333,1.48875508735223,2.68797471289331,1.98085838325127,0.0279996218901737,0,2.17402098430137,0.00664142104847214,0.00852498620502097,0,1.70322703307592,0,0.13233936615915
"E1583_88",0,1.93700759702818,0,0.13205976244288,0.00134194302217195,0,0,0,1.66312526658555,0,1.94695307790995,0,0,0,0,1.35834005254013,0,0,2.46294769667368
"E1395_642",0.0028566445737311,0,0,0,0,0.0188055673412338,0.0024362033060639,0,2.27369349619818,2.05137738470901,0,0,2.06310001954363,0.0399875104013082,0,0,2.16696655705657,2.46012670764686,0
"E1763_98",0,1.41611385478587,0.0407257600081464,0,0,0.00138855940953304,0.005681691641823,0,1.63150249089477,0,2.4300778519102,0,0.0151511282779664,0,0,1.27397158864096,0,1.62038927936299,0
"E119_312",0.0533600795932513,0,2.05399593730372,0,0.00519912460332448,0,0.00621489256469702,0,0,1.84896726829884,0.0290511022330179,0,0,0,0,0,0,1.58137885501907,0.331138528692095
"E833_114",0,2.4626510849243,0,0.00673190950078446,0.0518686843684122,0,0.00713634168928429,0,2.26339475364101,0,2.14463328888207,0.00544782037476415,0.000827811060502176,0,1.73158992254903,0.130779874112341,0,0,0
"E1257_448",0.523491646223934,0,0.0125438730787031,0.675625948975496,1.5668124086299,1.64188249456673,0.632593786512687,0,2.38599951517086,0,0,1.09259762405143,0.0402224174505159,1.27919971161339,1.72960077393163,0,0,0,0
"E308_631",0.00345762203996113,0,0,0,0.0125701598277266,0,0,1.82091845010219,1.36605995038011,1.790529125905,0,0.0402151240970835,1.95836032611604,0,0,0,1.98337549715746,0,0
"E1940_590",0.000223683621389531,0.00721515420290369,2.22117726266698,0.00278206803360616,0.00642641727745998,0,0,1.94750432397838,2.45737151044967,2.21914917562985,0,0,0,0,0,0.0441832083725096,0,0,0.0234551220671134
"E218_439",0.109455238705091,0,1.86444315205984,0.0680167333005314,0,0,0,1.85227172883001,0,1.74068315964569,0.0117718734852005,0.0488783784497042,0,0,0,0,1.50959236317917,0,0
"E648_20",0,1.62559299045169,0,0.0392908473741199,0,0.015744632231065,0,0,0,0,0,0,0,0.179036408454817,0,2.8696506173304,0,0,1.97087520401929
"E61_565",0,0,0,0.00198229797727119,0.00556459981888555,0.00587519587092624,0,1.74200205243389,2.51267026594376,0,0,0,2.15220451452846,0,0,0.0427768888989318,1.8263623732167,2.13948428046147,0
"E708_468",0.448416067005473,0,0,0.926149455840197,2.1336282722391,1.75601196106609,1.30329286317332,0.0256901797734893,1.76908101337796,1.50357747740322,2.27947878368996,1.0838544318564,0,1.41344364872485,2.27828850103794,0,0,0,2.51176229662313
"E1143_649",1.48969860621261,0,0,1.84680320792742,2.1987324650225,2.13040201318205,2.27968906674973,0,2.24155734745345,0,2.18869777826954,2.48864233047019,0.00219489840301075,1.94311579408444,2.0612198426284,0.0381770199791787,0.0521719218647561,1.95958298240991,2.18859350230911
"E1847_104",0.0583974339317076,1.86493113819427,0,0.00500684190883306,0,0.00702215754821811,0,0,2.07725828107637,0.126950537898062,1.89395564848459,0,0,0.0210387544211957,0,0.658376334795478,1.01390471110636,2.30988955398087,1.91739820800234
"E987_357",0.121167119685089,0.0890765108338356,0.145136652415336,0,2.2510320735182,1.91854485042922,0,0,0,2.25388320971716,1.04809701298496,0,0.347134630254817,0.123217850300819,1.75241658784228,0,0,0,2.12170041382276
"E1958_411",0.0732669485266077,0,1.6468989763638,0,0,0,0,1.64410406238063,0,2.15400969341251,0,0.0801095523319898,2.27993046315744,0,0.00583518461905136,0.0792548118061011,1.84810689573347,1.39033257459752,0
