"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E801_438",0.338789363313492,0.00271702544873523,0,0.353490132577076,1.84778898163526,1.57047616766453,0.552496265993782,0.0105419482489502,2.10736712983418,1.8593895239834,2.47914727364003,0.497764950168142,0,1.4965461146622,2.17348330594264,0.00284178795105129,0,1.87658929900544,1.74242719126833
"E1_769",1.84165874717716,0.00219090203865234,0.005118492700765,2.5544670536564,2.20855522377123,2.20716511762414,1.70826262662827,0.0353647601721941,2.25745743978408,0,2.17534910134834,2.18749011443266,0.0205998962747431,2.0537939601706,2.02243018774368,0.0429652877217735,0.0101801646274913,1.53554587970198,2.69448059034557
"E1795_733",0.0170361474609522,0.00834675707384076,1.84536378110659,0,0.0146488297556564,0.00189363237702733,0,2.32912716920722,1.77796390488706,1.99208505470562,0,0.0403210481700374,2.01178863648103,0,0,0.00087980531603196,1.8680288113319,0,0
"E645_767",1.70456470027336,0,0,2.25289898554328,1.71388151858026,1.68363695836728,1.7534600680387,0,0,0,1.46052864551008,1.927144368113,0.0933495304946236,1.53738714366386,2.38951311569751,0,0,2.23909025558936,0
"E487_58",0.0382384378309305,2.65329655702691,0.000566807421711378,0,0,0,0,0.0528819123873832,2.31765986325376,0.0454459135958419,2.01702797751335,0.00321525658851613,0.0275893484947021,0.00321334584044397,0,1.46663206804662,0.644407055112014,2.22069124479756,2.21161736848268
"E284_5",0,1.22043254145821,0.00893136220942354,0.00550712778166248,0,0.0154650374786565,0.021387062620703,0,0.797650939556308,0.00116493069551438,0,0,0.0048071770356475,0.0339282735117037,0,1.76782381192003,0.000173813755654303,0,0.817096534481168
"E1797_596",0.000606402979529211,0.0139791738532397,2.70988994728367,0.00408597601357691,0,0,0.0548235544438104,1.97895418581037,0,2.11429649977619,0.00822013424634995,0,1.99802514890709,0,0,0.00831720731241797,1.81446763517983,2.46534961525912,0
"E1058_571",2.09615753150348,0.0206152413759289,0,2.84325519992255,1.69123569685318,2.01236450438304,1.49525610593607,0.0093794136882461,1.97368173298064,0.101040501469057,1.93347548902747,1.96056701071795,0,2.23777011314093,2.04060792706566,0.00893230409560378,0,0,2.4867051558226
"E426_671",0.000708109286890824,0.0217145931291616,2.30922190726046,0.000857644605040857,0.0137282081641142,0,0,1.71083939464654,2.10574332342448,2.20256357388943,0,0.0793774386601859,2.26160209767406,0,0.0266320648687416,0.0281547717522845,2.01407236320209,2.35262471366957,0
"E1421_298",0,0.0435442599688295,0.0377673601547883,0,2.27797133311114,2.53004499988571,0,0.0481871428616814,1.70969286049678,1.78793620513349,1.04715089596162,0.0113400420998748,0.00742967703088997,0.57731992835883,2.01725273790531,0.048538294368864,0.00407812288071742,0,2.15684900469672
"E1342_303",0.0354721206938677,0,0.00643611627041633,0.00918634333307139,2.39786461244277,2.33408618729854,0.0363795383662821,0.00961689812306056,1.78188323363765,1.7692228502333,0,0.0153755614968837,0.36367539019627,0.0192441705037497,2.24795413707406,0.0273227263159617,0,2.34407348025443,1.89738563408266
"E1838_217",0.0459130286715057,0.0554780155000709,0.0933989639658777,0.0114136296615981,2.11271890740983,2.18646373036031,0.00114281743838162,0,2.10490777747148,2.01348135133736,0.745920929318126,0.0250621354346477,1.03624132998847,0.997706613768426,2.08045116020169,0.0133653619706517,1.5813534520988,2.44527990734607,2.39704370049894
"E1205_441",0.0105533753302163,0.10975177342065,0,0,1.86168829407335,1.76841016106211,0.00925961097213628,0.0226716725172892,1.92575116140024,1.9207749745338,1.40331203238159,0,0,1.84072074600903,1.57097213266175,0.0144590455963737,0,2.56615661303738,2.31122722079516
"E243_17",0,1.69071964973655,0.00182698926732947,0.0497133522941859,0.010918536994913,0.0235705016864359,0,0.0321668346687707,0,0.0294094034482993,1.75413757433371,0,0,0,0.0016558002067561,1.51567745744569,0,1.90494013118972,0
"E1297_71",0.00530330161981865,2.2899371946027,0,0.000611705430409212,0,0,0,0.0145108378067704,1.41872150746884,0.947324242082047,1.86322514543839,0.0568086206760665,0,0.0265184498595804,0.0125699848463769,1.48754793795087,1.40006551362265,1.944970380174,1.9590946599625
"E955_615",1.5429989602993,0,0.0252601671940609,2.36470734500531,2.29449483864787,2.53472422822658,1.33197223197187,0.0261792513500572,2.03769593723448,0.20513852349116,2.23838354991562,2.17154512226019,0.0156507740088821,2.35585642776719,2.19040046209575,0,0.00784555240696224,1.87966701551648,1.84964205082223
"E1249_687",1.76940667288335,0.0344499016807515,0.0102546230901196,2.06847001010403,1.59817639647014,2.34916857841954,1.85230490628686,0,2.11027100095223,0,1.96005076852319,1.72243572169441,0,1.9381462677795,1.62497095315605,0.0313582553096222,0,0,1.93610246149798
"E911_206",0.059249383152737,1.11749697540582,0.047296022679873,0,1.95147785979979,1.58471562762667,0.0146069649606898,0,2.27842612207286,1.55174913393189,1.58552271228909,0.069261564771702,0.366479000779918,1.04309692395613,2.19210465981461,0.041008788892651,2.60603680719861,0,2.27239211797569
"E356_143",0.036297189703774,2.80114316644311,0.115865899830095,0,0,0,0,0,2.14855982985643,1.93030160688447,1.92435762986553,0,0.0684855304907143,0,2.06591855600838,0.011422816662338,1.95575699752384,2.42272504955937,2.19087001340544
"E585_315",0.00344632954112656,0,0.0542962655276636,0.00855670550582463,1.96612490618273,1.94945105726222,0.0429314043659731,0.0557904162293317,1.93959014567783,1.83680748323127,0,0.0103609913560928,0,0.47919227650073,1.93746204453625,0.022160580477539,0.164650518251428,2.24308894616433,0
"E1875_274",0,0.0971768341320852,0.0757835775891096,0.0177931886099432,1.52826935819035,1.95455857893537,0,0.00765487416265213,2.42730231689634,1.79796207559152,0.997602036144271,0,1.54344530233493,0,2.09018567455966,0.0039139097871628,1.84911233670242,1.8614180983909,2.26682101544873
"E1395_781",0,0.00237926602223943,2.22213232825517,0.0443707069558462,0,0.0090338982493642,0.0440227706540689,2.50773696340472,2.31799291827004,1.61243987968338,0,0.0315850186032145,1.86755016694202,0,0,0,1.67888325650694,1.65883911182047,0.0362618911473509
"E64_718",2.37745158696838,0.0216282019580066,0,2.35174510801513,2.0551775168951,2.18236462135256,1.81310624826734,0,1.48884471549672,0.190076272535869,1.97452423715253,1.6386450529616,0.0164953358344618,1.77949305386004,2.411117590294,0,0.011129666423933,1.77263216894162,1.93530830897593
