"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E959_73",2.44280936438061,0.0294943438615574,0.0434551488314691,0.076737570532902,0.00974158214283414,1.43880960006849,1.28005436816907,1.9309099891181,0.419173377364232,0.0663323702873558,0.0738921378820397
"E861_670",0.0286707806672584,0.00966279796290807,0.0146551357255564,2.16757978283838,1.87421596340893,2.26862408159187,0.00416821792647631,0.0330369521163774,0.00576947143446819,2.4831635651083,0.014732438113203
"E853_203",2.91519721834358,0.0561125403952215,0.00947457153716786,0.00659279542544722,0.0147785932921494,0.0356359264174927,0.000405153393165581,2.55476458268467,2.02781268882699,0.0248595854053973,0.00489524717065866
"E812_535",1.4014877096555,0.0101105135221908,0.0182692701370708,0.0144583552662457,0.0619569356877848,0.00777250792766135,0.0135290834968879,2.08942469772335,2.65316720144401,0.115260550974161,0.00926984230512879
"E1720_106",1.59984521266645,0.028520399973693,0.022948059201008,0.0331362319840689,0.0423839924851836,1.80995895330994,1.93567392111694,2.47017782617803,0.060238348256353,0.0110987425854945,0.222627052082336
"E82_290",1.58394328431682,0.0371911709020575,0.000955858072325936,0.0126779522749938,0.00220772304768007,0.012286372560878,0.0112587480604616,2.54754545854584,2.0860775725165,0.00484735112178734,0.0271326131192822
"E751_88",0.36899438808015,1.15705638759058,0.0701266152078898,0.036366995677877,0.00513949081088119,0.000512818832075677,0.0291566559178076,0.426401672853688,2.15599671138663,0.0243877549992259,1.80121830660913
"E1966_604",2.43074378368642,0.0152384180785535,0.00731709579116983,0.00111109182347122,0.155610260176713,0.0115899730651231,0.00955784467784482,2.25481136677282,2.79872335415087,0.00664668353123234,0.0718390158190772
"E507_706",0.0043517738304981,0.00103727557429655,1.83630293538202,0.00156166298598068,1.98596267904532,2.06395067124944,0.00359701467368646,0.00382155232488747,0.000794728918212269,2.68115457179763,0.0117927639076538
"E509_376",2.10067276896632,0.117096869428411,0.0353285722380682,0.102419303117833,0.0125396864461452,0.00164327084552306,0.0911082161831491,3.11514944090841,1.66001987058961,0.00586148341908382,0.0520488080668808
"E1501_515",2.40624507099004,0.0518164967401217,0.00645165181979017,8.89233207933789e-05,0.0619871228711557,0.21302959838024,0.0872158193186774,2.25511649765072,2.24766221560721,0.00312438015698726,0.0760429948441628
"E1784_214",3.01281806849507,0.106614629872265,0.0159275230193296,0.0112364192103156,0.0115533094156426,0.0122483347969487,0.00878167573413562,1.51745816332092,2.95755545713586,0.000129246613937196,0.0445234685106152
"E1097_698",2.51943051888791,0.0180376086995102,0.00181942416261933,0.00996057798134802,0.0043529393816363,0.017927307921711,0.0480350964333604,2.1084817989851,1.72760388200554,0.00166932559024498,0.000214065213362916
"E798_304",2.15923558971369,0.0356768855226198,0.00529744406383878,0.00238985655102293,0.00713274527866392,0.00121555615398944,0.0722857744962075,2.62859957386023,1.39850913908645,0.0521038230991374,0.0726811493783941
"E1278_471",0.0301801917305221,0.00270776324674452,1.91212701304752,0.00775110313378306,2.09364258354055,2.46171611478092,0.0549271901166662,0.00425324432477285,0.00145168739817056,2.53782265301918,0.00999856431726055
"E1167_36",0.987348059219361,0.00201162247426838,0.00789546903865138,0.00961237331509396,0.0127595942272937,0.0642166880827135,0.0644192015012603,0.87414572297865,0.983755317926634,0.000987686127692888,1.66116931797981
"E436_241",1.48469996872235,0.00322950428865684,0.00586545348525547,0.0266227348824764,5.25966300888097e-05,0.00735800449945676,0.000559968049703681,2.08791003488274,1.87077035251781,0.0151971127329626,0.0157816922401337
"E76_261",2.31289608718758,0.000901626358051581,0.00409732582299657,0.0239412694011405,0.00355016188590767,0.0296914814596896,0.057116532488556,2.10464691854615,1.83113068600977,0.00342118993277306,0.0171312776098817
"E1325_467",0.00110621331914622,0.00415755362638747,2.0947295486098,0.0258043010984774,1.7926568326505,2.05992308757874,0.0164587273913346,0.00343455808647104,0.0236857597520203,1.81773190515149,0.0141676660736146
"E1291_475",1.95878422893628,0.0172506361800018,0.0198342584839508,0.000393270845801075,0.00200725948853287,0.00362662121846353,0.029458906246626,2.04110073357756,2.01324245861255,0.0135815311709876,0.0115282282896102
"E211_464",2.52531460706649,0.0339591545781948,0.00648610458651708,0.00733349805623373,0.0324244029499676,0.0231972744999792,0.0274839617208598,1.75586675603543,1.9610635516291,0.000496914964927202,0.0518862017038457
"E171_260",1.84225592003549,0.00780897176563223,0.071148938081423,0.00190736658065219,0.0289425652180201,0.00211324659194558,0.00366315591471991,2.41272978475701,1.9799730538683,0.0357576105000634,0.017239980773264
"E817_718",0.0022606446687425,0.0359486868033997,0.00485756960305342,1.89840537941443,2.17462972627414,2.24038773527812,0.000221749225726933,0.0490037849696013,0.00190692853401698,2.66696002686942,0.0454174260325777
"E323_530",1.65219412423077,0.0425430978581704,0.000401585059368844,0.0081943884772301,0.0275607501286823,0.00576000858096689,0.0257362258545201,1.84550635085394,2.28974800907641,0.00519686372592007,0.00348121087397663
"E137_606",2.2547419541781,0.0115771269886795,0.000793530471796885,0.0214147781228348,0.000475942618172002,0.0052328887478409,0.02322205262701,2.4585506345692,1.48673738532031,0.0326198125027115,0.00375036220577522
"E872_288",0.00406651851319706,0.0344186844822345,0.00410867197374611,2.33040598750573,2.12180270711128,2.44191743983102,0.00448429266252957,1.05330095604439,0.00345197362001588,2.37115897715981,0.00145287382333837
"E1548_335",0.0051641618617967,2.31261365755853,0.0093658970225667,0.00353116215141277,0.00162759726357481,0.00322175758914342,0.0143227561560359,0.0138912354213032,3.1779642479388,0.0213673554231365,1.51945278789055
"E1136_737",2.36343056841625,0.110285292591508,0.00100250103840781,0.000193468098619393,0.00701613449351197,0.00383769102405244,0.022555909996519,1.96325234566498,2.52974836499686,0.0108521133652657,0.0116855254484829
"E1532_66",2.50285564898208,0.00118592318287632,0.000506985375514878,0.0238916379864032,0.0425903717444947,0.982459922344658,0.948085947052157,2.2351823434548,0.635991119680032,0.018029710106716,0.623463959297524
"E1142_141",1.99121483495627,0.0283811644275784,0.0170724514227517,0.0922658772448012,0.00775665610885696,0.000799836196723296,0.0116315435800046,2.02082113668565,2.08008737547512,0.000392270592381552,0.206769282541905
"E1994_618",1.7456894126617,0.0599831552588996,0.0220067857706342,0.00301812615311125,0.0162996051643962,0.00238876257551575,0.00233239049423594,1.97656231018609,1.72249466764546,0.00448996253842784,0.22483052225351
"E1866_608",0.000309446319051004,2.50877375241323,0.0558068637504143,0.0659088351148385,0.0185821583951437,0.0112513693281313,0.00547140574431446,0.0101887509687918,2.19460692908103,0.00449578697660819,2.87065521070907
"E792_61",1.38559936920394,0.00109454775521687,0.007359536527887,0.0175652833175732,0.0148588288673269,1.74243368396628,1.55064069030394,1.42620520146698,0.595242458033675,0.000555854707026431,0.0853837232504343
"E1984_208",2.22763830816369,0.0064924965908124,0.0110502118276557,0.0444101901196316,0.0129570145783561,0.0073752463698622,0.0557174824929903,2.90062922941311,2.47417012373866,0.0183361662332754,0.00167332315692752
"E665_128",2.1970095210501,0.024746141779684,0.0890938075042435,0.0062215904640936,0.00177886019357876,0.0108010252316848,0.00351133917532689,1.87914210570145,1.80953116694183,0.00377414205431166,0.0307459854810327
"E514_153",3.1490965021517,0.0105183040296742,0.917592939644962,1.42816525594506,1.38713530293329,2.2390370939756,2.19258622336676,2.14332308564138,0.0492708492362623,1.4321940694478,0.000472219556336701
"E1628_650",2.26811261265294,0.00172468417444596,1.87423298007392e-05,0.0130799479650915,0.00313540514117718,0.0229871538471475,0.0127781193358061,2.80198599804281,1.8316277545796,0.0213264241095507,0.000805017774654171
"E1580_702",1.91806059942098,0.0158351589472498,0.0158219722078937,0.0248437527914985,0.00576232417966722,0.0101400260703818,0.00563519780474189,2.14769609335248,2.03312395589946,0.0981695497465348,0.0158909630863334
"E891_612",0.00204101680757288,2.588044338762,0.017385344236309,0.0155897690559609,0.0391722313027738,0.0133833798889406,0.0371528105194277,0.0356513843077894,1.96178907468047,0.0674665779360062,1.7778711157615
"E554_149",2.12332118133913,0.000880661027893757,0.296160147237724,0.383808229288708,0.31321259263115,0.761550726239272,0.59903292494359,1.89959319609589,1.15427846349861,0.244767205566166,0.129498788889321
"E874_199",2.25508576397314,0.00103768315065869,0.000764876671910372,0.014343460347828,0.00400462362055473,0.00480405860044975,0.00790948275503335,1.81133310789563,1.89733718561474,0.00197947626815083,0.00152080394623672
"E22_282",0.0422349754934478,0.0407112040389182,1.12289628633541,0.173636349491327,2.49856884128599,2.86720938369757,0.00553330776657096,0.024166117516957,0.00919822127929199,1.97905167159765,0.0914030548584689
"E1988_179",2.39452592027844,0.0311840402078118,0.0175681976511744,0.00889681374036443,0.0203075001068849,0.0153502704767329,0.0311142455828787,2.27702056179341,2.59793445395087,0.00818983074803152,0.0746060604279751
"E1270_641",2.14554864013397,0.00963521407202943,0.0170322193634545,0.00881388852000855,0.058326854144344,0.00415762730440466,0.0270612106702643,2.14826530520319,2.27369559991006,0.00197851163541903,0.00809102165330169
"E213_172",2.15557130795231,0.00325480000057453,0.0135181553501181,0.00200144865689447,0.0309602943038104,0.0570840926262385,0.0305144815578999,2.11622759985051,2.52247969150959,0.0222395043837495,0.00811612818978812
"E1093_176",2.06076487038652,0.00330284701832235,0.00286038940505718,0.0222013120172463,9.6245426464095e-05,0.0126736537121025,0.0303090558169466,2.12467029968909,2.58902939483356,0.00940763591827834,0.00250416175527374
"E530_412",2.91432468975119,0.0171280918731136,0.0230590735954449,0.054218141724534,0.0717532715326531,0.00848893412322758,0.147821648161161,2.07050160127462,1.90890893532597,0.0268797948672938,0.0335743610029697
"E1903_600",0.0213444151467517,0.00101855496050733,0.0187242002331617,2.07252728885476,2.21898931752631,1.93845372361736,0.0376347097144485,0.0114579573162927,0.000919505978514134,2.32122759844789,0.00859359695382184
"E259_372",1.85111608751572,0.00209644009569707,0.000587579097481024,0.0232634368740494,0.0651915148183085,0.0292676480096634,0.00123545818658801,2.51794901798563,2.47856353203113,0.134138633259665,0.0148199760602295
"E1336_176",0.418779775331406,0.122785083715356,1.36931851809819,1.38339592578689,2.17776493212068,2.68560265996593,1.56593764462778,2.46536895131418,0.00137578706995594,1.95317834825119,0.0233774552843485
"E1455_227",1.72408873244977,0.0164178059405043,0.0644608184681214,0.00210172659188889,0.159639224081933,0.00282611689335392,0.00857517370870045,1.93457842046025,1.70115675041685,0.00201867694862254,0.0128526064575175
"E724_512",0.00343006093238035,0.0026900693114898,1.79705219678119,0.111022645252725,2.19681730858641,2.73804721738828,0.044092360355017,0.00884938485963448,0.000112337294697348,2.27299253998694,0.00906203172659574
"E1012_683",1.89520993511396,0.0188580148945766,0.0025567233876941,0.00202454111462886,0.00995585556636548,0.00965670706721212,0.0012619336301449,2.43201920107649,2.39693540188969,0.114017533429213,0.00472424464644984
