"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1381_53",0.975562608702568,0,0.00059303303994014,0.576920153433747,1.2858233381436,0.173139046286757,0,0
"E1024_393",0.0520204872087939,0.069943188627855,0,2.26675153456146,0,0,0,0
"E718_329",0.00260917346408138,0,2.21817285571808,0,0,0,0,2.74663820848979
"E686_104",0.149897700921479,0.0129966797723529,0,0,0,0.111831629103534,2.32543820943727,0
"E1461_70",0.00466096507351552,0,1.8343505293402,0,0,0.372264790321742,0,0
"E1791_226",0,0,2.28298582949745,0,0,0.00119610890799541,0.0291910299679306,0
"E1594_288",0,0.0083553661756637,0,1.71220174595672,0,0.0192673898613451,0,0.00582846729135348
"E1899_382",0,0,0.0123515568314213,1.7642003773252,0,0.00442556324757159,0.00230123714833331,0.0102096174702443
"E1463_450",0,0,0.0192262350249409,0,2.35889402180669,0,2.0056568032455,0
"E806_409",0.00305144931954493,0.0628999720087136,0.00145517081278679,0.0136346252898311,2.38988206928542,0,2.13911380461547,0
"E744_103",0,0,0,2.52237715371517,1.99309114423299,0.00051623996814295,0,0
"E615_338",0,0,0,0,2.64305474599344,0,2.13894988910293,2.27308832656687
"E1502_477",0,0,2.24557541723698,0,0,0,0,2.29462915908673
"E868_374",0.0879782097176974,0.00403588754937214,0,0,2.47715388217346,0.016717701526266,2.42251927269469,2.56159420271791
"E1538_348",0,0,0.00397471880470822,2.0660823897609,3.01532740029989,0.0110206182123661,0.039683528399451,0
"E161_490",0,0,0.00893035635392463,0,0,0.00566418049033936,2.38124188762826,1.8067113548181
"E526_408",2.60202868992383,1.78383244229121,1.55638254417435,0,0,0,0,2.43375064636302
"E1574_253",0,0.00344511042187624,0,0.0128507099235294,2.3871547003602,0,0,2.31106748587155
"E1701_246",0.0602921067461568,0,0,0,2.89071269392265,0,1.96878223568485,0
"E1014_330",0.00430172218027764,0,0,0.000502690430654299,2.76677037313157,0,2.40534706879672,2.52439692619742
"E1606_47",0.815997919126312,0.103632303131286,0,0,0,0.327551783271176,1.74209608067003,0
"E109_493",0,0.00690560192104724,0.00926145213330968,1.89549558808584,0,0.123116200593567,0,0.0984239209315002
"E800_98",0.152121161118082,0,0,0,1.67709851065796,0.0647341304318992,1.92873531129958,2.5386637841621
"E425_472",2.54466289200047,1.93964556009572,2.08933763304943,0.00466841027969542,0.01185107681467,0,0,2.90002306401203
"E1584_49",0.0359576867110347,0.420306275004193,0,0,0,0.724373232306197,0,0
"E1844_392",0.0140796364007627,0,0,2.00402846481038,2.6582152811692,0,0,0
"E197_302",0,0,0,1.80097754456742,2.51254932802848,0.0194417030727385,0,0
"E265_37",0.0468945130932425,0,0.240420814975702,0.937070104376024,0,0.760243091582574,0,0
"E325_206",0.00808231378373589,0.0695704739109023,0,0,2.37531015482529,0,1.87506473733752,2.41436043398946
"E474_78",0.210928755995907,0.241221741454561,1.95318628474957,0.0251903951273874,0,0.272981363414719,0,2.67612066076867
"E659_248",0.0126561285636574,0.0664871355247552,2.55018869478869,0,2.42841182095405,0,0.0105582741687143,2.26144937486416
"E1825_109",0.312826125978786,0.0795346297603122,0.469736345167766,0,0,0.162507860500729,2.29567207853102,2.31124725992773
"E1761_153",0,0,0,2.64839831359503,0,0,0,0
"E1138_223",0,0,0,2.37987515928258,0,0,0,0.000553749654598235
"E1300_391",0.00791465305630358,0.0845490593451798,0,0.0141384897082445,3.04875841436158,0,2.09808983352139,0
"E1591_325",0,0.00505911178741545,0,2.48842850330636,0,0,0,0
"E503_94",0.0904575589822046,0,0,0.101710181385706,0,0.0669669900848429,2.20649473623066,2.90412251817187
"E338_403",0,0,2.01254231098623,0,3.24834224904654,0.0346454967309214,0,2.72544748847162
"E1315_209",0,0,0,0,1.92636621340281,0.0876910907002988,2.3794063708965,2.04966557119286
"E1286_165",1.52804830182849,1.66776829520187,2.53722778420267,0.0172400216841412,0,0,0,0
"E1891_438",0,0.00909865844298339,0,1.82829096043787,0,0.0225525340452711,0,0
"E609_164",0,0,0,0,0,0,0,2.86509611676401
"E1006_220",0.00339283169475136,0,0,1.58901185235215,2.46477786092736,0,0,0.0247547021635466
"E1705_33",0.222813604124751,0.204245772171199,0.439249991786945,0.148377699225829,0.152024848658369,0.790388131328248,0,0.981350940901935
"E1265_31",0.0679090548298584,0.275824398369653,0,0,0.337502060347679,0.318659551881111,0.456639546446379,0
"E1241_102",0.0332165233714215,0,0.0970171594028377,1.83521008947588,2.45706761029275,0.0319382601165445,0,0
"E1290_21",0.584548150506674,0.42918013961692,0,0.253402425272823,0.592935043713413,0.429411142893253,0,0
"E383_118",0.582539244717827,0.107301902440794,0,0,0,0.633179214326494,0,0
"E1072_142",0.299363243509285,0.75669276567886,1.84268212298821,0,0,0.536232568278383,0.0194897112735184,2.00641533188239
"E1207_72",0.208603793147426,0,0,2.15762800519012,2.14182762322919,0.114826811445357,0,0.0773761836937262
"E1508_319",0.0642615990645826,0,2.37270583735542,0,0,0.108052358312337,0.0215772885812097,2.39830857954175
"E841_162",0.0634403659911005,2.11498347723635,2.25411977726004,0.0181233239066784,0,2.016808729702,0,2.44104853574453
"E221_25",0.187242391349693,0.161852792462437,0,0.682786913217015,0,0.486033953897626,0,0
"E354_458",0.0390600835921034,0,0,0.0044142210064213,2.55841015517552,0.0036983760640193,2.42272087657354,2.79445015846376
"E879_427",2.71174795202196,2.15608478059746,2.44089023860768,0,0,0.117420851817356,0,2.31452981461972
"E997_221",0.027638020352932,0,1.93335492103243,0,0,0,0.000351549926083468,2.45725445008731
"E1609_185",0,0,0,1.63141941536711,0,0,0,0
"E572_323",0,0.0122549038275051,0,0,0,0,1.76485357765478,2.38865854648134
"E603_498",0,0,0,0,0,0,1.88289957675199,0
"E1550_43",0.37201544658683,0.0185904027105705,0.235593612855494,1.66980477064116,0,0.0939070211597916,0,0
"E1273_68",0,0,0,2.18185214891551,1.93725645158208,0.0699671840394817,0.184605035895998,0
"E1949_190",0.0928521181918335,0,0.0426451980917847,1.73572834670227,2.39466475629252,0.0321908259382058,0,0.0128166753523026
"E190_351",0,0.199075783203292,2.49096078759348,0,2.53166831283678,0,0,1.73911995585424
"E77_443",0,0,2.38005073407572,0,2.75208774928155,0,0,0
"E1875_453",0,0,0.0236717644757022,1.75048742991516,2.88567832601488,0.0185216867368626,0,0
"E936_345",0.0446376870947928,0.0198844380693427,2.26885300261992,0.00656192122534763,2.93488617831196,0.0437327925566652,0,2.84650298203919
"E1539_268",0.00525022368446844,0,1.70439459103216,0,2.5654012004841,0,0,2.61970550253414
"E926_162",0.078283027035565,0,1.70225256445647,0,0,0,0.00406071416114744,0
"E1808_384",0,0,0,0,0,0,1.76988770469521,2.45205433637946
"E1280_498",0.043393620785342,0.0824219048624291,0,0.0293947002099674,2.3774725320486,0,2.81136524086398,2.35475866469663
"E1914_346",0,0.11246376337225,0.00297607972214623,2.59220912916646,2.49891075943931,0.0100174370673657,0,0.000179349231263674
"E203_73",0.0180134216983322,0.026887527744365,1.84731143869108,0.701007519375229,0,0.0262305574237438,0,1.92808892098644
"E225_247",0,0,0,0,0,0,2.76272789951602,2.54945879155319
"E1997_91",0.22824155320203,0.0998771343998257,2.3276711282785,0.0222410451252912,0,0.132030499712695,0.0145646068742689,2.00912959289168
"E1727_64",0.0400757187911661,0.167674161023289,1.62479159146905,0,2.60076205142749,0.280611759420485,0,0
"E832_289",0,0,2.66911098469155,0.00484362958733114,0,0,0,2.45916349357172
"E1984_265",0,0,0,0,0,0.00680124081105991,3.14812080369604,2.38331492748492
"E1780_364",0,0.0335662560926703,0,0,2.66626282816792,0.0700727149835764,2.00296459652315,1.67073300020733
"E1268_313",0.029274382248353,0,0,0.00376287937249245,2.44407370488452,0.0858558035204952,2.15617518975424,3.1584461702761
"E1323_484",0,0,1.82169997523878,0,2.38267877177695,0,0,1.94486647215386
"E1473_99",0.022427836537304,0.254632147237058,0,0,2.63981400061452,0.258161737093876,0,0
