"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E470_467",1.87776029188352,2.52240752130085,1.35517849398613,0.0380750557711776,0.0297460957336863,0,0,1.94209732808314
"E1543_357",0.051531210674852,0.0090837111939959,0,0,0,0,2.27323727084498,2.13477955119948
"E1276_77",0.730984725834855,0,0.0653702586133511,0,0,0,2.05761013703597,0
"E711_151",0,0,1.82390958887724,0,0,0,0,0
"E484_266",0,0,0.686183407424091,2.46803428428619,0,0,0,0.760713135609959
"E1772_384",0,0,0.0182417168789253,0,0,0.0860944205651162,2.02371509175166,2.31215582633856
"E1861_490",0.14294015503114,1.37015333040309,1.67396271210832,0,0,1.7903077214065,0,0
"E995_394",0.00687553752873986,0,0.0120438691620058,1.80836023583005,2.36416386189978,0,0,0.0164117357937459
"E1467_2",0.936080813740232,0.906657141824278,0,0.873931627671012,1.06242309225188,1.09985219069792,1.07130243876191,0
"E1811_307",0.00234980689216007,0.0300281780096457,0.0160555343576508,0,2.40932809645252,0,2.41228615959553,1.76395198447245
"E977_184",1.37160294398171,1.83230191856394,2.25958978829383,0,0,1.50273603573443,0.153437814249717,2.04423943630334
"E809_349",0,0.134983044532305,1.8451807452443,0.0646413750586188,1.77007097650406,0.0786441351590026,0,2.4286607862988
"E1247_255",0,0.19040913634833,1.30063005490497,0.00236978135222116,0,0,0.0658230151658852,0
"E775_497",0,0,0,0,2.65329713799013,0,1.69860516790768,0
"E1273_152",0,0,0,0,0,0.0345420160850657,1.77411710200139,0
"E105_442",0,0,2.47862829320466,0.0741920176910104,1.90346873516696,0,0,0
"E1681_164",0.29684940909906,0.317128040417786,1.62364666613187,0,1.99569747531028,0,0,1.75644996640863
"E1567_448",0.0218139197263407,0,0,1.89261717157677,0,0,0,0.00452533528161116
"E335_180",0.883461916442426,1.81725894346354,2.28004896769414,0.00115265497316807,0,2.10233908575056,0.00137074336900748,2.0840562344124
"E27_149",1.0547221044972,1.46887957649965,1.74851708821899,0,0,1.9433627103412,0,2.14498513195095
"E88_363",0,0,0,1.93796962524329,2.53338541234437,0,0,0
"E1195_387",0.0110587987113072,0.00134614719586107,0.00265988504178354,2.23776911204368,1.52615895462524,0,0,0.0231941921603206
"E785_293",0.00321613469454103,0,0,0.0236259053609559,0,0.00431592992884811,1.58129570779764,2.35871470197547
"E1815_201",0,0,0,1.50406346403368,2.22173933186971,0,0.00970343989521504,0.00386200364959856
"E191_383",0,0,0,0,0,0,0,0
"E180_34",0.470653132938052,0.378194208599971,0,0.29136799798603,0,0.365935002077541,0,0
"E1657_336",0,0,0,2.39630910608836,0,0,0.0412233871188185,0
"E272_189",0.0632432154759182,0,0,0,1.70607369864881,0,1.92132024175969,1.98573100272699
"E610_390",0.0108053952298998,0,0.0085858181437015,1.81570031224292,0,0,0,0.0256219769379725
"E1755_344",0.0271010769582773,0.124388283935168,1.55809671611387,0.00141304852151006,0,0,0,0
"E1025_215",0,0,1.88700716343577,0,2.49410407497478,0,0.0935694434402826,0
"E1121_35",1.2654639638466,1.1571043974034,0,0,0.616711736728571,1.47164087041356,0,1.84595145532492
"E1971_131",0,0.0815700915789389,0,0,0,0.0741151423302336,0,0
"E1787_399",0,0,1.97231993509573,0,0,0,0,2.38010102315055
"E1707_375",0.0928342655289586,0,0,0,2.46180330052293,0,1.8182559709227,1.51621543949895
"E1080_427",0,0,0.0204175397173173,3.18228813644847,2.38292210811126,0,0,0
"E1749_59",0.359326525126633,0.238333698226429,0,1.54428154162633,0,0.398109247153453,0,0
"E1614_449",0.0200536425987119,0,0.00643770685384125,2.03891853685683,2.11766376829288,0,0,0
"E390_264",0,0.00404450113287846,0.0165436624932296,0,2.93557122627644,0.0101517542421254,1.79930102999173,2.13370042885048
"E1499_1",1.08536134190371,0.939220043484726,0,0,0,0.859852591254877,0,0
"E415_215",0.031404323201372,0.00917339921714686,0,0.0012345806938187,1.64945883773385,0,1.80640137872417,2.10052871058292
"E257_427",2.38528972932478,2.7783648789667,1.63029402658079,0,0,0,0,0
"E604_472",0,0.00705862137441051,2.26125535749948,0.311351162197565,0,0.0815235204850356,0.0258975842923781,2.16727453614222
"E1252_21",0.511074342230786,0.498303194189869,1.07031391324999,1.45975887264198,0,0.580187576258356,0,0
"E1536_293",0,0.00546855504357348,0.00122711308353107,1.90928339889641,0,0,0.0129713729635183,0.00377372331874108
"E1109_424",0,0,2.14184456933906,0,2.0613624409575,0,0.0179206710027674,0
"E1143_310",0,0.000592204547868851,1.58166228944437,0,0,0,0.00917708357929241,2.05324514891503
"E1710_164",0,0,0,0,0,0.0302098091371457,1.93855973025065,0
"E339_92",0,0,0,0,2.74511378853838,0.0134648047830054,1.46654503772229,1.73501961346717
"E1236_343",0,0.0219701625340227,0.0890096736371025,2.07501475615563,2.20645070743099,0,0.0342962170198807,0
"E397_370",0,0.00430832437670271,0,1.85438023805805,0,0,0,0
"E301_426",0,0.0507971441744416,0,2.13329287734704,1.94547183332455,0.00930719076765447,0.00131153992806255,0
"E794_312",0.0477724364575559,0,0,0.0797303002727285,0,0,1.60474119220704,2.03824187453071
"E595_490",0,2.00405192737308,2.26961134617657,0,0,1.99011734612403,0,1.95186663175935
"E524_363",0,0.0128202144044496,0.0144134057432797,2.13278669618601,1.54383932602871,0.0146847231453784,0,0.00373086570135329
"E1763_362",0,0,0,2.2035305192673,2.21895296876422,0,0,0
"E1065_305",0,0.00499389349104252,0,0,0,0,1.79524295332044,1.92016465432128
"E1745_255",0,0,0,0,0,0,2.04944374696501,2.44376694278743
"E1732_398",0,0.00303072040848604,1.73994194018168,0,0,0,0.0279919052187228,2.21034538718393
"E1808_77",0,0,0.648366573568764,1.57841958506275,1.97970386415756,0.147515356345361,0,0
"E813_354",0.00711866971824012,0.00330977748470765,0.00340621953307461,0.0244098893812116,2.27947069827321,0,2.18120189653869,0
"E394_95",0,0.402810228775669,2.58586853109651,0.37635961966853,0,0.315425826084622,0,2.22163398231986
"E502_12",1.1646252435749,0.590879653337296,0,0.878217048459072,0.526361405896793,1.06840350886599,0,0
"E161_348",0,0.00245295699020636,0,2.02994254634151,2.13383772160855,0.00060113778049433,0.110456803898932,0
"E532_38",1.38698781313956,1.65877731606711,1.79791459517099,0.103329841021429,0,1.86187704357511,0,0
"E1066_72",0.389316117257617,0,0,0,1.32714857076726,0,1.78222594925992,0
"E147_292",0,0.0214427347516595,0,0,1.54110092543897,0,1.94637596889563,2.37301659320204
"E420_141",0.762167114738757,2.10544211765732,1.84382836671296,0,0.0188744407157186,1.75550244135461,0,2.47807675907503
"E1941_105",0.553933800728487,0.415798013139422,0,0,0,0.955019935193101,1.2925000545065,0
"E207_240",0,0,0,0,0,0.00163080033606022,2.13608475653177,0
"E946_162",0,0.00116576028837098,0,0,2.14997527197302,0,1.88634167773501,0
"E63_456",0,0.0282640511627349,0,0,2.39884184635655,0.0194835288438295,1.93580430581561,0
"E202_302",0.0340740859645613,0,0,0,1.92888747274638,0,2.05540376631803,2.02658227141783
"E278_213",0.0601313884792513,0.0417526658861105,0,0.0218929944484177,0,0,1.82102314624641,2.04225267941665
"E658_361",0,0.00465735279035163,0,1.55984178634296,2.10707548142148,0.00234508695527334,0,0
"E1816_27",0.604402417470935,0.159124186191939,0,1.01015222085901,0.891485194309336,0.224323113971001,1.55803423421288,0
"E650_105",0.871243383198266,1.08329255343669,1.97647152950735,0.0016212857450619,2.1897839570534,1.34044779520145,0,2.63708454352542
"E1217_204",0,0,0.0118337141290377,1.7871602723001,2.79624230277203,0,0.00221703998193586,0.0323599870852609
"E1205_134",0.502885060930187,0.700164613238816,2.14402939818611,0,1.58412377230341,0.695999904908084,0,1.846880585358
"E609_245",0,0.0309879772477636,1.79104648740529,0.0673014145714391,0,0.146873475783684,0,2.09788209101091
"E1552_401",0.0100925363437676,0.0131835459887983,0,2.30337091834596,1.9345441090797,0.0221647859108003,0,0
"E784_47",0.256329291672853,1.76642211024168,1.37485729015868,0.557263462981999,0,1.37764368550187,1.94391204742552,1.93067702567065
"E802_268",0,0,0.367691553986904,0,0,0.00270277026965299,0,2.2722195088582
"E1864_394",0,0,0,0.00752080170202516,2.60882639470591,0.0418795084365099,2.46585565496519,2.09005813545256
"E130_440",0,0,0,2.2479217797811,2.45916796254267,0.0268900156260792,0,0.0167704906752599
"E869_7",1.08711077128496,0.347477591026537,0.915465058472675,1.15250859125732,0,0.729812989866363,0,0
"E1748_106",0,0.0342359596410169,0,1.63140030210007,0,0.334255193770003,0,0
"E439_70",0.30436308889521,0,0,0,2.35675374575471,0.154729849417367,0,0.431471800813826
"E826_150",0.098865517618722,0.00249418028099266,0.0950898800182625,0.131531959543027,2.25834638233809,0.423901602747692,1.50239534051446,2.13784017249484
"E1104_260",0.0460174615469993,0,0,1.91870428623972,2.49155209738649,0.0583464840578495,0,0
"E483_381",0,0,0.0153128711687576,0,2.05648899561167,0.00135267208627741,1.82480072039248,2.18071364361059
"E1537_58",1.84530239341011,0.736486090022737,0,0,0,1.26871450212307,0.674981699219918,0
"E769_454",0.00926400592251822,0.037052850769187,0,0,0,0,2.11890548049282,2.29221540002268
"E879_289",0,0,0,0,0,0,1.96337996598224,0
"E1140_204",1.76779460296788,1.41635478568736,2.09194485382712,0,0.803382708667882,0,0.0189219533114223,1.88544236201656
"E1929_276",0,0,0,1.5407033520079,2.18374003524066,0.00840392999793311,0.0490421736069899,0
"E1751_62",0.420094364078032,0.129199030718013,0,1.77620239799645,1.61427859030393,0.752606190810016,0,0
"E1319_469",0,0,0,0.0306002605482489,1.90596031521029,0.000332012614783401,1.83442239180962,0
"E654_239",0,0.00678184756182708,0,0,0,0,2.08841081273057,0
"E116_239",0,0.0877646461416904,2.35695022105696,0.00689943106868427,2.13922210977706,0,0,2.37163194753749
"E1462_198",0.0134600965918969,0.00461471756020553,1.62681270279617,0,1.96759617872046,0,0,1.32482758873036
"E1769_390",0,0,1.30260425997662,0.0401099307916512,0,0.0110062511666967,0.0124957535674113,0
"E1175_2",0.940009659791018,0.871785127402996,0,0,0,0.928427930355066,0,0
"E1847_343",0,0,0,2.44392789902685,0,0,0,0.00026449181629749
"E1757_418",0.0130766839667449,0,0,1.94034148901707,2.35694448846587,0,0,0.102813797432561
"E928_336",0.0248881675722318,0.00147435257632027,0,0,1.74083137756945,0,1.3884479913638,0
"E1573_497",0,0.029114392393125,2.25345972530347,0,2.48227633236667,0.00498153949693843,0,0
"E1555_126",0.0201293421088555,0,0,0,0,0.120405592554634,2.20186845637515,0
"E449_61",1.0250289601231,0.306149952487898,1.44574862203048,0,0,0.449168433474676,0,0
"E1607_365",0,0,0,2.29539516633086,1.66314953853629,0,0.0568908182299851,0
"E797_133",0.0467015660904082,0,0,1.93682732174182,0,0,0,0
"E998_1",1.08890807140837,1.0984176071854,0.919708741104101,0.902762726074004,0.947879491131513,1.05218091247657,1.09186676704374,0
"E1019_1",0.936866886651477,0.922363193890856,0.949515294635844,0.803824809495447,1.07783984111597,1.12155057212595,0,0
"E559_45",0,0.109198003843798,0,0,0,0,0,0
"E787_442",0.0464746343497873,0.0718961375903429,1.49869738156397,0,0,0,0.0125092578759883,0
"E1604_191",0,0,0,0.0892426766129396,1.99188789958478,0.00748466077599683,2.13765254088742,0
"E1859_80",0.199955898403439,0.00848285967698042,0.215630375250269,0,2.01767383184347,0.182619078864003,2.00139680237798,0
"E1872_200",0,0,0,2.09865184194367,2.26001417517684,0.0181273525771242,0,0.603666884086134
"E762_407",0.0131099942903024,0,0.00883567677802225,1.43738746720407,0,0,0,0.0956203782776474
"E64_35",0.807631704264648,0.190817397774998,0,0,0,1.01927531986623,0,0
"E1108_99",0.787481386287979,0.0334120585143889,0,0,0,0,2.02388608321607,1.92869949419983
"E1818_366",0,0,0,0,0,0,1.53268714884399,2.46024955408463
"E69_444",0,0,0,2.00931263227064,2.11591789977388,0,0,0.00822235709759128
"E1879_288",0,0,0,2.51584224379502,2.04873566250482,0,0.0620568508067749,0
"E1128_72",0.604952637785095,0.504379913679931,1.31061266039394,0,2.14769129653677,0.386599346904962,1.66563150529088,2.01722037871485
"E1301_452",0,0,2.3843807902589,0.084849848638561,0,0,0,1.98128967449801
"E833_275",0,0.0395505613450414,0,1.78465751464017,2.44969369897339,0,0,0
"E844_407",0.0137963393480865,2.0497767530208,2.1289028492653,0,0,1.79665906524702,0,1.62094573943032
"E1146_256",0.301599007244261,0.147573204508292,1.77000654835053,0,2.11123118210796,0.489957240728622,0,0
"E72_245",0,0.00223823011963195,0,2.0053731164369,0,0,0,0
"E1259_202",0.221657660141364,0,0,1.95217893480287,0,0.294011128217817,0,0.134698064053352
"E282_73",0.180926804532961,0.402464227651067,0,0,2.24453061178525,1.39260971647149,1.66109807102228,2.22658899593873
