"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E61_168",0.000521894053034561,0.980309936339439,0.440170975506763,0.00593390616952368,0.029653606006259,0.0285894103405502,0.0208525383115767,0.00255739424722851,1.51188170926935,2.15684378332411,1.91474591405033,0.00473438828311731,0.376238793935513,0.0701327606837399,2.02312383714743,0.0293984768473777,1.42871564980971,1.6747009526782,1.59708077935076
"E558_387",0.106833666101576,0.0152339013446881,0.000793242652868296,0.107051560813283,2.2292782963178,1.87548277778903,0.0685590558779915,0.00929247474801786,2.05930486057701,1.963417483624,2.57660216635331,0.0422646008735642,0.00200201771520162,1.90215750122899,2.19229575141463,0.0105858507269082,0.0419883188697544,2.16968230024177,1.45627080852351
"E1701_310",0.0221962104458356,0.0122401216654088,2.1225936668905,0.0243098509818182,0.0635543758323397,0.0358443439878851,0.156246208047545,1.76307354213719,1.80851514651513,2.15753741043818,0.314258185851096,0.0286343417977519,1.81395153343833,0.0106973989323881,0.0472157697828615,0.00738865056068336,1.78233473178141,1.78484530343668,0.0739288831476964
"E1648_589",2.05925593338265,0.00596505259165239,0.0148878198467233,2.32270652016489,1.99857956011865,1.69863570758798,2.40037274281584,0.0177913046381459,1.61528105619955,0.00755400026877149,2.26113892503068,2.02345573196142,7.25114790263892e-06,2.01479777655437,1.81553674143747,0.00255936327830863,0.00959266909403788,2.52584689633298,1.86814665212623
"E181_733",0.0256552370469507,0.0767216751323187,1.7394650743034,0.0189717021799287,0.000762887469308882,0.0182110499574267,0.095634012495382,2.06833125280116,1.58940070236799,1.47503234438266,0.00716740873555337,0.00643339142549956,1.72340756101843,0.00300632854547829,0.00576908849653455,0.000403590241969569,2.29635999607718,2.03571211151689,0.00945089870834424
"E716_717",2.15527617009586,0.0444679463278954,0.0084926770162732,2.08799587734987,1.6725032735554,2.22576568631115,2.36448397759417,0.00726779298155447,1.85833798478945,0.00169951642889149,2.05772022204402,2.14654106896596,0.0111821320298657,1.92458709708449,2.14184881509786,0.0131570674260908,0.0114904824714058,3.01348485532556,2.12751963291184
"E537_638",0.064074946967589,0.0459991883561738,1.9570695341508,0.0115800153324993,0.00940226801632462,0.023930949132732,0.0894055166753798,2.0615395449498,2.01383291226853,1.98357288443478,0.00557893081728839,0.00342487270159969,2.03378112670878,0.00558579515640765,0.015879045836106,0.0288295134747704,2.1751517130622,2.33139334778442,0.0204026906293258
"E336_20",0.0199424248622674,1.60473243818499,0.0118479920537955,0.0178470437284841,0.0260995663560674,0.00138043953435953,0.0147731475551872,0.0478226503206755,1.15310670224153,0.00721757165706459,1.32611171759246,0.00155521831428441,0.0160365300650952,0.031656223509657,0.0274441091078731,1.66780366748998,0.0472630481314705,2.05141542118435,1.73679599008726
"E1831_43",0.00806090361059423,1.90863927720761,0.0152274312715487,0.00947734290782237,0.0251006677275338,0.0194118394361497,0.00111355085803834,0.00333804628757694,1.7364505366435,0.0420239984079386,2.3897245229725,0.00408282047302786,0.00237152849493402,0.00520050659966557,0.00254595642681454,2.36124203008825,0.00707140165089816,1.92396874807356,2.44752236561249
"E1100_397",0.0980550419235023,0.00103505510367968,0.0190527962798897,0.801516515524486,1.59889090417494,2.31010502035798,0.750695135799445,0.00831180328511717,1.24718505047568,2.51009481512842,2.1999417210127,0.761090391017909,0.0257478035938149,2.21485953116964,1.16092324647316,0.0133268501891033,0.0434356862211762,2.40219247465005,1.61330679293245
"E1484_718",2.01885958479409,0.00460434493639349,0.0489995853384313,2.1924534043738,1.91795836133871,2.10140303350654,1.63917757002707,0.0238388237774966,1.78814569743466,0.0102943156445701,2.23830654297197,3.05643199476167,0.0186485075014941,2.20595704880909,1.80408663106742,0.0148010531371809,0.0114430705696289,1.89448424354264,1.62758887449744
"E1776_321",0.00395514011847092,0.242964130638981,1.47661059516739,0.0243687662060745,0.031819550045333,0.0520215771939512,0.0127172204901262,1.89923665668456,1.55314548344951,2.08631757721044,0.0517596987471299,0.0310179383208249,2.21888175934192,0.0192947613912875,0.0534028958194159,0.00766908469923111,2.07404174368671,2.37629725343998,0.315165250253478
"E1894_390",0.00643400974531657,0.0166207065041321,0.00314666154881909,0.013266891788315,2.145134833333,1.27633196174628,0.0321141422950641,0.0185676471558225,1.51536633425473,1.96109896287421,0.885541423533005,0.00577276184046947,0.634039244018105,1.10477343133175,2.38653333803169,0.00269828716718401,0.187396126801912,2.09109848610415,2.72123244501543
"E316_51",0.0121860097825724,2.02401498660027,0.00708764146114901,0.075777920801159,0.0145113490678208,0.0627558986752097,0.0488901038679247,0.00151632544782356,1.7890627929878,0.0859813506746397,1.76747993557233,0.00983850126520955,0.00473551388411582,0.00155572551179199,0.0125762840593101,2.05870273751417,0.0143434369288417,1.89410162211389,1.69125343193443
"E773_64",0.0023011742644814,1.56262763159255,0.0116689550642532,0.000682100794593172,0.00475491311467978,0.0537120131871159,0.0178350707501828,7.10917022057919e-05,1.74760525339478,0.0115610291816019,1.51486083859747,0.00833165821995582,0.0300553498762681,0.00736024289214683,0.0234105846576644,2.18237823695651,0.0229490477706963,1.57494253698579,2.40737258310457
