"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1331_314",0,0,0,0.0260145647271863,0,0.000342509489276268,2.23485413274963,0
"E1697_288",0.00857045811647555,0.0477237672029051,0,2.00245624774064,2.19001792982421,0,0,0.0039076239358435
"E1826_59",0.293259778906767,0.399531710804947,1.53392448698847,0.213194882127074,0.727509700540679,0.824274797141539,0,0
"E1152_313",0.0230604001620748,0.0860158331217454,2.22305416637027,0,0,0.105948832105889,0.268668619419574,1.66697346827679
"E754_428",0,0,1.75022968285676,0,0,0,0.000230549690835385,1.64238801117791
"E1029_189",0.017209921365799,0,0.00169492464272086,0,2.41207235126422,0.0437053924323503,1.2672168495505,2.1018288745199
"E916_189",1.78003476403526,1.63360342754931,1.24778423174234,0,0,0,0,0
"E1431_280",0,1.31183709880278,1.93790283320835,0,0,1.90218197255432,0,0
"E1002_483",0,0,1.67076556615156,0,1.99341300488955,0,0,0
"E834_380",0,0.0634515817688898,0,0,0,0.0250164261768184,1.69807590922598,0
"E361_389",0.00343876168197023,2.00021387629218,1.71051680279972,0,0,1.97597938442338,0,1.87779976154197
"E483_57",0.00668184955562021,0,0,1.05231063837752,2.10662972342426,0,0,0.484588403851548
"E136_495",0,0.00757161976580968,0,1.54380410632623,0,0,0,0.0220140900902958
"E439_75",2.03029498986214,0.0395266020654837,0,0,0,0.636756290681601,1.36894260461357,1.89745752557665
"E1222_482",0,0,1.91104198774388,0.0617602413409374,0,0.0130174895278361,0.0246661844403871,0
"E752_88",0.000221896624146019,0,0,0,0,0.0521371409957814,0.0771728686818432,0
"E1737_400",0,0,0,0,2.06090160004394,0,2.12750550592137,1.96161326132505
"E78_430",0,0.0667719702936056,0.00382370048928755,0,2.0623126497744,0.0183029752172449,2.10204443192421,2.47549969257901
"E905_94",0.51493889500702,0.618194853572753,1.58999677453396,0,2.00863199540787,0.418338536280993,1.90962777568769,0
"E590_122",0,0,0.690084382384915,1.02902906769973,0,0.0797048803202401,0,0
"E1059_90",0.0947180242476246,0.246084565776764,0,0.735644865074503,0,0.279955972914117,0,0
"E1126_269",0,1.83964294290758,1.71474948182315,0,0.00518789380501665,2.09883965113673,0,1.91718825576949
"E1470_439",0.00157085734833981,0,2.085029925709,0.0110807672385593,0,0,0,1.41552635290861
"E72_414",0,0.00235454081643918,0,0.00373946285927981,0,0.0292881189600803,1.49569728674527,2.19866946898468
"E512_138",0,0,0,0,2.47983012540565,0.0227255667427729,1.6091309859219,0
"E1915_237",0.00222376345624978,0,0,2.25068516299541,2.16624697091043,0,0,0
"E38_257",0.23484056138483,0,0,0.000494257306430691,0,0.261034971424453,2.06088184934962,0
"E1984_406",0.0498005900613198,0,0,0,2.20937661526392,0,1.95998689669835,2.04459030547681
"E1476_20",0,0.0950843018294928,0,0.25055616132205,0,0.218874368579658,0.474140855345845,0.444421749097997
"E1375_55",0.300223725536811,0,0,0.902684297017367,0,1.4218376686699,0,0
"E181_161",0.0446970051869922,0,0.23522512361932,0.409800557047485,2.08238055156709,0.0107338178977805,0,0
"E1662_188",1.10204780630525,1.06281328856237,2.12672445219118,0,0,0,0.0103005982554957,2.24202504445944
"E1248_350",0,0,0,2.71835835972492,0,0.000130176593890908,0,0
"E144_96",1.05860625373804,0.487083957317843,0,0,0,0.127604518442622,0,1.92360795058098
"E515_342",0,0,0.0133874782912905,0.0577518646285528,0,0,2.35378112429468,2.50955425697332
"E755_404",0,0,0,2.06313919070217,1.66445931533246,0.00266989916701276,0.00280900721953397,0.117816057629341
"E1326_26",0.336860741410915,0.497764994582966,0,0,0,0.147535428611626,0,0
"E1508_493",0.00260931820701631,0,0.0088532008434403,0,1.36532309158394,0.156133877993097,2.14940636644165,0
"E1648_73",0,0,0,0,0,0.294514810416461,1.51160335691999,0
"E1947_159",0.151416030043807,0.159395185918264,1.80362418472978,0,1.75893255372217,0.210691353384187,0.0196877797979742,0
"E1388_158",0,0.00766170489045022,1.49150969508349,0.0167562584281023,0,0,0,0
"E1007_11",0.647267792254367,0.260068327723226,0,0,0,1.19397423752183,0,0.527020314222483
"E420_436",0,1.77415568335718,1.8016593908223,0.0196660836731605,0,2.40489817296171,0,0
"E334_221",0,1.28923971734858,1.95376557552904,0,0,2.5649460687099,0,1.98852693751589
"E1908_49",0.937116309733056,0.760681991121635,0,0,0.44557418088565,0.749329989154953,1.12587052577824,0
"E1422_132",0,0.00850053693321346,0,0.0105544229419437,0,0.325491884029054,1.7998470210922,1.46056680575193
"E1487_175",0,0,1.47896771120182,0,0,0,0.0192156509421561,0
"E722_220",0,0,0,1.7851909950251,2.02834381568253,0.00390235002743722,0,0
"E1372_488",0,0.0689046270775058,0,0,1.87840242241933,0,2.04733964779101,1.95219139862422
"E1178_313",0.399561101610769,0,0,0.0057765423318707,2.06328015170745,0,1.70727508016398,0
"E1080_244",0,0.0111889238309295,0,0,0,0,0,2.22660508275826
"E480_327",0,0,1.7713407348532,0,2.00824960724293,0,0,0
"E428_444",0,0,0.0357055391488591,0,0,0.0722208267542295,2.06507133004929,1.72100880301757
