"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E567_414",0.0357304986605765,0.0261087073862837,2.22652135245184,1.75130643428273,2.50859526295275
"E1550_169",2.09335296194628,0.00181760707896624,0.0154949708495147,0.267450123031513,0.0242075518045381
"E573_239",1.69793161769993,1.95974846321219,0.0705354496629578,0.00879263648272504,0.00115057247369246
"E74_102",0.00685616424617373,0.00932642647481885,0.254261986119142,0.28453237517972,1.89479310115022
"E1747_373",2.03698806295255,2.27954532685126,0.00304831635684038,0.000981262016074208,0.112978296072781
"E501_154",0.00169426655355051,0.00126194051025446,2.25173251584565,1.9803794035712,1.60533549000635
"E886_358",2.11071086310161,1.81451227447278,0.0223447926173274,0.0317338565547801,0.00100386745661573
"E498_478",2.94639626321271,2.00627217371609,0.00865952089087505,0.00172085172236886,0.00623068139652282
"E833_432",1.74374598679517,2.18803615610595,0.0346973028389981,0.0896001148090676,0.00306927225377442
"E910_233",0.026982988993079,0.0106226701548422,1.82327521832008,2.05455748714273,1.78073412959597
"E1093_49",0.123810234865417,0.000180920106024126,0.00707842413619043,0.0170621387624657,2.14890501333362
"E890_496",1.97773057026414,1.99750644696709,0.0427920610042235,0.0348070730005303,0.0303904909544721
"E114_186",2.34718366852726,0.476092375399123,0.0167677362495225,0.00712439771159459,0.0381884727531959
"E1169_295",1.7372552148067,1.67328007074769,0.0632031541479098,0.0038180169396162,0.035782757708349
"E1810_399",1.63732882224464,1.92850439786798,0.0726274992952188,0.0102059961049576,0.0235584879401047
"E1695_133",0.020797967833004,0.00725451342886251,1.77227629955702,1.89905061607124,2.06508019985176
"E1995_420",2.38075742012067,1.53173178762022,0.0149809345568266,0.0202496741590878,0.0306753483869035
"E404_484",2.42692512878666,1.86695628846071,0.00661497569642127,0.0211325624954081,0.0199907037708335
"E906_114",0.287009251912,0.0508569091412518,1.18406961106461,1.32872275407411,1.82981764040137
"E1327_320",2.21916362677667,1.60564018311587,0.00447260504687469,0.0129195530771441,0.0350692511546202
"E1605_389",0.0014178880177617,0.0160152808551716,2.16820095537505,1.85584993015093,2.47209725855785
"E1594_359",2.17705875187979,1.94489359079185,0.00482481550818058,0.00166000188921224,0.0473632934331741
"E488_317",1.81214705840123,2.05520145582405,0.0138145605383649,0.0561681942142556,0.0297763290685913
"E686_108",0.138097569687133,0.00076069040525145,0.629111417095722,1.28724866271113,1.35472253881565
