"","Coup","Emx2","Fgf8","Pax6","Sp8"
"E1826_55",0.235109041285956,0.00573538083638558,0.0103610754792786,0.0899456497821478,1.27526892507895
"E1688_303",1.42966922331167,1.64057690700862,0.00899219174923453,0.0193660227181469,0.0401040313690356
"E138_88",0.310461848049545,0.0453246420019229,0.154086689776587,0.310068509453043,1.37439456580086
"E846_374",2.02341512761856,2.13238721456861,0.000145600117359926,0.0327015831334564,0.000607343841672364
"E572_403",1.6602723939561,1.97665847518444,0.0920833932560019,0.0206513429272872,0.00239465882661259
"E844_257",0.0187709037554279,0.0308094010598236,1.7105654681705,2.57264747873792,2.11732320947805
"E103_342",1.51030368873621,2.12561404637879,0.0221820463040849,0.00640135259814263,0.00155731921932504
"E1822_61",0.0416365926782769,0.0295816801349503,0.137527770350903,0.154671501607489,1.68477620390793
"E1477_250",1.77782521518905,0.964862607610967,0.00103041739614668,0.0591157936324693,0.00260409104652533
"E340_231",0.036828959322991,0.018589098544367,1.30273077495134,1.8508416267588,1.61381928025858
"E1493_251",1.76452013146166,2.21530475204698,0.0148770019904272,0.00651445445398007,0.0017409231937355
"E110_234",1.42436497810869,1.18186822745393,4.90645745812859e-05,0.00285524921751568,0.0184110108328218
"E973_104",0.353709653484205,0.0259526101042377,0.687006707398476,0.934938005038916,1.22090935226087
"E1198_234",0.0169792158545992,0.0104409045073625,2.13110134580373,1.74355488727871,1.6980978734284
"E365_334",0.00279186433663556,0.00358703009900834,1.82143559012346,1.63529408593335,1.85149523085407
"E1937_480",1.65328975483657,1.85492271541656,0.00912348370989683,0.0211634752343212,0.0186373939047093
"E1277_321",0.0318040861981092,0.00478615164795364,1.9906396327558,1.58203777069455,1.49972442722231
"E944_408",2.11233093000421,1.50613041447549,0.0510517059158354,0.0109374708171165,0.0135926495451621
"E336_342",0.0269242845486299,0.00278892123349279,2.16429794450629,1.565084282581,1.77961176275392
"E497_177",0.00146092639197394,0.005377164784484,2.11381424984772,2.2108456266085,1.99883423244999
"E1545_178",1.9831590603496,1.68378788283894,0.109471676907876,0.0222458775001101,0.0101124286457763
"E970_152",1.62341680395751,0.013421395708903,0.0101102088026313,0.030138707730978,0.319005096201776
"E368_195",2.13821209427373,0.762828842565668,0.0433120520186077,0.0194251057163516,0.00148281971024093
"E1955_473",2.11633126376475,1.39431675016706,0.000164164590798999,0.000408888404359927,0.00458488363399314
"E954_279",0.00138183835231993,0.0285179846729594,1.55140661741174,1.54969983074247,1.47339187480482
"E1445_277",0.000847102447907135,0.00545053621930171,1.75770510008903,2.15079052183511,1.66979930344441
"E1816_384",1.56359977256326,1.7816613247855,0.0369549010822862,0.0250534937699094,0.0348487246273594
"E1352_387",0.000196090091614433,0.0030585671859958,1.63901384852088,2.08051438810877,1.5795880234972
"E1478_488",1.25220895711766,1.29470850527955,0.00164553092529608,0.0879470596278353,0.0155069174227139
"E804_160",1.45204952253184,0.0622117836829593,0.00783915371438916,0.0646139085130624,0.0965636715198312
"E511_298",0.00144987312267225,0.0789743930946398,2.02403839698977,1.62263034157598,1.4555183480275
"E1344_135",0.0200933042889125,0.001985939112371,2.021661994032,1.66296875429847,1.95723454191671
"E1275_468",1.81270730647823,1.15253246739403,0.00191767937648819,0.0151087051085096,0.00730452312840597
"E1844_123",1.39859312922426,0.0159475205875831,0.0337804829607628,0.120652430054726,0.220460081896609
"E1751_230",1.08255308580673,1.15105206835581,0.000559977745039528,0.00194982591704708,0.00305510632789393
"E235_13",0.0112811656485395,0.00710482181934138,0.442161094285479,0.00686164944729937,1.32998163214014
"E1929_76",0.0879711460293728,0.000770522502623419,0.0912364592653411,0.0949050514146151,1.31789913904918
"E517_421",0.101931329215085,0.0463011686507415,1.8298667026253,2.01325345512494,2.23486490916261
"E1836_329",2.44648192981295,1.3706287598424,0.000892895760484366,0.0627039066216775,0.00650833173632595
"E1465_92",0.618705940683595,0.0459947206023977,0.0890340057716763,0.14595180103468,1.15379537304688
"E76_2",0.0165109737252224,0.0225136415412938,1.58255344975863,0.0194862798426985,0.358824673423013
"E328_346",1.87683138428155,1.68787298440101,0.00218186922051006,0.0153853473177166,0.0541082570107213
"E1_252",1.92933995228283,1.81844829914625,0.0133545323797706,0.0406654698951944,0.0352243115135836
"E349_192",1.26673397180865,0.133474163880428,0.0453111269752273,0.263331009673468,0.0161646334031885
"E246_369",0.020589709292981,0.00187154239922109,1.45745848264942,1.90758225443819,1.79325982341895
"E979_67",0.207022716444859,1.96187328610646e-05,0.409079025552088,0.688230534294794,1.37943965957329
"E1034_152",1.37064285953729,0.0331597339811698,0.00108604917457844,0.0266034091988188,0.20370662915935
"E1604_133",0.065733870220401,0.0166764336397239,1.56034062957761,1.28441634489853,1.46564697655861
"E464_313",1.9085601869138,1.46605992835843,0.0208339989001195,0.0430626540223322,0.00625793771731655
"E1977_221",1.80808329662754,0.535760096944455,0.00467661065017143,0.0174169151965954,0.103474310144761
"E1541_310",1.84231245168733,1.81619301413145,0.00470849683427287,0.0537135988819194,0.015309259884603
"E1041_442",0.0606634582708909,0.0333973716372368,1.8798634781607,1.59297873438707,1.6471221854785
"E1270_181",0.0363034800622458,0.0152996619784044,1.49212181920554,1.84819938454653,1.44702578972244
"E1652_236",1.34303795597781,1.76882701279281,0.0308527541836317,0.00540364267765093,0.0105115244200531
"E1247_446",2.12748730197822,1.74148739385157,0.0849215452063052,0.0393783052084945,0.257223208325707
"E1888_108",0.616644712440156,0.0252066002240576,0.120217980249474,0.125456855893995,1.35339180028166
"E291_171",0.940648555782363,0.0168362943228983,0.019769314035987,0.526132397122698,2.08388832289291e-05
"E453_121",0.854606994069185,0.000432696806419866,0.0763159608185925,0.241104467057365,0.524812176758003
"E437_278",1.76410365222662,1.76083197304619,0.0252768630040394,0.00183001106364317,0.00121859230069058
"E1866_438",1.73492246747665,2.35644774924144,2.36066840965683e-05,0.0470969173524602,0.00997102180753409
"E199_200",1.70924465536031,0.324224988625502,0.000857185231080072,0.0984202648882576,0.0285200198465063
"E1670_434",1.40072402121079,2.12695534026662,0.00246610156994986,0.00323089788715467,0.024879126422234
"E296_92",1.46478063121125,0.00155624049851927,0.00140536701969334,0.027197251047373,0.181608055887804
"E607_105",0.357513204753416,0.0176953819235136,0.395988247359181,0.690695076922696,1.18525469019869
"E960_58",0.221297573661076,0.232304291678709,0.0548323087950667,0.0354310329310199,1.92460250146794
"E673_186",1.75961816771429,0.512982651407152,0.000804039870087984,0.0487091856961417,0.0125271491252718
"E1358_291",1.60159366387128,1.59383139698223,0.00736859249508331,0.0053377785607693,0.00594297793603723
"E465_317",1.75156952704152,1.08574860971632,0.0228173054375462,0.00207500475309349,0.00516409190733945
"E1254_385",1.80760989014827,2.45098834831263,0.0999727176847063,0.00716871120145022,0.0146019703458923
"E1630_27",0.00401319751454277,0.00407096582302803,0.0505016299610978,0.00174600860881011,1.62827217378575
"E1169_188",1.38223928119235,0.231968421063402,0.00329590301468747,0.0188596072228225,0.0183072920658977
"E1740_290",2.06200847375711,1.81088010105248,0.0201817612444526,0.00364519380109237,0.0106002888126215
"E845_400",0.0440702559483809,0.014553372619428,0.75687844942978,1.84619642783515,1.17754983044541
"E1842_192",0.391911749846631,0.0545518378750307,1.1188380754317,1.18605811470705,1.52646082746451
"E1776_38",0.00810866505467824,0.0170448417166393,0.0564694160483635,0.0283742626807874,1.43348592578978
"E4_263",0.0415900521921264,0.0131543399436692,1.78288620875368,1.93607162349142,1.7077797973878
"E487_269",1.90329130722288,1.60562313498976,0.00114378801488162,0.0320796349124197,0.0312054765548295
"E879_315",1.88719236359296,0.0734570685466429,0.0135474950767849,0.0168288119267628,0.0230533990120501
"E1090_470",1.47842908007445,1.8836275568069,0.0177645871897914,0.00282285912962862,0.00129452043214801
"E720_380",2.00025644723723,2.43984453211824,0.00193772946259835,0.00414415115530421,0.0383889709331849
"E80_352",2.32186198300675,1.4487362419672,0.00282767947046017,0.0185979626281255,0.00201460244033041
"E1837_301",1.87572930141804,1.66749624282007,0.0792516860590383,0.0175765883905037,0.0516030389646707
"E1543_56",0.0264380969489274,0.0143437926496225,0.0482768742932975,0.122143346458501,1.86894600693916
"E1873_191",0.0235735624348464,0.0144444068042804,1.11358070291805,1.60205521348589,1.80191254873243
"E1223_43",0.00501430814679997,0.00668140305103988,0.0658868343682608,0.0165187105601354,2.03052303994536
"E526_492",2.13493786526893,1.12878265287869,0.00549454757179217,0.00591827806947577,0.00793267972963476
"E202_230",1.89134001299884,0.00455444566815239,0.0173137291142577,0.00329401251309311,0.000396210361393565
"E1210_139",2.59097203681591,0.0143839212214408,0.0469951280085428,0.0222948309653846,0.00461844908360707
