"","AMH","CBX2","CTNNB1","DHH","DKK1","DMRT1","FGF9","FOXL2","GATA4","NR0B1","NR5A1","PGD2","RSPO1","SOX9","SRY","UGR","WNT4","WT1mKTS","WT1pKTS"
"E782_261",0.0277761815653935,0.0173195554255057,0.875284942330701,0.0147433488001498,0.000110573782988901,0.00803933778319417,0.00468110420158683,0.000599551190975348,1.79612370746876,1.27484358310452,0.760391294617212,0.00468136273687656,1.19576523984819,0.0117931335647709,0.00634350784963469,0.0515858335475774,1.56177327846499,0.810545195793224,0.608523768397963
"E1706_107",0.0494530221171962,2.28649515833957,0.0148329852438946,0.0208713330278325,0.00353113510420562,0.0501019733266613,0.00404522193702123,0.0229678634479441,2.1297749099211,0.0955908466967891,2.68579982277072,0.019916059065303,0.0229810732406225,0.00356578302309592,0.0347480700041316,1.7682415885277,2.04485859520112,2.05017750475462,2.24509641049642
"E1063_38",0.000424057174758508,2.34659037758322,0.00378290758243068,0.00958615279476779,0.00535742977948289,0.0178948023374115,0.00048611476213117,0.0113107903710068,1.964480737466,0.0981708852277658,1.72040664507643,0.0133155818159418,0.00755592055070738,0.0694833186188212,0.00515574820781761,1.75328214361828,0.00926972075201656,2.23882901517701,1.63353268765033
"E713_656",0.00942444014556502,0.00224229990954707,2.26925322273811,0.00224979287300355,0.0209143714346324,0.118844621984368,0.00226202299879104,1.74976137020952,1.95947702303303,2.43831515662473,0.0666267018683314,0.00434732706721449,1.78841044006019,0.055652345742138,0.00956111238434843,0.000761492583704824,2.19097733730791,1.86931163656407,0.119671587574601
"E1812_47",0.00970392489749904,2.31388844885461,0.0699045640633716,0.00659150676540748,0.00231486072948829,0.0222559370865986,0.0088898576521004,0.0142129915985866,1.92918486196254,0.0736112397630819,1.66869009336911,0.000165303380479486,0.0219084515702877,0.0109068800250489,0.0121231403387083,1.87030166446169,0.0671113291316591,2.2137444552124,2.05120012181918
"E1822_659",0.00820110543119549,0.0151135319202634,2.04797100217823,0.00277858054243248,0.00301234538587083,0.0247575572005818,0.0207225123503705,1.84617352305705,2.16184520738788,1.78748204717439,0.459761689199633,0.044239311420974,2.03427041524172,0.024098796175778,0.0249170718075009,0.00212624822791908,2.48205673986173,3.17838060352158,0.259980066242573
"E1088_573",1.55868580180497,0.00814090110414556,0.00560688936827338,1.59167875856563,2.24867867812796,1.69497933947518,1.11459074885558,0.0102471708688081,2.26766053735946,0.221405507102992,2.2517104403707,1.49622679052293,0.0127425967602114,1.64392364226537,2.35588471543498,0.00336009346519416,0.0296230281883013,2.3180967033706,2.12171424131134
"E636_545",0.0536474586379502,0.0153082389936673,1.75992257929722,0.0208368649488046,0.00819159717198679,0.000739242990904376,0.0199857379842141,2.19442554476683,1.77069873573594,1.84766632864136,0.0271004449708386,0.11203467661327,2.07944580582066,0.0652518411014732,0.00205831332754635,0.0242887955818897,2.01464369604858,1.64601837639499,0.0533258232284042
"E1882_300",0.091330313476043,0.0508992245167447,2.21029522083652,0.00194079154927672,0.0011637789797056,0.00854500812763691,0.00129758486328333,1.48875508735223,2.68797471289331,1.98085838325127,0.0279996218901737,0.023292241461443,2.17402098430137,0.00664142104847214,0.00852498620502097,0.0272642358747524,1.70322703307592,2.08317726080085,0.13233936615915
"E1583_88",0.0125056268924253,1.93700759702818,0.0259783641367608,0.13205976244288,0.00134194302217195,0.132951944567865,0.0346654051621818,0.000355303927315486,1.66312526658555,1.02782335423591,1.94695307790995,0.00159166253928779,0.0262958359523159,0.019679721835079,0.0536944755459755,1.35834005254013,1.11463260775253,2.11414977005886,2.46294769667368
"E1395_642",0.0028566445737311,0.00213982128632896,1.54435089743651,0.0096140355355128,0.00864065077275607,0.0188055673412338,0.0024362033060639,1.40140841118546,2.27369349619818,2.05137738470901,0.0264520980693703,0.00145471866479184,2.06310001954363,0.0399875104013082,0.0103888294784315,0.0141074057316415,2.16696655705657,2.46012670764686,0.0189774274353943
"E1763_98",0.0120231322574009,1.41611385478587,0.0407257600081464,0.00864546419591626,0.00380857230825551,0.00138855940953304,0.005681691641823,0.0025722544140039,1.63150249089477,0.819126312769775,2.4300778519102,0.000598405623394032,0.0151511282779664,0.00722994928296927,0.084778613483562,1.27397158864096,0.428727133883503,1.62038927936299,1.82342676280685
"E119_312",0.0533600795932513,0.023927383062262,2.05399593730372,0.0126112761033258,0.00519912460332448,0.00443110587047802,0.00621489256469702,1.57829892745065,1.76180944628929,1.84896726829884,0.0290511022330179,0.000996782361234623,1.74144475482986,0.000429882788782026,0.0188764231541669,0.00125022265951517,1.81001329682395,1.58137885501907,0.331138528692095
"E833_114",0.00172899600209439,2.4626510849243,0.00012069908627728,0.00673190950078446,0.0518686843684122,0.000785512663886474,0.00713634168928429,0.0188942933335295,2.26339475364101,1.84600912458887,2.14463328888207,0.00544782037476415,0.000827811060502176,0.0121663997826037,1.73158992254903,0.130779874112341,1.39340100589673,1.7608942953101,1.51729546029058
"E1257_448",0.523491646223934,0.00541662601048875,0.0125438730787031,0.675625948975496,1.5668124086299,1.64188249456673,0.632593786512687,0.0504967750753565,2.38599951517086,1.41287845680369,1.25737811888267,1.09259762405143,0.0402224174505159,1.27919971161339,1.72960077393163,0.0053647074164318,0.101852967241341,1.28989861953843,1.57587706845091
"E308_631",0.00345762203996113,0.000271464588806448,1.65700706639831,0.0050742480566888,0.0125701598277266,0.0299546977250255,0.0150209993896684,1.82091845010219,1.36605995038011,1.790529125905,0.239207310405429,0.0402151240970835,1.95836032611604,0.0402232328773181,0.0802614139589535,0.0139411008013253,1.98337549715746,0.937217351837928,0.0912898758019815
"E1940_590",0.000223683621389531,0.00721515420290369,2.22117726266698,0.00278206803360616,0.00642641727745998,0.00393097196656226,0.0260978496656107,1.94750432397838,2.45737151044967,2.21914917562985,0.0912719012477674,0.0364605875087245,1.74945223253675,0.0051133073023177,0.0475142998541552,0.0441832083725096,1.87152072585527,1.64937116237066,0.0234551220671134
"E218_439",0.109455238705091,0.0609866524510469,1.86444315205984,0.0680167333005314,0.010968591226251,0.00192667688020581,0.00723588406792013,1.85227172883001,1.49957132066196,1.74068315964569,0.0117718734852005,0.0488783784497042,1.79772467893759,0.0317279171015447,0.00044857551759399,0.00121384062517293,1.50959236317917,1.96914579091612,0.27723309180459
"E648_20",0.00940416980553369,1.62559299045169,0.0344354834530769,0.0392908473741199,0.0120820661356343,0.015744632231065,0.0160580401081108,0.0030642408727983,1.89451300806033,0.00583853420136911,1.73125464038655,0.0116220825808989,0.038544606307752,0.179036408454817,0.0219014357419729,2.8696506173304,0.0062589761313067,1.27358587520521,1.97087520401929
"E61_565",0.0355534981452254,0.032949948466845,1.70193979680154,0.00198229797727119,0.00556459981888555,0.00587519587092624,0.00282866998110972,1.74200205243389,2.51267026594376,1.53922972523418,0.0336501336245783,0.00865959269837774,2.15220451452846,0.0165210538210015,0.0278141983081234,0.0427768888989318,1.8263623732167,2.13948428046147,0.0572207897277147
"E708_468",0.448416067005473,0.0220703621151743,0.00391687897691511,0.926149455840197,2.1336282722391,1.75601196106609,1.30329286317332,0.0256901797734893,1.76908101337796,1.50357747740322,2.27947878368996,1.0838544318564,0.0132129380403412,1.41344364872485,2.27828850103794,0.00780832669342079,0.00844112715670986,1.59003918098023,2.51176229662313
"E1143_649",1.48969860621261,0.0197399966592794,0.0288229737916794,1.84680320792742,2.1987324650225,2.13040201318205,2.27968906674973,0.00604049006375198,2.24155734745345,0.00353237692703059,2.18869777826954,2.48864233047019,0.00219489840301075,1.94311579408444,2.0612198426284,0.0381770199791787,0.0521719218647561,1.95958298240991,2.18859350230911
"E1847_104",0.0583974339317076,1.86493113819427,0.016750083412261,0.00500684190883306,0.000262903918137383,0.00702215754821811,0.00540235495799462,0.00446180475185462,2.07725828107637,0.126950537898062,1.89395564848459,0.00584303102287997,0.19500200674845,0.0210387544211957,0.587043718092473,0.658376334795478,1.01390471110636,2.30988955398087,1.91739820800234
"E987_357",0.121167119685089,0.0890765108338356,0.145136652415336,0.0136591086083072,2.2510320735182,1.91854485042922,0.0320645491064908,0.00459625115457522,1.75347571773369,2.25388320971716,1.04809701298496,0.0352659251632292,0.347134630254817,0.123217850300819,1.75241658784228,0.017038614355982,0.17927069991532,1.88214743826701,2.12170041382276
"E1958_411",0.0732669485266077,0.000309364570264845,1.6468989763638,0.00205624599954858,0.00214753410580394,0.00783658236185465,0.0241482824177192,1.64410406238063,1.89257853274602,2.15400969341251,0.0142623977005039,0.0801095523319898,2.27993046315744,0.00199398740215251,0.00583518461905136,0.0792548118061011,1.84810689573347,1.39033257459752,0.0178375583177434
"E1059_793",1.74667114692269,0.00712787687041592,0.0623789535564766,2.59424746234157,1.80587332864293,1.76856435534966,1.74521046879884,0.0193602980137701,2.88924693858917,0.04192782900447,2.0338638805487,1.55370210079267,0.0280493803873817,1.69514346465191,2.13873002718458,0.0235113261715357,0.00352443733132732,2.44936901658629,2.20640819817917
"E1087_180",0.0154105873931007,0.384455259599477,0.131598170920801,0.00865353088795399,0.109650825525882,0.171092260227994,0.00617858865221564,0.0348595279623215,1.75924686466417,2.10424688365151,1.56617113100639,0.0123949756259047,0.20126502640196,0.166844163977317,1.49367632258483,0.200280809225328,2.19964140533389,1.60787520551636,1.90497424681663
